cell_type,region_a,region_b,kf,kn,omega
Oligodendrocyte precursor,Human A23,Human CoA,0.04904044807663561,0.0010746819896563875,45.63252064205106
Oligodendrocyte precursor,Human A23,Human DGR-CA4Rpy,0.042153359873684716,0.0007170227979504281,58.78942760840782
Oligodendrocyte precursor,Human A23,Human DGU-CA4Upy,0.020738136939855448,0.0005939642643713801,34.914788959237434
Oligodendrocyte precursor,Human A23,Human DTg,0.049437247509710916,0.0016394857441831608,30.15411856133094
Oligodendrocyte precursor,Human A23,Human ETH,0.06532491461026418,0.0016978019843620273,38.47616813500835
Oligodendrocyte precursor,Human A23,Human FI,0.01630524845134528,0.0006249355438208248,26.09108829313148
Oligodendrocyte precursor,Human A23,Human GPe,0.04621949310315382,0.0010852600322685286,42.58840437212159
Oligodendrocyte precursor,Human A23,Human GPi,0.06284913804517098,0.0009021671004426722,69.66463088083391
Oligodendrocyte precursor,Human A23,Human Gpe,0.07650606654086112,0.0014877036496263331,51.42560923344993
Oligodendrocyte precursor,Human A23,Human HTHma,0.07214057244204461,0.0022460822999334144,32.118401202032196
Oligodendrocyte precursor,Human A23,Human HTHma-HTHtub,0.05962746103912789,0.004030743892762081,14.793165387212921
Oligodendrocyte precursor,Human A23,Human HTHpo,0.03878110797537681,0.0009669937197348882,40.104818866878546
Oligodendrocyte precursor,Human A23,Human HTHpo-HTHso,0.04197219941640379,0.0019468128323969348,21.559442550379746
Oligodendrocyte precursor,Human A23,Human HTHso,0.07881756252040745,0.002012009494070638,39.17355397809087
Oligodendrocyte precursor,Human A23,Human HTHso-HTHtub,0.04251604686470761,0.002143230425145487,19.83736623271459
Oligodendrocyte precursor,Human A23,Human HTHtub,0.0885536038553036,0.0013925721630249366,63.58995692039974
Oligodendrocyte precursor,Human A23,Human IC,0.053850442435280255,0.0007744836084059587,69.53077102059677
Oligodendrocyte precursor,Human A23,Human IO,0.05721018527396511,0.0018082561279566677,31.6383195883941
Oligodendrocyte precursor,Human A23,Human ITG,0.009537845568405364,0.00052259265880315,18.251013304031268
Oligodendrocyte precursor,Human A23,Human Idg,0.0177592804897546,0.0005820247568880071,30.512929698576087
Oligodendrocyte precursor,Human A23,Human Ig,0.006471335824498147,0.0006213545116404863,10.414885066839975
Oligodendrocyte precursor,Human A23,Human LEC,0.0187590945893983,0.0006611839173528653,28.371976536426878
Oligodendrocyte precursor,Human A23,Human LG,0.05397665026235477,0.0020383860061030682,26.48009263247734
Oligodendrocyte precursor,Human A23,Human LP,0.04752874771307007,0.0014818526762506257,32.07386839110553
Oligodendrocyte precursor,Human A23,Human LP-VPL,0.048369744338723555,0.0009058850438784748,53.39501371126776
Oligodendrocyte precursor,Human A23,Human La,0.027698533295495494,0.0009473671374648194,29.23738031447611
Oligodendrocyte precursor,Human A23,Human M1C,0.0218078256896124,0.0008000082091534068,27.25950239021936
Oligodendrocyte precursor,Human A23,Human MD,0.07370429194928385,0.001456144481435774,50.61605691532109
Oligodendrocyte precursor,Human A23,Human MD-Re,0.052843935685277704,0.0008223508994632513,64.25959492446468
Oligodendrocyte precursor,Human A23,Human MEC,0.01736637266423857,0.0005456247743072075,31.82841667387456
Oligodendrocyte precursor,Human A23,Human MG,0.05876602071225705,0.003542167507870829,16.590412672940154
Oligodendrocyte precursor,Human A23,Human MN,0.05336914591128705,0.0011586099928853275,46.06308096685752
Oligodendrocyte precursor,Human A23,Human MTG,0.011356867331059853,0.0006096944901240588,18.62714443876472
Oligodendrocyte precursor,Human A23,Human MoAN,0.10259917634303806,0.0028842944858470223,35.57167163286659
Oligodendrocyte precursor,Human A23,Human MoRF-MoEN,0.08049566343949516,0.001910754089172651,42.12769392755792
Oligodendrocyte precursor,Human A23,Human MoSR,0.06476450879586482,0.0022571796506930986,28.692669090817812
Oligodendrocyte precursor,Human A23,Human NAC,0.029539254027727488,0.0008667239994747806,34.081500045721306
Oligodendrocyte precursor,Human A23,Human PAG,0.04949012167974462,0.0010533179837973247,46.984977415203154
Oligodendrocyte precursor,Human A23,Human PAG-DR,0.04923004188481258,0.0007685399127260835,64.0565845307747
Oligodendrocyte precursor,Human A23,Human PB,0.0566862309025464,0.0010515624104947485,53.90667290577281
Oligodendrocyte precursor,Human A23,Human PN,0.06031542765139866,0.0007112584867661398,84.80099538162733
Oligodendrocyte precursor,Human A23,Human PTR,0.05332926754488784,0.0016690574645897302,31.951726454185728
Oligodendrocyte precursor,Human A23,Human Pir,0.015602628611909256,0.0005488024944210601,28.430316499141828
Oligodendrocyte precursor,Human A23,Human PnAN,0.07091166246505448,0.001359642271590128,52.154646811710194
Oligodendrocyte precursor,Human A23,Human PnEN,0.06172023365074982,0.002274076164149006,27.140794413034303
Oligodendrocyte precursor,Human A23,Human PnRF,0.04661801418814292,0.0007274655091652534,64.08278275850604
Oligodendrocyte precursor,Human A23,Human Pro,0.011494951321931974,0.0005433433278677234,21.15596296552005
Oligodendrocyte precursor,Human A23,Human Pu,0.022888939886377566,0.0007150305462144506,32.01113575854529
Oligodendrocyte precursor,Human A23,Human Pul,0.053835462593139,0.0017323504526090337,31.07654257373804
Oligodendrocyte precursor,Human A23,Human RN,0.06155424505020998,0.0015727664721333166,39.137561831870165
Oligodendrocyte precursor,Human A23,Human S1C,0.013972808017993308,0.0009937261272089742,14.061025100787067
Oligodendrocyte precursor,Human A23,Human SC,0.036196213569894546,0.0007478613370002923,48.39963209634462
Oligodendrocyte precursor,Human A23,Human SEP,0.08388157079164002,0.0012208648355309971,68.706680994016
Oligodendrocyte precursor,Human A23,Human SI,0.04817529946383203,0.0006241401748470717,77.18666640171986
Oligodendrocyte precursor,Human A23,Human SN,0.05263272872391171,0.0006670723332172774,78.90108179133294
Oligodendrocyte precursor,Human A23,Human SN-RN,0.052383043031520776,0.000704863123014918,74.31661739865503
Oligodendrocyte precursor,Human A23,Human STG,0.016859121327804587,0.0010384913549054777,16.23424330705101
Oligodendrocyte precursor,Human A23,Human STH,0.06976285525307016,0.0014256722281151314,48.93330590110674
Oligodendrocyte precursor,Human A23,Human SpC,0.053241447001979095,0.0010013847879706108,53.167820843251775
Oligodendrocyte precursor,Human A23,Human Sub,0.020536331916576712,0.000601046555209482,34.16762268842754
Oligodendrocyte precursor,Human A23,Human TF,0.009801593666167875,0.000746580170153264,13.128655244293087
Oligodendrocyte precursor,Human A23,Human TH-TL,0.020987787080937563,0.0005232917169303565,40.107241146587405
Oligodendrocyte precursor,Human A23,Human V1C,0.018788679278416716,0.0006742531088749643,27.865914196179038
Oligodendrocyte precursor,Human A23,Human V2,0.007751815595942294,0.0005274688580509361,14.696252636764623
Oligodendrocyte precursor,Human A23,Human VA,0.0394443119812111,0.0008459137885040836,46.62923399199407
Oligodendrocyte precursor,Human A23,Human VLN,0.04774293458595976,0.0006824370948698084,69.95946578060487
Oligodendrocyte precursor,Human A23,Human VPL,0.08567045542441622,0.0025990179043283235,32.96262610647788
Oligodendrocyte precursor,Human A24,Human A25,0.006714903327698415,0.0004181627441129448,16.058109963724398
Oligodendrocyte precursor,Human A24,Human A29-A30,0.03588813406859471,0.001530899970403345,23.442507520030386
Oligodendrocyte precursor,Human A24,Human A32,0.008287888523582228,0.00046252521702964554,17.91878197865051
Oligodendrocyte precursor,Human A24,Human A35-A36,0.015515643930378586,0.0006281316746987112,24.70126019010393
Oligodendrocyte precursor,Human A24,Human A35r,0.02208700296478256,0.0006281317573375504,35.163009522719086
Oligodendrocyte precursor,Human A24,Human A38,0.007332934665147827,0.00037592100678739517,19.506583917229772
Oligodendrocyte precursor,Human A24,Human A40,0.014536550895677203,0.0006537988081198663,22.23398194542456
Oligodendrocyte precursor,Human A24,Human A43,0.01940638673930123,0.00045213534369942666,42.92163178511063
Oligodendrocyte precursor,Human A24,Human A44-A45,0.027956571488381696,0.0005600821011204484,49.91513107177388
Oligodendrocyte precursor,Human A24,Human A46,0.02480580980881641,0.0005455782041254008,45.46701026772472
Oligodendrocyte precursor,Human A24,Human A5-A7,0.02333515990697191,0.0007004215890008911,33.31587757061872
Oligodendrocyte precursor,Human A24,Human ANC,0.05552768618263463,0.0009597838713463403,57.854364758956585
Oligodendrocyte precursor,Human A24,Human AON,0.005497921094576563,0.0005019444803080753,10.953245448983001
Oligodendrocyte precursor,Human A24,Human BL,0.02200296204540393,0.0008329860141268199,26.414563596807326
Oligodendrocyte precursor,Human A24,Human BM,0.013602925487680214,0.0005014842559473954,27.125329113237665
Oligodendrocyte precursor,Human A24,Human BNST,0.03136566334877619,0.0007618829820236517,41.16860999502215
Oligodendrocyte precursor,Human A24,Human CA1-3,0.021415360584519632,0.0013524697663893177,15.834261967786622
Oligodendrocyte precursor,Human A24,Human CA1C-CA3C,0.029414151244729528,0.0006634349629985239,44.33614880920132
Oligodendrocyte precursor,Human A24,Human CA1R-CA2R,0.019591213031701627,0.0007901391399502407,24.794636844512464
Oligodendrocyte precursor,Human A24,Human CA1R-CA2R-CA3R,0.02867605770271724,0.0009403122783977701,30.49631315203003
Oligodendrocyte precursor,Human A24,Human CA1U,0.01706437581245606,0.0004805880103956415,35.507285748572684
Oligodendrocyte precursor,Human A24,Human CA1U-CA2U-CA3U,0.04694855168628637,0.0029274273265715474,16.037478116073373
Oligodendrocyte precursor,Human A24,Human CA2U-CA3U,0.01930209854445467,0.001047461360688009,18.427504124616473
Oligodendrocyte precursor,Human A24,Human CA3R,0.029977349538557733,0.0010446784849568055,28.695287564764207
Oligodendrocyte precursor,Human A24,Human CA4C-DGC,0.02262402167512908,0.00037284431418856687,60.67954053253157
Oligodendrocyte precursor,Human A24,Human CBL,0.05476960000227257,0.0006744988927668719,81.20042981479389
Oligodendrocyte precursor,Human A24,Human CBV,0.05687663904327314,0.0005696027879078099,99.85316127434162
Oligodendrocyte precursor,Human A24,Human CEN,0.031272585634999434,0.0013770997818200723,22.70901938105558
Oligodendrocyte precursor,Human A24,Human CM,0.07574603645082786,0.0012582653841948445,60.19877634899512
Oligodendrocyte precursor,Human A24,Human CM-Pf,0.05953443021353648,0.0012636312156838404,47.11376980452179
Oligodendrocyte precursor,Human A24,Human CMN,0.017272064869235576,0.0006387272886454168,27.041376149538515
Oligodendrocyte precursor,Human A24,Human CaB,0.02389133063037848,0.0004927965182373133,48.4811270904176
Oligodendrocyte precursor,Human A24,Human CbDN,0.07201367418210838,0.0006564543783467352,109.70095799112973
Oligodendrocyte precursor,Human A24,Human Cla,0.018446707894690773,0.0007830272184958221,23.558194988580972
Oligodendrocyte precursor,Human A24,Human CoA,0.02188898329898934,0.001360506705408356,16.088846318783386
Oligodendrocyte precursor,Human A24,Human DGR-CA4Rpy,0.03292588019746105,0.000780310272948689,42.19588199580984
Oligodendrocyte precursor,Human A24,Human DGU-CA4Upy,0.02371755357991967,0.0006194144573160195,38.29028092545666
Oligodendrocyte precursor,Human A24,Human DTg,0.06200869188778162,0.0013007363849988612,47.67198996116028
Oligodendrocyte precursor,Human A24,Human ETH,0.05705865361208329,0.001382764504581343,41.264187374667124
Oligodendrocyte precursor,Human A24,Human FI,0.01238039188009037,0.0005792283967109083,21.373938070700977
Oligodendrocyte precursor,Human A24,Human GPe,0.035582972961828316,0.0008527834332366325,41.725685062592746
Oligodendrocyte precursor,Human A24,Human GPi,0.05955830970427208,0.0007690195175422539,77.44707168761767
Oligodendrocyte precursor,Human A24,Human Gpe,0.06335481566105285,0.0015963034860203478,39.68845286368389
Oligodendrocyte precursor,Human A24,Human HTHma,0.059191113092601465,0.001858778993439314,31.844083294205763
Oligodendrocyte precursor,Human A24,Human HTHma-HTHtub,0.05076142648653352,0.0035763385054702924,14.193686198577094
Oligodendrocyte precursor,Human A24,Human HTHpo,0.028911645551543838,0.000857666448389042,33.709661379256104
Oligodendrocyte precursor,Human A24,Human HTHpo-HTHso,0.03322260181984535,0.001567393353167146,21.196084411557734
Oligodendrocyte precursor,Human A24,Human HTHso,0.05350953786347003,0.0023717057593731395,22.561625805392072
Oligodendrocyte precursor,Human A24,Human HTHso-HTHtub,0.04279950242720766,0.0017493751585939995,24.46559402478671
Oligodendrocyte precursor,Human A24,Human HTHtub,0.06503866824304774,0.001676946489101198,38.7839854555567
Oligodendrocyte precursor,Human A24,Human IC,0.05514319322812836,0.0008048817229895299,68.51092732397115
Oligodendrocyte precursor,Human A24,Human IO,0.07436421487228012,0.0015709951333732894,47.33573853446826
Oligodendrocyte precursor,Human A24,Human ITG,0.006735982971416577,0.00045083157951357955,14.941240315694614
Oligodendrocyte precursor,Human A24,Human Idg,0.008224576164787532,0.00044472568996335125,18.493593580045484
Oligodendrocyte precursor,Human A24,Human Ig,0.019808314738620873,0.0005053185431331912,39.199659319447974
Oligodendrocyte precursor,Human A24,Human LEC,0.00863465687877149,0.0004316203461715876,20.005212811119065
Oligodendrocyte precursor,Human A24,Human LG,0.06277650905403216,0.0017281928579667137,36.32494415460736
Oligodendrocyte precursor,Human A24,Human LP,0.0664379041881124,0.0012864741520902119,51.64340385709791
Oligodendrocyte precursor,Human A24,Human LP-VPL,0.06829918756075526,0.0011667216935835082,58.539399701207955
Oligodendrocyte precursor,Human A24,Human La,0.026080265091698192,0.0011285031071534717,23.110494713198324
Oligodendrocyte precursor,Human A24,Human M1C,0.022828255629715875,0.0005154624524952441,44.28694179218902
Oligodendrocyte precursor,Human A24,Human MD,0.05589264432955876,0.0010859778182243786,51.46757455962194
Oligodendrocyte precursor,Human A24,Human MD-Re,0.058648379501202,0.0009595043379456115,61.123621000790536
Oligodendrocyte precursor,Human A24,Human MEC,0.015030510429465946,0.000514189842731641,29.231441736803166
Oligodendrocyte precursor,Human A24,Human MG,0.08113444807203876,0.003093034429027793,26.23134334057221
Oligodendrocyte precursor,Human A24,Human MN,0.06706635515286669,0.0013069548325954517,51.314975453039295
Oligodendrocyte precursor,Human A24,Human MTG,0.009755495756569265,0.0002969205800663165,32.855572875381014
Oligodendrocyte precursor,Human A24,Human MoAN,0.07809974224508734,0.0024516001076219417,31.8566400785666
Oligodendrocyte precursor,Human A24,Human MoRF-MoEN,0.06796870047570996,0.0014519520739261394,46.811944895618865
Oligodendrocyte precursor,Human A24,Human MoSR,0.08226419207477537,0.002132076064056904,38.58407936827707
Oligodendrocyte precursor,Human A24,Human NAC,0.01390265425791375,0.0005560830881578885,25.00103771177154
Oligodendrocyte precursor,Human A24,Human PAG,0.0637459056378745,0.0009213699023296946,69.18600822177089
Oligodendrocyte precursor,Human A24,Human PAG-DR,0.051783655028320205,0.0008876802589737969,58.33593177816607
Oligodendrocyte precursor,Human A24,Human PB,0.05327979090376829,0.0008729865053911886,61.03163173168801
Oligodendrocyte precursor,Human A24,Human PN,0.05670408331298278,0.000749079088318561,75.69839312997645
Oligodendrocyte precursor,Human A24,Human PTR,0.05236997472780704,0.0015217664925241195,34.41393603097552
Oligodendrocyte precursor,Human A24,Human Pir,0.014177522720289883,0.0006257433353080424,22.657089449159756
Oligodendrocyte precursor,Human A24,Human PnAN,0.06593862584812797,0.0011175036226045891,59.00529046558564
Oligodendrocyte precursor,Human A24,Human PnEN,0.0767722179324514,0.0018327824216016245,41.888342570070044
Oligodendrocyte precursor,Human A24,Human PnRF,0.06057139582241875,0.0006523681844570087,92.84848229199693
Oligodendrocyte precursor,Human A24,Human Pro,0.011990130229700992,0.00045678814763822073,26.24877701335906
Oligodendrocyte precursor,Human A24,Human Pu,0.02497780937846951,0.0005148490173325466,48.514823836861034
Oligodendrocyte precursor,Human A24,Human Pul,0.06149365201829075,0.0012901710499939236,47.66317769925187
Oligodendrocyte precursor,Human A24,Human RN,0.058957509724085144,0.001457976866572752,40.43789107756958
Oligodendrocyte precursor,Human A24,Human S1C,0.032252396534997535,0.000848142757051421,38.027084788324316
Oligodendrocyte precursor,Human A24,Human SC,0.05019304495743697,0.0007587673328961844,66.1507721554803
Oligodendrocyte precursor,Human A24,Human SEP,0.06267878405538663,0.001540646922114159,40.68341886496317
Oligodendrocyte precursor,Human A24,Human SI,0.02554893003424384,0.0007257968093668779,35.20121569083572
Oligodendrocyte precursor,Human A24,Human SN,0.042066151654693365,0.000559282382864254,75.21451228136294
Oligodendrocyte precursor,Human A24,Human SN-RN,0.04413559156340564,0.0005772015074312053,76.46478915106786
Oligodendrocyte precursor,Human A24,Human STG,0.029946934307411903,0.0006488212480020795,46.15590873391976
Oligodendrocyte precursor,Human A24,Human STH,0.06229573652543062,0.0012660939489041343,49.2030915868057
Oligodendrocyte precursor,Human A24,Human SpC,0.06720911534708157,0.0007838159851334624,85.74603812862748
Oligodendrocyte precursor,Human A24,Human Sub,0.015466158323780364,0.00046801188813651545,33.04650739826721
Oligodendrocyte precursor,Human A24,Human TF,0.009237830502707468,0.0006008750541561842,15.373962421655632
Oligodendrocyte precursor,Human A24,Human TH-TL,0.008997145846180731,0.00039172996153555544,22.967724528684293
Oligodendrocyte precursor,Human A24,Human V1C,0.030109327467881662,0.0005825338531206416,51.68682868229133
Oligodendrocyte precursor,Human A24,Human V2,0.01696881843864764,0.0004827769710316846,35.14835929805355
Oligodendrocyte precursor,Human A24,Human VA,0.04250370677145107,0.0009787011927148265,43.428685984891594
Oligodendrocyte precursor,Human A24,Human VLN,0.05431950809157979,0.0007437532975149925,73.03430892080829
Oligodendrocyte precursor,Human A24,Human VPL,0.11513600347260217,0.0022285134502372985,51.66493541259181
Oligodendrocyte precursor,Human A25,Human A29-A30,0.038860296243689724,0.001987294310384799,19.554374025337605
Oligodendrocyte precursor,Human A25,Human A32,0.011005039989483231,0.0004021277742065582,27.36702286032685
Oligodendrocyte precursor,Human A25,Human A35-A36,0.010428352836475337,0.0004317103579937967,24.15590138938752
Oligodendrocyte precursor,Human A25,Human A35r,0.018758050290693114,0.0005958729712136297,31.47994823878001
Oligodendrocyte precursor,Human A25,Human A38,0.007024441481254988,0.0003027733400739755,23.200330252124353
Oligodendrocyte precursor,Human A25,Human A40,0.012411077831048545,0.00047599069619747177,26.07420256361403
Oligodendrocyte precursor,Human A25,Human A43,0.016974455569558945,0.0004942548447214147,34.34352895241026
Oligodendrocyte precursor,Human A25,Human A44-A45,0.01972216460425444,0.0006183554459122083,31.89454339673514
Oligodendrocyte precursor,Human A25,Human A46,0.017927258227828743,0.0005387152342042288,33.27780075555179
Oligodendrocyte precursor,Human A25,Human A5-A7,0.017441724192000872,0.0005777379009228946,30.18968318356642
Oligodendrocyte precursor,Human A25,Human ANC,0.045167316028073716,0.0006428208876654937,70.26423206642524
Oligodendrocyte precursor,Human A25,Human AON,0.005513213180823065,0.00041322908949759573,13.341783821477899
Oligodendrocyte precursor,Human A25,Human BL,0.014521628243512146,0.0005661195894290422,25.651167199774665
Oligodendrocyte precursor,Human A25,Human BM,0.009736092703189958,0.0002841135595590316,34.268314114613894
Oligodendrocyte precursor,Human A25,Human BNST,0.0326121935296832,0.0005806723508713725,56.16281450415965
Oligodendrocyte precursor,Human A25,Human CA1-3,0.015003309324866182,0.0012024057620527555,12.477742371470699
Oligodendrocyte precursor,Human A25,Human CA1C-CA3C,0.026168249423198835,0.0006945588856541306,37.676070328513276
Oligodendrocyte precursor,Human A25,Human CA1R-CA2R,0.01812894344416113,0.0005681546601941366,31.90846562442439
Oligodendrocyte precursor,Human A25,Human CA1R-CA2R-CA3R,0.026618410849269997,0.0010850157631542823,24.532741139065855
Oligodendrocyte precursor,Human A25,Human CA1U,0.015619375222998576,0.0004173334840000807,37.42660443463375
Oligodendrocyte precursor,Human A25,Human CA1U-CA2U-CA3U,0.038589609124618104,0.0032419207951247713,11.903316448276433
Oligodendrocyte precursor,Human A25,Human CA2U-CA3U,0.017912898688207977,0.0008830508668745532,20.28523991104659
Oligodendrocyte precursor,Human A25,Human CA3R,0.026765417084809947,0.0005923670327893007,45.183839753503214
Oligodendrocyte precursor,Human A25,Human CA4C-DGC,0.023823375415057187,0.0004123759794440853,57.77100656341075
Oligodendrocyte precursor,Human A25,Human CBL,0.050505348337654854,0.0004737394056523248,106.60997952684666
Oligodendrocyte precursor,Human A25,Human CBV,0.052672547226778964,0.0004987034405145628,105.61897702656987
Oligodendrocyte precursor,Human A25,Human CEN,0.029221315757605004,0.0009586096922523457,30.483017221479066
Oligodendrocyte precursor,Human A25,Human CM,0.08018908089928016,0.0009589940847453801,83.61790982326126
Oligodendrocyte precursor,Human A25,Human CM-Pf,0.053760603789653236,0.001087332186462084,49.4426675297613
Oligodendrocyte precursor,Human A25,Human CMN,0.012805567975953423,0.00041803016139454184,30.63311970895654
Oligodendrocyte precursor,Human A25,Human CaB,0.023588093334478134,0.0005316309575709916,44.369299790688515
Oligodendrocyte precursor,Human A25,Human CbDN,0.07727290703024786,0.0007015333946727622,110.14857969276379
Oligodendrocyte precursor,Human A25,Human Cla,0.02358152188271493,0.000616051097385071,38.27851615362838
Oligodendrocyte precursor,Human A25,Human CoA,0.031209791630534583,0.0009449378391066138,33.028407096113014
Oligodendrocyte precursor,Human A25,Human DGR-CA4Rpy,0.03422719793923769,0.0006133428286242893,55.80435009896232
Oligodendrocyte precursor,Human A25,Human DGU-CA4Upy,0.01956440311390889,0.0003999933369730293,48.911822536754094
Oligodendrocyte precursor,Human A25,Human DTg,0.05515274328337512,0.001503063628091124,36.69355192462382
Oligodendrocyte precursor,Human A25,Human ETH,0.061667195811707154,0.0013296207172886752,46.379538924045306
Oligodendrocyte precursor,Human A25,Human FI,0.007711914322661342,0.00041360937622197735,18.64540497873647
Oligodendrocyte precursor,Human A25,Human GPe,0.051810516300256404,0.0010083451588234781,51.381727622620936
Oligodendrocyte precursor,Human A25,Human GPi,0.062437770393720456,0.0008142618137116623,76.68021432702265
Oligodendrocyte precursor,Human A25,Human Gpe,0.06893723794243944,0.0013078972112521557,52.70845242986661
Oligodendrocyte precursor,Human A25,Human HTHma,0.05954890946337566,0.0019048511507781013,31.26171272702903
Oligodendrocyte precursor,Human A25,Human HTHma-HTHtub,0.04083476408025734,0.003910423701657352,10.442542086411345
Oligodendrocyte precursor,Human A25,Human HTHpo,0.02898870639298247,0.0007691816010383023,37.687727259533006
Oligodendrocyte precursor,Human A25,Human HTHpo-HTHso,0.03620243146199436,0.0017947644671186202,20.17113227125287
Oligodendrocyte precursor,Human A25,Human HTHso,0.06222544947850096,0.0019315022608168938,32.21608938328855
Oligodendrocyte precursor,Human A25,Human HTHso-HTHtub,0.03913464539781374,0.0018742572929425372,20.88008169698693
Oligodendrocyte precursor,Human A25,Human HTHtub,0.0725825418620096,0.001328278627295368,54.64406365538056
Oligodendrocyte precursor,Human A25,Human IC,0.052891723881005936,0.0005901440685421988,89.62510461498243
Oligodendrocyte precursor,Human A25,Human IO,0.06388020902136594,0.0016828671217660968,37.959152089397534
Oligodendrocyte precursor,Human A25,Human ITG,0.009792212579569862,0.00036102149248748027,27.123627771023752
Oligodendrocyte precursor,Human A25,Human Idg,0.007044400719201065,0.00036503936224928466,19.297646905241024
Oligodendrocyte precursor,Human A25,Human Ig,0.01545302072932152,0.0005163768095021556,29.92586120244235
Oligodendrocyte precursor,Human A25,Human LEC,0.00974054233608167,0.0004082462908476406,23.85947540602858
Oligodendrocyte precursor,Human A25,Human LG,0.059839201553219826,0.001835387871987895,32.60302765780425
Oligodendrocyte precursor,Human A25,Human LP,0.0554984965989682,0.0012669374835449728,43.80523689588836
Oligodendrocyte precursor,Human A25,Human LP-VPL,0.0691919685562885,0.0008400310858100795,82.36834294002773
Oligodendrocyte precursor,Human A25,Human La,0.019057567006377788,0.000776851743685719,24.531794079473247
Oligodendrocyte precursor,Human A25,Human M1C,0.02643157912503241,0.0006463927158419903,40.89089879455506
Oligodendrocyte precursor,Human A25,Human MD,0.05225933115574788,0.0011004955815807043,47.48708857211842
Oligodendrocyte precursor,Human A25,Human MD-Re,0.056100308640275605,0.0006511433015390813,86.15662406059243
Oligodendrocyte precursor,Human A25,Human MEC,0.011152935440039109,0.00040960089014958076,27.228787115101742
Oligodendrocyte precursor,Human A25,Human MG,0.0708945279676424,0.0034777850665572057,20.384965318694533
Oligodendrocyte precursor,Human A25,Human MN,0.04820117886847772,0.0009577721173326103,50.32635425086055
Oligodendrocyte precursor,Human A25,Human MTG,0.012342879364360956,0.0005532066971438491,22.311514716083533
Oligodendrocyte precursor,Human A25,Human MoAN,0.07330861671442995,0.0027789216592936494,26.380238704916803
Oligodendrocyte precursor,Human A25,Human MoRF-MoEN,0.062382352141066834,0.001754249794023326,35.56070084978864
Oligodendrocyte precursor,Human A25,Human MoSR,0.07189356203576444,0.00220504205156607,32.60416824463916
Oligodendrocyte precursor,Human A25,Human NAC,0.01543120143206228,0.0006167373287487802,25.020702838546647
Oligodendrocyte precursor,Human A25,Human PAG,0.05631827099777534,0.0010493301004551522,53.67069044654966
Oligodendrocyte precursor,Human A25,Human PAG-DR,0.04239400422656709,0.000650854092648363,65.13595705308302
Oligodendrocyte precursor,Human A25,Human PB,0.045017050057547234,0.0008931930479824982,50.40013484120773
Oligodendrocyte precursor,Human A25,Human PN,0.051278651933458756,0.0006529797764711215,78.53022984966303
Oligodendrocyte precursor,Human A25,Human PTR,0.04443859605335247,0.0014250019491381723,31.18493703129916
Oligodendrocyte precursor,Human A25,Human Pir,0.011188650324319946,0.0003887231277815576,28.783083703235153
Oligodendrocyte precursor,Human A25,Human PnAN,0.059824940581888045,0.0013163751875840896,45.44672457073827
Oligodendrocyte precursor,Human A25,Human PnEN,0.07031925814638909,0.0021516657995918074,32.681310526815714
Oligodendrocyte precursor,Human A25,Human PnRF,0.05209895304308445,0.0006441690971931088,80.87775906993912
Oligodendrocyte precursor,Human A25,Human Pro,0.017472102210963333,0.00037068323411776165,47.134859639787905
Oligodendrocyte precursor,Human A25,Human Pu,0.026056459461469304,0.0005008577641789995,52.02367084032482
Oligodendrocyte precursor,Human A25,Human Pul,0.059277329497426104,0.001461162371103073,40.568612133554986
Oligodendrocyte precursor,Human A25,Human RN,0.061114568306149836,0.001436699468675726,42.53817143990596
Oligodendrocyte precursor,Human A25,Human S1C,0.030125157808415463,0.0009281521975729786,32.45713137046878
Oligodendrocyte precursor,Human A25,Human SC,0.04076946100704833,0.0005805385950301941,70.22696054330012
Oligodendrocyte precursor,Human A25,Human SEP,0.0675590426743611,0.0012186370273758874,55.43819952675915
Oligodendrocyte precursor,Human A25,Human SI,0.031415872450104604,0.0005096865605408599,61.63763160003136
Oligodendrocyte precursor,Human A25,Human SN,0.0526472504637711,0.0005630699743392941,93.50036916024042
Oligodendrocyte precursor,Human A25,Human SN-RN,0.05500972221179677,0.0006252866091042895,87.97521234397949
Oligodendrocyte precursor,Human A25,Human STG,0.03232389541441094,0.0010433644961949599,30.980444065609646
Oligodendrocyte precursor,Human A25,Human STH,0.05468461481355216,0.001244699462274538,43.93399087167808
Oligodendrocyte precursor,Human A25,Human SpC,0.06192141759171051,0.0008520956103450065,72.66956529284201
Oligodendrocyte precursor,Human A25,Human Sub,0.01708190532350507,0.0004393341281850649,38.881353001352764
Oligodendrocyte precursor,Human A25,Human TF,0.011076532534782343,0.0005074610541846568,21.827354914120708
Oligodendrocyte precursor,Human A25,Human TH-TL,0.013395188464441873,0.0003233288835544773,41.42898808539304
Oligodendrocyte precursor,Human A25,Human V1C,0.036743875608440404,0.0005823060534292843,63.10062447754136
Oligodendrocyte precursor,Human A25,Human V2,0.021096856705523616,0.00042807558983520464,49.28301731394034
Oligodendrocyte precursor,Human A25,Human VA,0.043069224033219694,0.0007156916486615078,60.17846388702187
Oligodendrocyte precursor,Human A25,Human VLN,0.05288811042488212,0.0005817281329671708,90.91551091937099
Oligodendrocyte precursor,Human A25,Human VPL,0.10344901203895167,0.002480426218943295,41.70614358488065
Oligodendrocyte precursor,Human A29-A30,Human A32,0.042335747294483805,0.0019475245765286859,21.738235195955294
Oligodendrocyte precursor,Human A29-A30,Human A35-A36,0.051877889007831676,0.002466699430896717,21.031297270366075
