sample,nonparenchymal_frac,sse,frac_endothelial,frac_epithelial,frac_immune,kn_pt,admix
TCGA-B0-5115-01,0.4800941441074046,10.715752816013811,0.4099113792296084,0.5199058558925954,0.07018276487779616,0.003330394405572075,28767.95681924672
TCGA-B0-5116-01,0.3432478861399294,9.12186265801943,0.3419714913224121,0.6567521138600706,0.0012763948175172415,0.003453670772699933,21983.067718981765
TCGA-B0-5117-01,0.6352100324550722,11.387194456919211,0.5144564741683284,0.3647899675449278,0.1207535582867437,0.005602482713385639,5627.437338800337
TCGA-B0-5119-01,0.34664289642097845,9.560534713692327,0.3114974302322132,0.6533571035790215,0.035145466188765205,0.0029829837265163716,26550.906151371837
TCGA-B0-5120-01,0.571390203483222,10.516015449004161,0.4732433016398486,0.428609796516778,0.09814690184337335,0.002552741159360433,29346.768070894774
TCGA-B0-5121-01,0.47336310012244043,11.161646587910418,0.38385002054360895,0.5266368998775596,0.08951307957883144,0.0026745725649991,26470.091908252147
TCGA-B0-5399-01,0.3493942526785834,10.470134635022129,0.2158060960902839,0.6506057473214166,0.13358815658829942,0.0023937449496395,28953.31130582098
TCGA-B0-5400-01,0.4021816008279726,9.98598254219825,0.059022213098524255,0.5978183991720274,0.34315938772944843,0.00328884144768285,29307.337379183795
TCGA-B0-5402-01,0.3672852481898242,9.614333545693064,0.33638458963338663,0.6327147518101758,0.030900658556437522,0.001873077663347857,27947.869574088167
TCGA-B0-5690-01,0.5118038003367269,11.185893064214483,0.46983877047604816,0.48819619966327304,0.04196502986067883,0.0014129051234666751,28149.938974541525
TCGA-B0-5691-01,0.3599704028144176,9.118432562303546,0.31705625823528255,0.6400295971855824,0.04291414457913504,0.000796962608123,30119.513586149733
TCGA-B0-5692-01,0.4182224233462353,11.138804402915763,0.11123712710416042,0.5817775766537647,0.30698529624207477,0.002141041298556775,27122.781016115387
TCGA-B0-5693-01,0.4001378837301204,8.851497887320235,0.4001378837301204,0.5998621162698796,0.0,0.0015126335569572002,24968.958182716156
TCGA-B0-5694-01,0.3812588088896045,10.40466982197312,0.2943250416180667,0.6187411911103955,0.08693376727153772,0.001827842912087833,25587.34241093476
TCGA-B0-5695-01,0.37413836081183394,9.482322678738063,0.37413836081183394,0.6258616391881661,0.0,0.00173903220793094,25481.08763492226
TCGA-B0-5696-01,0.2752448798224123,8.885260836654664,0.2397802162482046,0.7247551201775877,0.03546466357420786,0.0018985304663586798,23556.311411352668
TCGA-B0-5697-01,0.46985027739767493,11.019571106391645,0.144254767910568,0.5301497226023251,0.3255955094871069,0.0012807631004005,29481.72526020596
TCGA-B0-5698-01,0.39606952633942694,10.529770110917744,0.21072631552649462,0.6039304736605731,0.1853432108129323,0.0024288244423658115,25897.487833603253
TCGA-B0-5699-01,0.31527175904215454,9.264018386353616,0.21547451087271824,0.6847282409578455,0.09979724816943639,0.0017975161755059857,24959.368183180493
TCGA-B0-5700-01,0.3156876487843058,9.722191199922682,0.2714545785165876,0.6843123512156942,0.04423307026771808,0.0026908202561884667,24232.907932746755
TCGA-B0-5701-01,0.34494463177952595,9.303313533884666,0.17030622047109797,0.655055368220474,0.17463841130842805,0.002517967438006957,24534.875533110917
