cell_type,region_a,region_b,pair_idx,omega,mu_ct,mu_pair,expected_omega,residual,lowest_in_pair,tier
Oligodendrocyte precursor,Human CA1-3,Human CA1U,2104,14.618505610670327,22.558656731201385,18.712022295751755,12.962379042595785,1.1277640904213904,False,None
Oligodendrocyte precursor,Human CA1-3,Human CA1U-CA2U-CA3U,2105,16.06396436941869,22.558656731201385,16.982954165353643,11.764601691626018,1.365449064106687,False,None
Oligodendrocyte precursor,Human CA1-3,Human CA2U-CA3U,2106,12.23294417677595,22.558656731201385,15.202418448283389,10.531171199787376,1.1615938953706244,True,None
Oligodendrocyte precursor,Human CA1-3,Human CA3R,2107,14.77384743684343,22.558656731201385,15.163327416339028,10.504091669567702,1.4064850061853518,False,None
Oligodendrocyte precursor,Human CA1-3,Human CA4C-DGC,2108,14.609893099231472,22.558656731201385,15.89535420103009,11.01118857777588,1.3268225311043111,False,None
Oligodendrocyte precursor,Human CA1-3,Human CBL,2109,13.045911627660212,22.558656731201385,17.69233474498756,12.25601089440143,1.064450067812816,True,None
Oligodendrocyte precursor,Human CA1-3,Human CBV,2110,14.16792362483508,22.558656731201385,16.948904558674997,11.741014507886923,1.2067035276481348,False,None
Oligodendrocyte precursor,Human CA1-3,Human CEN,2111,15.112254074997605,22.558656731201385,16.586265367567155,11.489803464176948,1.315275245752878,False,None
Oligodendrocyte precursor,Human CA1-3,Human CM,2112,13.354891976791901,22.558656731201385,14.491494426398674,10.038692808274957,1.3303417319218473,False,None
Oligodendrocyte precursor,Human CA1-3,Human CM-Pf,2113,15.216320080566524,22.558656731201385,15.709231248834229,10.882255626715992,1.3982689437298625,False,None
Oligodendrocyte precursor,Human CA1-3,Human CMN,2114,13.748778946395346,22.558656731201385,16.49545501319696,11.426896408181927,1.2031945031505578,False,None
Oligodendrocyte precursor,Human CA1-3,Human CaB,2115,13.496702908603757,22.558656731201385,16.615575562798146,11.510107515465023,1.1725957286210869,True,None
Oligodendrocyte precursor,Human CA1-3,Human CbDN,2116,15.804895657809677,22.558656731201385,15.706213980115525,10.880165474182661,1.452633757759734,False,None
Oligodendrocyte precursor,Human CA1-3,Human Cla,2117,14.536402590048478,22.558656731201385,15.053548092902393,10.428044239795858,1.3939720867863374,False,None
Oligodendrocyte precursor,Human CA1-3,Human CoA,2118,15.26683266152963,22.558656731201385,14.546710334266203,10.076942523652992,1.5150262716786094,False,None
Oligodendrocyte precursor,Human CA1-3,Human DGR-CA4Rpy,2119,14.13530391512134,22.558656731201385,14.567427166325379,10.091293694545612,1.4007424957576582,False,None
Oligodendrocyte precursor,Human CA1-3,Human DGU-CA4Upy,2120,14.198081926492302,22.558656731201385,16.806729951419946,11.6425258934366,1.2195018552199552,False,None
Oligodendrocyte precursor,Human CA1-3,Human DTg,2121,13.545213167790031,22.558656731201385,16.340635550412994,11.319648323070762,1.1966107763421685,False,None
Oligodendrocyte precursor,Human CA1-3,Human ETH,2122,13.86653795478194,22.558656731201385,16.69052742829294,11.56202892059897,1.1993170100169224,False,None
Oligodendrocyte precursor,Human CA1-3,Human FI,2123,14.179192732816086,22.558656731201385,16.856744785295,11.677172668872952,1.2142659130675184,False,None
Oligodendrocyte precursor,Human CA1-3,Human GPe,2124,13.729478821758685,22.558656731201385,19.606238933086985,13.581829726019043,1.010871075452874,False,None
Oligodendrocyte precursor,Human CA1-3,Human GPi,2125,14.474880667805525,22.558656731201385,21.644294504052347,14.993651944012273,0.965400605660056,False,None
Oligodendrocyte precursor,Human CA1-3,Human Gpe,2126,12.406744028593897,22.558656731201385,19.44254627193908,13.468434910282207,0.9211719187299348,False,None
Oligodendrocyte precursor,Human CA1-3,Human HTHma,2127,13.106343771164633,22.558656731201385,18.699924847903613,12.953998777652895,1.0117604606984023,False,None
Oligodendrocyte precursor,Human CA1-3,Human HTHma-HTHtub,2128,12.825479730432427,22.558656731201385,20.116097856292924,13.935024293468098,0.9203772781683804,False,None
Oligodendrocyte precursor,Human CA1-3,Human HTHpo,2129,15.92047495685899,22.558656731201385,19.485040953611698,13.497872250748607,1.1794803403903917,False,None
Oligodendrocyte precursor,Human CA1-3,Human HTHpo-HTHso,2130,12.902311091754367,22.558656731201385,20.08524156110332,13.913649212369105,0.9273132371545153,False,None
Oligodendrocyte precursor,Human CA1-3,Human HTHso,2131,14.56463694129018,22.558656731201385,25.132540131023042,17.410064306920628,0.8365642242631253,False,None
Oligodendrocyte precursor,Human CA1-3,Human HTHso-HTHtub,2132,14.343593752873293,22.558656731201385,21.337089430080276,14.780841775784827,0.9704179214185304,False,None
Oligodendrocyte precursor,Human CA1-3,Human HTHtub,2133,13.279112172194935,22.558656731201385,17.566454232054664,12.168809687769532,1.091241667255371,False,None
Oligodendrocyte precursor,Human CA1-3,Human IC,2134,14.057492602784665,22.558656731201385,19.26750201330019,13.347176502513925,1.0532184541155167,False,None
Oligodendrocyte precursor,Human CA1-3,Human IO,2135,14.191105220388064,22.558656731201385,19.270182981615473,13.349033689671712,1.063081085140108,False,None
Oligodendrocyte precursor,Human CA1-3,Human ITG,2136,13.262326585870609,22.558656731201385,16.965119329392508,11.75224696586539,1.1284928426360739,False,None
Oligodendrocyte precursor,Human CA1-3,Human Idg,2137,13.718816876095477,22.558656731201385,17.908482884603497,12.405743193282339,1.1058440161427945,False,None
Oligodendrocyte precursor,Human CA1-3,Human Ig,2138,17.710688153438948,22.558656731201385,19.591689436387362,13.57175085329654,1.304967085299615,False,None
Oligodendrocyte precursor,Human CA1-3,Human LEC,2139,15.141154909357349,22.558656731201385,25.21340943568635,17.466084899638442,0.8668888875990051,False,None
Oligodendrocyte precursor,Human CA1-3,Human LG,2140,15.697799361161373,22.558656731201385,23.208403777197557,16.077157347228372,0.9764039140829582,False,None
Oligodendrocyte precursor,Human CA1-3,Human LP,2141,14.57805354577516,22.558656731201385,26.416799573418842,18.29970933930959,0.7966276007706885,False,None
Oligodendrocyte precursor,Human CA1-3,Human LP-VPL,2142,14.126622895666308,22.558656731201385,28.483796825885427,19.731580328078074,0.7159397605656602,False,Weak
Oligodendrocyte precursor,Human CA1-3,Human La,2143,14.35144127894781,22.558656731201385,17.141358680628212,11.874333250117896,1.2086102837652228,False,None
Oligodendrocyte precursor,Human CA1-3,Human M1C,2144,15.123946181070583,22.558656731201385,18.771817974928698,13.003801302913258,1.1630403932488838,False,None
Oligodendrocyte precursor,Human CA1-3,Human MD,2145,15.598720227883078,22.558656731201385,20.82987242748185,14.429477345975291,1.0810315477042496,False,None
Oligodendrocyte precursor,Human CA1-3,Human MD-Re,2146,15.23897329627877,22.558656731201385,25.75186364734246,17.839088281007502,0.8542461955582696,False,None
Oligodendrocyte precursor,Human CA1-3,Human MEC,2147,20.49907114590338,22.558656731201385,25.43415116372652,17.61899931498861,1.1634639844990897,False,None
Oligodendrocyte precursor,Human CA1-3,Human MG,2148,18.91086922619406,22.558656731201385,26.021457819184924,18.025844249329005,1.0490975604040294,False,None
Oligodendrocyte precursor,Human CA1-3,Human MN,2149,19.620682688597512,22.558656731201385,25.54281671212487,17.694275199387853,1.1088717942668995,False,None
Oligodendrocyte precursor,Human CA1-3,Human MTG,2150,19.660560272613473,22.558656731201385,17.62364721067064,12.208428979349986,1.6104087025339981,False,None
Oligodendrocyte precursor,Human CA1-3,Human MoAN,2151,19.786297983667446,22.558656731201385,21.92929149185404,15.191077904899585,1.3024946687480132,False,None
Oligodendrocyte precursor,Human CA1-3,Human MoRF-MoEN,2152,24.210801407728503,22.558656731201385,28.40500487862904,19.676998783138732,1.2304112875422242,False,None
Oligodendrocyte precursor,Human CA1-3,Human MoSR,2153,17.997695368979677,22.558656731201385,27.029426164494208,18.72409415243025,0.9612051308043497,False,None
Oligodendrocyte precursor,Human CA1-3,Human NAC,2154,20.71607122723527,22.558656731201385,31.33319433086117,21.705443436979333,0.9544182447773224,False,None
Oligodendrocyte precursor,Human CA1-3,Human PAG,2155,15.58056354871764,22.558656731201385,23.10721539178748,16.007061117881136,0.9733556606036154,False,None
Oligodendrocyte precursor,Human CA1-3,Human PAG-DR,2156,15.303765242415826,22.558656731201385,18.250826248414324,12.642894708724937,1.2104637106448894,False,None
Oligodendrocyte precursor,Human CA1-3,Human PB,2157,19.363592881666467,22.558656731201385,17.18660097733001,11.905673945919622,1.6264171998682078,False,None
Oligodendrocyte precursor,Human CA1-3,Human PN,2158,17.45801748229846,22.558656731201385,17.91044271393673,12.407100825839347,1.4070988643809472,False,None
Oligodendrocyte precursor,Human CA1-3,Human PTR,2159,17.515432896298247,22.558656731201385,21.950610300614873,15.205846083107518,1.1518880830811837,False,None
Oligodendrocyte precursor,Human CA1-3,Human Pir,2160,18.729087891816206,22.558656731201385,22.36815667785432,15.495092981390085,1.2087109070148991,False,None
Oligodendrocyte precursor,Human CA1-3,Human PnAN,2161,18.767718094159893,22.558656731201385,19.547723779804013,13.54129452439299,1.3859618857231217,False,None
Oligodendrocyte precursor,Human CA1-3,Human PnEN,2162,16.767539202238076,22.558656731201385,18.4861098437095,12.805882711652508,1.3093622345127933,False,None
Oligodendrocyte precursor,Human CA1-3,Human PnRF,2163,17.41527298779536,22.558656731201385,25.085389725483594,17.377401806900348,1.0021793350534125,False,None
Oligodendrocyte precursor,Human CA1-3,Human Pro,2164,17.718414259484927,22.558656731201385,24.28573217096138,16.823455036093787,1.053197112095646,False,None
Oligodendrocyte precursor,Human CA1-3,Human Pu,2165,21.461767588608694,22.558656731201385,24.363230678646797,16.877140576650348,1.2716471425438747,False,None
Oligodendrocyte precursor,Human CA1-3,Human Pul,2166,21.82412653349527,22.558656731201385,23.03379231079437,15.956198747621775,1.367752237151602,False,None
Oligodendrocyte precursor,Human CA1-3,Human RN,2167,17.980343006319497,22.558656731201385,25.04158405093734,17.34705630235197,1.0365068685389385,False,None
Oligodendrocyte precursor,Human CA1-3,Human S1C,2168,18.884118085134354,22.558656731201385,29.32432014433382,20.31383603917468,0.9296185146280025,False,None
Oligodendrocyte precursor,Human CA1-3,Human SC,2169,18.425237751234523,22.558656731201385,20.536607469671946,14.226323914295923,1.295151007543076,False,None
Oligodendrocyte precursor,Human CA1-3,Human SEP,2170,20.136614402896004,22.558656731201385,25.140820824423624,17.415800591588173,1.156226743467767,False,None
Oligodendrocyte precursor,Human CA1-3,Human SI,2171,18.50626899207969,22.558656731201385,30.73172769798297,21.288789461603777,0.8692964447535821,False,None
Oligodendrocyte precursor,Human CA1-3,Human SN,2172,19.830539498567774,22.558656731201385,23.97354259461809,16.607191953581967,1.1940934719123644,False,None
Oligodendrocyte precursor,Human CA1-3,Human SN-RN,2173,19.962933510532288,22.558656731201385,22.29295399398641,15.442997826846705,1.2926851207495447,False,None
Oligodendrocyte precursor,Human CA1-3,Human STG,2174,19.539037235549426,22.558656731201385,20.60936855157496,14.276727697931344,1.3685935355046783,False,None
Oligodendrocyte precursor,Human CA1-3,Human STH,2175,19.430700218653804,22.558656731201385,22.49277594063949,15.581420482218093,1.247042927878662,False,None
Oligodendrocyte precursor,Human CA1-3,Human SpC,2176,18.55336756983187,22.558656731201385,22.706314244729896,15.72934486975804,1.179538481955687,False,None
Oligodendrocyte precursor,Human CA1-3,Human Sub,2177,20.784495333879413,22.558656731201385,23.983453658373104,16.61405764469099,1.2510186119717168,False,None
Oligodendrocyte precursor,Human CA1-3,Human TF,2178,17.52192737278251,22.558656731201385,31.216905092541044,21.624886393926726,0.810266794173933,False,None
Oligodendrocyte precursor,Human CA1-3,Human TH-TL,2179,21.27472241900436,22.558656731201385,25.52428349252221,17.68143668233329,1.2032236294611378,False,None
Oligodendrocyte precursor,Human CA1-3,Human V1C,2180,18.599960211194283,22.558656731201385,24.157213692951274,16.734426431936832,1.1114788001157405,False,None
Oligodendrocyte precursor,Human CA1-3,Human V2,2181,17.541622941040035,22.558656731201385,19.443612431337495,13.469173470873022,1.3023533314032707,False,None
Oligodendrocyte precursor,Human CA1-3,Human VA,2182,17.8986200824272,22.558656731201385,23.622247387081973,16.363839227513214,1.0937910006065994,False,None
Oligodendrocyte precursor,Human CA1-3,Human VLN,2183,20.779282991191497,22.558656731201385,20.068598701452565,13.902120204347627,1.4946844571731703,False,None
Oligodendrocyte precursor,Human CA1-3,Human VPL,2184,19.615579142901712,22.558656731201385,24.871772895790237,17.22942302232015,1.1384930950671055,False,None
Oligodendrocyte precursor,Human CA1C-CA3C,Human CA1R-CA2R,2185,12.063929856586936,22.558656731201385,14.330907933029838,9.927449728116768,1.215209362624036,False,None
Oligodendrocyte precursor,Human CA1C-CA3C,Human CA1R-CA2R-CA3R,2186,19.08291906182405,22.558656731201385,19.045676138691647,13.193511066320848,1.4463867097922953,False,None
Oligodendrocyte precursor,Human CA1C-CA3C,Human CA1U,2187,12.786013919429456,22.558656731201385,31.084334696037583,21.53305090430703,0.59378552422741,False,Weak
Oligodendrocyte precursor,Human CA1C-CA3C,Human CA1U-CA2U-CA3U,2188,18.26240163458551,22.558656731201385,26.604749742864776,18.42990805855927,0.9909111633415898,False,None
Oligodendrocyte precursor,Human CA1C-CA3C,Human CA2U-CA3U,2189,9.037112639105812,22.558656731201385,19.53716276407335,13.533978592057515,0.6677351066898605,True,Weak
Oligodendrocyte precursor,Human CA1C-CA3C,Human CA3R,2190,19.014953919906734,22.558656731201385,22.74155202543359,15.7537551372792,1.2070108843389558,False,None
Oligodendrocyte precursor,Human CA1C-CA3C,Human CA4C-DGC,2191,14.530949160832677,22.558656731201385,28.17614691117852,19.518462005332243,0.7444720366216853,False,Weak
Oligodendrocyte precursor,Human CA1C-CA3C,Human CBL,2192,24.467673274687176,22.558656731201385,23.013718298929536,15.942292877556808,1.5347650091871166,False,None
Oligodendrocyte precursor,Human CA1C-CA3C,Human CBV,2193,27.897539599442126,22.558656731201385,30.075741524379815,20.83436816525482,1.3390153892915484,False,None
Oligodendrocyte precursor,Human CA1C-CA3C,Human CEN,2194,28.993877306902466,22.558656731201385,33.075765079311495,22.912574456435266,1.2654133372061642,False,None
Oligodendrocyte precursor,Human CA1C-CA3C,Human CM,2195,24.80066898965104,22.558656731201385,20.72568822319737,14.357305823045177,1.7273901730116403,False,None
Oligodendrocyte precursor,Human CA1C-CA3C,Human CM-Pf,2196,25.51899202287306,22.558656731201385,26.63040547631042,18.44768055456649,1.3833171030574984,False,None
Oligodendrocyte precursor,Human CA1C-CA3C,Human CMN,2197,24.409052118213705,22.558656731201385,25.829962900579773,17.893189976025013,1.3641531862635594,False,None
Oligodendrocyte precursor,Human CA1C-CA3C,Human CaB,2198,25.55374040220144,22.558656731201385,23.330566880913437,16.16178339300562,1.5811213268246376,False,None
Oligodendrocyte precursor,Human CA1C-CA3C,Human CbDN,2199,30.49142771647154,22.558656731201385,31.695364817741968,21.956329795214177,1.3887306303404934,False,None
Oligodendrocyte precursor,Human CA1C-CA3C,Human Cla,2200,25.703410785572004,22.558656731201385,26.2302498260224,18.17048073441411,1.4145696617091066,False,None
Oligodendrocyte precursor,Human CA1C-CA3C,Human CoA,2201,19.32615389272639,22.558656731201385,23.91580037805417,16.5671921884026,1.1665316411464774,False,None
Oligodendrocyte precursor,Human CA1C-CA3C,Human DGR-CA4Rpy,2202,28.59730699693088,22.558656731201385,30.585385250575293,21.187413659280683,1.3497309042439192,False,None
Oligodendrocyte precursor,Human CA1C-CA3C,Human DGU-CA4Upy,2203,24.834144852802133,22.558656731201385,29.559645694865793,20.476853105753072,1.2127910829142423,False,None
Oligodendrocyte precursor,Human CA1C-CA3C,Human DTg,2204,13.575021132564508,22.558656731201385,22.546450242507344,15.618602280885348,0.8691572324098519,False,None
Oligodendrocyte precursor,Human CA1C-CA3C,Human ETH,2205,13.296446001849912,22.558656731201385,18.424159551726294,12.762967886424446,1.0417989076030592,False,None
Oligodendrocyte precursor,Human CA1C-CA3C,Human FI,2206,18.960478019144347,22.558656731201385,23.817514186374957,16.49910639569336,1.1491821171656582,False,None
Oligodendrocyte precursor,Human CA1C-CA3C,Human GPe,2207,18.671986842023387,22.558656731201385,33.018497901641716,22.872903764944915,0.8163365278806504,False,None
Oligodendrocyte precursor,Human CA1C-CA3C,Human GPi,2208,22.894003358559626,22.558656731201385,34.576762098124114,23.952360108255096,0.9558140932704702,False,None
Oligodendrocyte precursor,Human CA1C-CA3C,Human Gpe,2209,13.497502457269961,22.558656731201385,24.3187838578044,16.846350930833804,0.8012122335980513,False,None
Oligodendrocyte precursor,Human CA1C-CA3C,Human HTHma,2210,17.438345854786455,22.558656731201385,18.69650332754534,12.951628587884795,1.3464210880088565,False,None
Oligodendrocyte precursor,Human CA1C-CA3C,Human HTHma-HTHtub,2211,15.502350919369205,22.558656731201385,22.70300801616545,15.727054546073276,0.9857122879528528,False,None
Oligodendrocyte precursor,Human CA1C-CA3C,Human HTHpo,2212,12.770786942080091,22.558656731201385,23.131291611669802,16.023739437471338,0.7969916755021457,False,None
Oligodendrocyte precursor,Human CA1C-CA3C,Human HTHpo-HTHso,2213,18.179792626161536,22.558656731201385,28.330335453530036,19.625273032937713,0.9263459721375503,False,None
Oligodendrocyte precursor,Human CA1C-CA3C,Human HTHso,2214,20.23804220758749,22.558656731201385,37.92111163277638,26.26909133238011,0.7704127238935532,False,None
Oligodendrocyte precursor,Human CA1C-CA3C,Human HTHso-HTHtub,2215,13.546319289444709,22.558656731201385,26.776462914813898,18.54885892267385,0.7303047236445304,True,Weak
Oligodendrocyte precursor,Human CA1C-CA3C,Human HTHtub,2216,14.090710640146105,22.558656731201385,22.611069021112442,15.663365646827843,0.8995966101959553,False,None
Oligodendrocyte precursor,Human CA1C-CA3C,Human IC,2217,13.071526334796031,22.558656731201385,25.889509212659345,17.93443949227529,0.7288505637673367,False,Weak
Oligodendrocyte precursor,Human CA1C-CA3C,Human IO,2218,23.920088178551964,22.558656731201385,29.994076660555276,20.777796464846144,1.1512331550182546,False,None
Oligodendrocyte precursor,Human CA1C-CA3C,Human ITG,2219,11.413157955342326,22.558656731201385,26.4354021808374,18.312595923385256,0.623240855807214,False,Weak
Oligodendrocyte precursor,Human CA1C-CA3C,Human Idg,2220,21.32621815727651,22.558656731201385,30.82315928066804,21.35212686108397,0.9987865984510105,False,None
Oligodendrocyte precursor,Human CA1C-CA3C,Human Ig,2221,11.711700959633658,22.558656731201385,23.43052319263832,16.231026127959606,0.7215625720335114,False,Weak
Oligodendrocyte precursor,Human CA1C-CA3C,Human LEC,2222,18.9741044143394,22.558656731201385,36.74827329568996,25.456631041305457,0.7453501755024996,False,Weak
Oligodendrocyte precursor,Human CA1C-CA3C,Human LG,2223,21.03389494648365,22.558656731201385,38.35323758856077,26.568437941981628,0.791687301768213,False,None
Oligodendrocyte precursor,Human CA1C-CA3C,Human LP,2224,13.756956642218885,22.558656731201385,40.37395476747791,27.968249335801715,0.4918776458635479,False,Moderate
Oligodendrocyte precursor,Human CA1C-CA3C,Human LP-VPL,2225,11.485958089922987,22.558656731201385,38.46998614660222,26.649313169580797,0.4310039068111437,False,Moderate
Oligodendrocyte precursor,Human CA1C-CA3C,Human La,2226,17.391651085961552,22.558656731201385,29.17845419594558,20.212790322013188,0.8604280165624035,False,None
