pair,omega,kn,kf,same_tissue,same_ct
Lung|macrophage vs Hear|fibroblast,5.011867884635149,0.014278213595333909,0.07156052016841498,False,False
Sple|B cell vs Marr|T cell,4.982363464036815,0.0055875358195792745,0.027839134321468777,False,False
Kidn|fenestrated cell vs Marr|B cell,4.966377365043564,0.016314129864388197,0.08102212528887877,False,False
Live|B cell vs Lung|NK cell,4.954317335450056,0.02124680772092139,0.10526342781473494,False,False
Sple|myeloid cell vs Hear|cardiac muscle,4.938138575348636,0.034387057449950686,0.1698080548863312,False,False
Live|liver sinusoid EC vs Lung|monocyte,4.928970911576014,0.02555689507303569,0.12596919240519328,False,False
Lung|leukocyte vs Lung|NK cell,4.926344710104916,0.03199656770063772,0.15762612203355042,True,False
Sple|B cell vs Hear|smooth muscle cell,4.918721123499224,0.013652392647841884,0.06715231210324538,False,False
Sple|T cell vs Hear|leukocyte,4.900108650624917,0.01134087862886752,0.05557153747500097,False,False
Lung|dendritic cell vs Hear|endothelial cell,4.869287297036901,0.014651523813652298,0.07134247878805078,False,False
Kidn|fenestrated cell vs Lung|leukocyte,4.840989222606363,0.03197176800788361,0.15477498435383547,False,False
Lung|monocyte vs Hear|cardiac muscle,4.830466458995962,0.03873585185172027,0.1871122331303714,False,False
Lung|leukocyte vs Hear|cardiac muscle,4.830101970938297,0.04767351780242986,0.23026795229907843,False,False
Live|liver sinusoid EC vs Sple|T cell,4.82286644743989,0.02384222684655389,0.11498787589049533,False,False
Hear|smooth muscle cell vs Marr|T cell,4.822478761764563,0.011681244766453207,0.05633255479719404,False,False
Kidn|leukocyte vs Lung|NK cell,4.795267446748361,0.029001392597778623,0.13906943383449671,False,False
Kidn|fenestrated cell vs Lung|dendritic cell,4.782595533520593,0.018661320178964897,0.08924954653751523,False,False
Live|NK cell vs Marr|granulocyte,4.781328566035609,0.032137189526642025,0.1536584623158339,False,False
Kidn|kidney tubule cell vs Hear|endothelial cell,4.780797026646639,0.02115981774059615,0.10116079373862688,False,False
Sple|T cell vs Lung|NK cell,4.776028047247852,0.015910041967140798,0.07598680666795483,False,False
Lung|B cell vs Hear|endothelial cell,4.77517793911881,0.01648605871896593,0.0787238638978234,False,False
Kidn|leukocyte vs Marr|T cell,4.764521686240732,0.014477197908155517,0.06897692338940592,False,False
Lung|monocyte vs Marr|granulocyte,4.763268774313661,0.02798783666641371,0.13331358845371938,False,False
Kidn|fenestrated cell vs Kidn|fibroblast,4.753609327034359,0.020678600884115675,0.0982979900327532,True,False
Marr|granulocyte vs Marr|NK cell,4.7460420303665485,0.032050406871869594,0.15211257810424195,True,False
Hear|smooth muscle cell vs Marr|Fraction A pre-p..,4.744201173755219,0.013579230857268575,0.06442260297174666,False,False
Lung|endothelial cell vs Hear|cardiac muscle,4.733387086322296,0.04148732287606409,0.19637555834764536,False,False
Kidn|fenestrated cell vs Lung|monocyte,4.726265097476088,0.022506418106186643,0.10637129836447382,False,False
Hear|fibroblast vs Marr|Fraction A pre-p..,4.706939134608818,0.013252406962248778,0.06237827295837113,False,False
Lung|B cell vs Hear|cardiac muscle,4.699833825744238,0.03725399046795054,0.17508756454522736,False,False
Live|Kupffer cell vs Lung|leukocyte,4.684568894856629,0.026052239929955007,0.12204351281720907,False,False
Kidn|leukocyte vs Marr|NK cell,4.684492760889838,0.01809770727472538,0.0847785787171544,False,False
Lung|monocyte vs Hear|smooth muscle cell,4.678994967225647,0.016433274877854693,0.07689121044851777,False,False
Live|Kupffer cell vs Sple|T cell,4.678431305572708,0.015720239683443854,0.07354606146613013,False,False
Hear|leukocyte vs Marr|T cell,4.673645216129894,0.010596119774840852,0.04952250449522432,False,False
Hear|fibroblast vs Marr|granulocyte,4.670457682628712,0.037021799320970675,0.1729087470633659,False,False
Live|Kupffer cell vs Lung|dendritic cell,4.638525159744301,0.011942149285491347,0.05539395992217404,False,False
Sple|T cell vs Hear|cardiac muscle,4.629170356191763,0.037445308198965487,0.1733407106931154,False,False
Live|NK cell vs Hear|fibroblast,4.60917568090058,0.014952552441557403,0.06891894108101697,False,False
Lung|NK cell vs Marr|B cell,4.586714406361471,0.018992963604394557,0.08711529978377561,False,False
Kidn|kidney tubule cell vs Kidn|leukocyte,4.573258225034977,0.02214055811054911,0.10125448948593359,True,False
Kidn|kidney collectin.. vs Marr|granulocyte,4.5637977826939995,0.040595356450691705,0.18526899775733935,False,False
Lung|stromal cell vs Marr|Fraction A pre-p..,4.5444999373625805,0.014342759743893738,0.06518067075773164,False,False
Lung|dendritic cell vs Lung|NK cell,4.5409008131100075,0.021205974007536536,0.09629422461361234,True,False
Live|liver sinusoid EC vs Lung|B cell,4.540361208628388,0.025544187857407613,0.11597983965368983,False,False
Lung|B cell vs Marr|granulocyte,4.504450159427484,0.0332520959578424,0.14978240893860117,False,False
Lung|NK cell vs Hear|fibroblast,4.502205391494692,0.028080347482564143,0.12642349183104468,False,False
Hear|endocardial cell vs Marr|NK cell,4.49858508960745,0.01579403053573233,0.07105079027285022,False,False
Kidn|fenestrated cell vs Sple|T cell,4.496460638580936,0.020375398132246182,0.09161717569706047,False,False
Live|liver sinusoid EC vs Kidn|endothelial cell,4.494264615907885,0.024439110910546832,0.10983583140951896,False,False
Live|B cell vs Marr|NK cell,4.478930483488265,0.010775316934905183,0.04826189548899416,False,False
Sple|T cell vs Marr|granulocyte,4.4742626102357335,0.03284675615987896,0.1469650129536767,False,False
Kidn|kidney tubule cell vs Hear|smooth muscle cell,4.465598718259715,0.019244550158421803,0.08593843852093319,False,False
Sple|B cell vs Marr|Fraction A pre-p..,4.451847004237283,0.007261704411195235,0.032327997028636174,False,False
Live|NK cell vs Lung|macrophage,4.416314787270357,0.011539675778540757,0.05096284078107512,False,False
Kidn|fenestrated cell vs Lung|B cell,4.393383585979579,0.021403825010339557,0.09403521347760499,False,False
Sple|B cell vs Lung|NK cell,4.384947431502444,0.023381317193766113,0.10252584677394865,False,False
Lung|leukocyte vs Hear|endothelial cell,4.384543321106145,0.03204064402135208,0.1404835917477588,False,False
Live|liver sinusoid EC vs Lung|endothelial cell,4.363084252948829,0.0247914352616216,0.10816712079798152,False,False
Sple|B cell vs Marr|NK cell,4.3572630776236085,0.010476617369271128,0.04564937804151527,False,False
Hear|cardiac muscle vs Marr|monocyte,4.327290822157677,0.040505847953855395,0.17528058409443276,False,False
Kidn|leukocyte vs Lung|leukocyte,4.3234922570448155,0.027223524799094914,0.11770069867835438,False,True
Live|Kupffer cell vs Lung|endothelial cell,4.319973669847409,0.02347784941918158,0.10142369131550671,False,False
Kidn|leukocyte vs Kidn|fibroblast,4.296289928828155,0.019070824123621044,0.08193378961676612,True,False
Live|B cell vs Hear|smooth muscle cell,4.2829074482670855,0.016226227780214764,0.06949543181716011,False,False
Hear|fibroblast vs Marr|NK cell,4.27559040961535,0.016337298607672898,0.06985159724598845,False,False
Live|Kupffer cell vs Lung|B cell,4.2637903127511905,0.016249207723294842,0.06928321448046637,False,False
Live|Kupffer cell vs Kidn|kidney collectin..,4.262051469890828,0.026496988707089268,0.11293152966673048,False,False
Lung|leukocyte vs Hear|smooth muscle cell,4.250317109457999,0.029480083618093796,0.12529970379023653,False,False
Live|NK cell vs Hear|endocardial cell,4.246790375950151,0.016399851652688625,0.06964673216564823,False,False
Kidn|endothelial cell vs Hear|cardiac muscle,4.238154363048641,0.04400120329622935,0.18648389172930466,False,False
Lung|stromal cell vs Lung|macrophage,4.22432407153042,0.017746189007799555,0.0749656534035762,True,False
Lung|dendritic cell vs Hear|cardiac muscle,4.2071136154331885,0.04056167896414578,0.17064759183488767,False,False
Kidn|fibroblast vs Lung|leukocyte,4.197044024413826,0.02427940371763592,0.10190172628943467,False,False
Lung|monocyte vs Hear|leukocyte,4.1944356237065765,0.0087101188958843,0.036534032983616904,False,False
Marr|hematopoietic st.. vs Marr|neutrophil,4.192228968263133,0.0444505631363188,0.186346938435685,True,False
Hear|smooth muscle cell vs Marr|B cell,4.184914410001261,0.01195074971020464,0.0500128646725538,False,False
Lung|endothelial cell vs Marr|granulocyte,4.173300866840389,0.04283424569830782,0.17876019470320223,False,False
Kidn|endothelial cell vs Lung|NK cell,4.152862506735469,0.02768694453140294,0.1149800738705279,False,False
Lung|endothelial cell vs Hear|smooth muscle cell,4.152052003860346,0.02159483813133637,0.08966289093625499,False,False
Lung|macrophage vs Marr|Fraction A pre-p..,4.141210002395553,0.00927860602019316,0.03842465605911151,False,False
Hear|cardiac muscle vs Marr|hematopoietic st..,4.137343021962114,0.04042749770415352,0.16726242552166898,False,False
Lung|T cell vs Hear|cardiac muscle,4.134239215116882,0.0406225355121059,0.16794327933162637,False,False
Lung|NK cell vs Marr|Fraction A pre-p..,4.126789728303965,0.023150256863702007,0.0955362422327238,False,False
Live|Kupffer cell vs Kidn|endothelial cell,4.12528207149504,0.022318012071498028,0.09206809506996068,False,False
Hear|endocardial cell vs Marr|granulocyte,4.1006641526832,0.042608220724244014,0.17472200333352086,False,False
Hear|leukocyte vs Marr|B cell,4.059918280075028,0.01034386086075324,0.04199522979512469,False,False
Lung|leukocyte vs Hear|leukocyte,4.058081916415232,0.024783627119417402,0.1005739890364859,False,True
Sple|B cell vs Lung|leukocyte,4.056674507736755,0.025126017225111923,0.10192807355806613,False,False
Kidn|kidney tubule cell vs Hear|leukocyte,4.055168397869139,0.02069186803533542,0.08390900934977077,False,False
Live|B cell vs Lung|leukocyte,4.039511039288335,0.02580998165482124,0.10425970581847982,False,False
Live|liver sinusoid EC vs Marr|monocyte,4.029293000963601,0.02868550575558177,0.11558230757006673,False,False
Sple|B cell vs Lung|stromal cell,4.023256602145522,0.017045201038980502,0.06857721761497601,False,False
Kidn|leukocyte vs Marr|B cell,4.009382986238052,0.014749025574749546,0.059134492202990725,False,False
Sple|T cell vs Lung|macrophage,3.979340622235001,0.01066735402518014,0.04244903520416138,False,False
Live|NK cell vs Lung|stromal cell,3.9599849620236096,0.018268420604747346,0.07234267087472175,False,False
Kidn|endothelial cell vs Marr|granulocyte,3.9330652609999617,0.04192754381564337,0.16490376606036072,False,False
Lung|monocyte vs Hear|endocardial cell,3.9192078501200065,0.018999191200729612,0.07446177929983044,False,False
Live|NK cell vs Sple|B cell,3.9191585931153585,0.0113834690236679,0.04461362044357055,False,False
Sple|B cell vs Hear|fibroblast,3.914171941055291,0.016673575124615127,0.065263239909846,False,False
Lung|endothelial cell vs Hear|leukocyte,3.9082619136620287,0.021558320140638118,0.08425556152818899,False,False
Lung|stromal cell vs Lung|NK cell,3.907867581102365,0.03304170397236487,0.1291226037779859,True,False
Lung|B cell vs Hear|leukocyte,3.9075812309230193,0.010783351205355916,0.0421368207764999,False,False
Kidn|kidney tubule cell vs Lung|stromal cell,3.904806163283575,0.020040359694157607,0.07825372004816636,False,False
Lung|leukocyte vs Marr|Fraction A pre-p..,3.901352311231773,0.025422330271498837,0.09918146696160945,False,False
Kidn|leukocyte vs Sple|T cell,3.899114787268884,0.019302966591883776,0.07526448247657128,False,False
Kidn|fibroblast vs Hear|endothelial cell,3.892552861497823,0.021130215167397607,0.08225047951391826,False,False
Lung|stromal cell vs Lung|leukocyte,3.8894246375315826,0.032471433391908985,0.12629519305045653,True,False
Lung|leukocyte vs Lung|macrophage,3.8886065893069923,0.02674639558945338,0.1040062101293599,True,False
Lung|macrophage vs Marr|T cell,3.8539952361026315,0.009332834055456558,0.035968697989065976,False,False
Kidn|endothelial cell vs Hear|smooth muscle cell,3.8494273313186484,0.019121038961627538,0.0736050499820978,False,False
Lung|B cell vs Hear|smooth muscle cell,3.846118302142141,0.016533676486259506,0.06359047573549985,False,False
Sple|T cell vs Hear|endocardial cell,3.8399126956691454,0.015918286371414247,0.061124829930890696,False,False
Hear|endothelial cell vs Marr|monocyte,3.829143494342382,0.020518477556745733,0.0785681948502231,False,False
Kidn|endothelial cell vs Hear|endothelial cell,3.8139897344702867,0.01436445537061114,0.05478588532476747,False,True
Live|Kupffer cell vs Lung|monocyte,3.8124892080153834,0.015589243425224303,0.059433822319792426,False,False
Hear|endocardial cell vs Marr|Fraction A pre-p..,3.8023147530805956,0.016909031294470238,0.06429345915126566,False,False
Sple|myeloid cell vs Lung|NK cell,3.8012101552521558,0.02441619275034306,0.0928110798351981,False,False
Lung|endothelial cell vs Hear|fibroblast,3.776115327154793,0.0235570529602791,0.0889541487459071,False,False
Kidn|kidney collectin.. vs Kidn|kidney tubule cell,3.7749727443422265,0.013121461253075494,0.049533158596302584,True,False
Kidn|kidney tubule cell vs Lung|leukocyte,3.7407134525530616,0.0330366942890295,0.12358080675485555,False,False
Live|liver sinusoid EC vs Kidn|kidney collectin..,3.7402688264537147,0.04052327665158238,0.15156794840567325,False,False
Lung|B cell vs Lung|monocyte,3.722125382462245,0.012045649409105918,0.04483541741387448,True,False
Sple|myeloid cell vs Hear|smooth muscle cell,3.722056656967932,0.01565584099797108,0.05827192720692973,False,False
Marr|granulocyte vs Marr|monocyte,3.717611847350068,0.034597757183196964,0.12862103199599395,True,False
Lung|leukocyte vs Marr|B cell,3.7041927917511486,0.023173439000875793,0.08583888570712905,False,False
Sple|T cell vs Hear|smooth muscle cell,3.680822104020014,0.016569659705788622,0.06098996970115653,False,False
Lung|endothelial cell vs Hear|endothelial cell,3.679579648859712,0.015752115537098373,0.05796116375679405,False,True
Live|B cell vs Marr|T cell,3.670706358335109,0.008319613928261839,0.030538859745364067,False,False
Sple|B cell vs Hear|leukocyte,3.652007855271837,0.01132829749024257,0.0413710314212221,False,False
Sple|B cell vs Marr|B cell,3.6435719228301413,0.004038247063923984,0.014713643619564684,False,True
Lung|monocyte vs Lung|macrophage,3.6210380239914146,0.010775460811323174,0.03901835332383059,True,False
Kidn|fenestrated cell vs Marr|monocyte,3.602157020103,0.025904105082060088,0.09331065397082855,False,False
Lung|endothelial cell vs Hear|endocardial cell,3.6020825039763293,0.019274927478786393,0.06942987903674905,False,False
Kidn|endothelial cell vs Lung|endothelial cell,3.6014320146426497,0.013454406421213937,0.04845513002337351,False,True
Lung|T cell vs Marr|granulocyte,3.5911109133186456,0.039512607405102554,0.14189415566613892,False,False
Hear|fibroblast vs Marr|T cell,3.570162943643731,0.015271943179876454,0.05452332561822752,False,False
Kidn|endothelial cell vs Kidn|leukocyte,3.563612370626702,0.025612145422191555,0.09127175826481189,True,False
Live|NK cell vs Live|B cell,3.5584184515930137,0.012959452808389357,0.046115155995921586,True,False
Live|B cell vs Hear|fibroblast,3.5580739598676105,0.01898260711441817,0.06754152006420894,False,False
Lung|monocyte vs Hear|fibroblast,3.558044237346078,0.020104623772481144,0.0715331407576875,False,False
Lung|NK cell vs Marr|T cell,3.557395953369319,0.020158474258566032,0.07171167475352239,False,False
Live|B cell vs Lung|stromal cell,3.550638706759263,0.01995925855771071,0.07086811599322371,False,False
Lung|dendritic cell vs Hear|smooth muscle cell,3.544863385936103,0.016993347196958865,0.06023909428299939,False,False
Kidn|fenestrated cell vs Lung|endothelial cell,3.5404106981713963,0.02057287657300604,0.07283643231123027,False,False
Lung|B cell vs Lung|leukocyte,3.5176993742949496,0.028110143626527296,0.09888303464637624,True,False
Lung|endothelial cell vs Lung|macrophage,3.5024495443462382,0.021295896630650738,0.07458780345046727,True,False
Kidn|kidney tubule cell vs Hear|fibroblast,3.5023297798276243,0.0220032669865627,0.07706269722053657,False,False
Lung|endothelial cell vs Marr|monocyte,3.498786687471201,0.018498266621335864,0.06472148899602279,False,False
Live|B cell vs Marr|Fraction A pre-p..,3.4931462800459894,0.010145422475644006,0.03543944478029083,False,False
Lung|monocyte vs Marr|NK cell,3.4908017219940324,0.014712384484608897,0.051358017093511024,False,False
Lung|leukocyte vs Hear|fibroblast,3.4868039566696516,0.03526602393148646,0.1229657117803136,False,False
Lung|stromal cell vs Marr|T cell,3.476425231215616,0.01660480489961498,0.0577253627124342,False,False
Kidn|fibroblast vs Lung|stromal cell,3.47586210576151,0.016973736030653046,0.05899836586214571,False,False
Kidn|leukocyte vs Lung|endothelial cell,3.4692576503667603,0.029702473758181816,0.10304553432039021,False,False
Kidn|endothelial cell vs Hear|leukocyte,3.4688012497586436,0.021314610294774074,0.07393614682863076,False,False
Kidn|kidney collectin.. vs Kidn|fenestrated cell,3.4551178300590606,0.03735416332390798,0.12906303572737268,True,False
Live|liver sinusoid EC vs Lung|T cell,3.434387766399823,0.03123802304704036,0.10728348419927114,False,False
Sple|myeloid cell vs Lung|leukocyte,3.4300463708666435,0.02546076765820761,0.08733161370551382,False,False
Sple|T cell vs Hear|fibroblast,3.4189924094397006,0.017440379129790663,0.05962852386250485,False,False
Lung|stromal cell vs Marr|NK cell,3.416955193950941,0.021350903275219983,0.07295507984180707,False,False
Kidn|kidney tubule cell vs Lung|NK cell,3.40735180963654,0.03622716766416795,0.12343870529850899,False,False
Lung|dendritic cell vs Hear|leukocyte,3.4044380573932163,0.011068493809952768,0.037682001564624444,False,False
Kidn|fibroblast vs Hear|smooth muscle cell,3.401074420420441,0.01966053022867439,0.06686692645264732,False,False
Live|NK cell vs Marr|Fraction A pre-p..,3.385605924831785,0.011722310012464422,0.0396871222309145,False,False
Kidn|leukocyte vs Lung|dendritic cell,3.3563947865733468,0.015983147713795665,0.05364575365961548,False,False
Live|B cell vs Sple|T cell,3.3483109263706785,0.010540869737670568,0.03529410931609239,False,False
Lung|NK cell vs Marr|NK cell,3.3406194838764725,0.014259604076591229,0.047635911210625034,False,True
Sple|T cell vs Marr|NK cell,3.337140512089933,0.0038578238216801803,0.012874100163834539,False,False
Lung|B cell vs Hear|endocardial cell,3.331404211548521,0.019076603389003993,0.06355187687216869,False,False
Lung|leukocyte vs Lung|dendritic cell,3.2862556572971533,0.02371137214969305,0.07792163086920695,True,False
Kidn|kidney collectin.. vs Lung|NK cell,3.2748684540638853,0.041684219494390745,0.1365103354544551,False,False
Kidn|kidney collectin.. vs Hear|endothelial cell,3.264500308255085,0.03556885966695936,0.11611455334707067,False,False
Hear|endocardial cell vs Marr|T cell,3.255085219785306,0.017208556740006507,0.056015318698231994,False,False
Lung|leukocyte vs Lung|monocyte,3.2439860168331047,0.024670192000655036,0.08002975788271285,True,False
Live|NK cell vs Lung|B cell,3.2438758567752557,0.012610072652918226,0.040905510230983336,False,False
Sple|B cell vs Hear|endocardial cell,3.2376684076738758,0.020720551579944974,0.06708627523996485,False,False
Live|B cell vs Hear|leukocyte,3.2370629345697735,0.012766647771763156,0.0413264423006823,False,False
Lung|endothelial cell vs Lung|T cell,3.2248337433011383,0.01622652550232021,0.05232784697641866,True,False
Lung|B cell vs Hear|fibroblast,3.221907054306826,0.019100725157883143,0.06154076112855956,False,False
Kidn|leukocyte vs Sple|B cell,3.212706993068663,0.013668607510020112,0.04391323093295246,False,False
Kidn|fenestrated cell vs Lung|T cell,3.194977515134927,0.02600630806772155,0.0830895695280424,False,False
Live|Kupffer cell vs Marr|monocyte,3.183050805648397,0.017229084728892227,0.0548410520268849,False,False
Lung|endothelial cell vs Marr|NK cell,3.174215060841321,0.02334168904377269,0.07409154090821812,False,False
Lung|endothelial cell vs Lung|stromal cell,3.1713606050236938,0.02767685863914248,0.08777329915898614,True,False
Lung|leukocyte vs Hear|endocardial cell,3.163231414031882,0.03981410423458881,0.1259412252363911,False,False
Kidn|endothelial cell vs Lung|leukocyte,3.153626943677978,0.035835471184339794,0.11301170746632976,False,False
Kidn|leukocyte vs Sple|myeloid cell,3.1514197515354443,0.012471400930113983,0.039302619220478716,False,False
Kidn|endothelial cell vs Hear|fibroblast,3.1458193044763325,0.02296677438701894,0.07224932222823677,False,False
Lung|dendritic cell vs Lung|macrophage,3.1408252788017976,0.010228994323939032,0.032127483949347814,True,False
Lung|T cell vs Hear|endothelial cell,3.1406312452745273,0.021480846094732255,0.06746341642004942,False,False
Kidn|kidney collectin.. vs Lung|leukocyte,3.1401835204518225,0.043480398260066354,0.13653643007894245,False,False
Lung|macrophage vs Marr|B cell,3.1384006990016333,0.008823759904864996,0.02769249425325089,False,False
Sple|T cell vs Lung|B cell,3.1245493301555824,0.008916708913376405,0.02786069686248256,False,False
Lung|leukocyte vs Marr|T cell,3.109706475708652,0.029083854157593476,0.09044224961243444,False,False
Sple|T cell vs Sple|B cell,3.095705041217011,0.010679380387617732,0.033060211703022285,True,False
Kidn|kidney collectin.. vs Hear|smooth muscle cell,3.093182504783145,0.03221089260095309,0.09963416945671696,False,False
Live|B cell vs Hear|endocardial cell,3.091755606207554,0.022353929429577746,0.06911288663466503,False,False
Lung|leukocyte vs Marr|NK cell,3.0892212513994375,0.03415530609372987,0.10551329743280301,False,False
Marr|B cell vs Marr|NK cell,3.0884624221062205,0.009163911621417851,0.02830239668225152,True,False
Sple|myeloid cell vs Lung|stromal cell,3.0824231235992547,0.018814472109796226,0.057994163889549144,False,False
Live|NK cell vs Lung|leukocyte,3.0771913507464137,0.034128956383737856,0.10502132939403973,False,False
Marr|B cell vs Marr|Fraction A pre-p..,3.0586335930088455,0.006003306297918639,0.01836191431193552,True,False
Live|NK cell vs Lung|NK cell,3.0582990120539906,0.020367693262216914,0.062290496181656704,False,True
Lung|stromal cell vs Lung|monocyte,3.0324986447062194,0.02463933259562504,0.07471874270269871,True,False
Lung|endothelial cell vs Lung|leukocyte,3.0185594651734267,0.042732437074523164,0.12899040240122975,True,False
Kidn|kidney tubule cell vs Sple|B cell,3.0103625983146407,0.020748299867090834,0.062459905898506876,False,False
Marr|Fraction A pre-p.. vs Marr|NK cell,3.005925939973356,0.012818928313167633,0.03853274913920948,True,False
Kidn|kidney collectin.. vs Kidn|leukocyte,2.993442342599282,0.038390641622745005,0.11492017219307932,True,False
Kidn|kidney tubule cell vs Lung|macrophage,2.989429161875549,0.02383085172607006,0.07124064310224609,False,False
Kidn|kidney tubule cell vs Hear|endocardial cell,2.970171130856834,0.02913310462731429,0.08653030631628054,False,False
Sple|myeloid cell vs Hear|fibroblast,2.9580628802648836,0.01861425941734194,0.05506214982606023,False,False
Live|B cell vs Marr|B cell,2.9417239472467696,0.006084631350511904,0.017899305753969322,False,True
Kidn|endothelial cell vs Lung|macrophage,2.9338861930671745,0.021073934655204164,0.061828525918503345,False,False
Live|Kupffer cell vs Lung|T cell,2.9216056296669755,0.022873630174881417,0.06682772668985396,False,False
Hear|fibroblast vs Marr|B cell,2.886913487515642,0.01662557830511959,0.04799660624679719,False,False
Lung|endothelial cell vs Lung|monocyte,2.8800129943248716,0.027133134564756384,0.0781437801232637,True,False
Kidn|fibroblast vs Hear|leukocyte,2.8763909941583696,0.022484048036210326,0.06467291328357956,False,False
Kidn|kidney collectin.. vs Kidn|fibroblast,2.8694457078436506,0.022282398502513814,0.06393813274350005,True,False
Sple|myeloid cell vs Hear|leukocyte,2.8688402143972436,0.010235928341539996,0.029365242857898426,False,False
Kidn|endothelial cell vs Lung|stromal cell,2.863217583455121,0.025388347480127717,0.0726923629199702,False,False
Lung|stromal cell vs Marr|B cell,2.8618311865422896,0.017931083837102027,0.05131573493352297,False,False
Live|liver sinusoid EC vs Marr|hematopoietic st..,2.8478414478782024,0.03719832205988034,0.1059349233536493,False,False
Kidn|kidney collectin.. vs Hear|leukocyte,2.8419983402276627,0.03429655152090268,0.09747074249793793,False,False
Live|NK cell vs Lung|monocyte,2.833798046470963,0.01818134299848476,0.05152225427132463,False,False
Kidn|fibroblast vs Lung|NK cell,2.8116556058837108,0.03642149113237047,0.1024046897169733,False,False
Live|B cell vs Kidn|kidney tubule cell,2.8054495658920664,0.02321549344138643,0.06512989599710768,False,False
Kidn|fibroblast vs Sple|B cell,2.803580532321143,0.014667859795021318,0.041122526172137755,False,False
Hear|leukocyte vs Marr|monocyte,2.800418309582552,0.013803960435042732,0.038656863547046796,False,False
Hear|smooth muscle cell vs Marr|monocyte,2.7988620072801127,0.022526723608357554,0.06304919085593193,False,False
Kidn|leukocyte vs Lung|monocyte,2.7690914851698034,0.020388929274078864,0.05645881044458112,False,False
Sple|T cell vs Lung|leukocyte,2.7552913619099795,0.03489270934283964,0.0961395806459617,False,False
Kidn|kidney tubule cell vs Lung|monocyte,2.731266887346575,0.02669831918953182,0.07292023515017791,False,False
Lung|stromal cell vs Lung|B cell,2.7268792756532654,0.023810374876363446,0.06492801779589066,True,False
Live|NK cell vs Kidn|kidney tubule cell,2.71363320839457,0.024717207884525687,0.067073436134241,False,False
Kidn|kidney tubule cell vs Marr|Fraction A pre-p..,2.6957335740736084,0.021635496944572126,0.058323535505250046,False,False
Sple|T cell vs Lung|stromal cell,2.693841706290832,0.023233628460110314,0.0625877173343108,False,False
Sple|myeloid cell vs Hear|endocardial cell,2.6874931244844418,0.021226221187246944,0.05704532349951215,False,False
Live|NK cell vs Lung|endothelial cell,2.682017575472258,0.02714946712245663,0.07281534798713492,False,False
Kidn|kidney collectin.. vs Lung|stromal cell,2.6800372716013396,0.03697738862448691,0.0991007797201123,False,False
Kidn|leukocyte vs Lung|macrophage,2.6774104548302162,0.01142085267669437,0.030578310359657163,False,False
Live|NK cell vs Marr|B cell,2.6762179566325623,0.010262218040516798,0.027463932194909686,False,False
Hear|endocardial cell vs Marr|B cell,2.673423183759211,0.018614485555930142,0.049764397238974606,False,False
Hear|endocardial cell vs Marr|monocyte,2.668597283648216,0.023167566297836034,0.0618249044911452,False,False
Live|B cell vs Lung|monocyte,2.6576023244586793,0.01913789626070253,0.05086091758769211,False,False
Live|B cell vs Kidn|fibroblast,2.634949210024286,0.016706968154861043,0.04402201254155201,False,False
Kidn|kidney tubule cell vs Lung|endothelial cell,2.6225417092292824,0.03373155296762807,0.0884624045746814,False,False
Lung|leukocyte vs Lung|T cell,2.619025247472032,0.03433100581734519,0.08991377100673625,True,False
Kidn|fibroblast vs Hear|fibroblast,2.58266731284341,0.022301672029321918,0.057597799371883876,False,True
Kidn|leukocyte vs Lung|B cell,2.5784527236520973,0.01951490706760193,0.05031826528027576,False,False
Sple|B cell vs Lung|monocyte,2.5694870460329433,0.01908521845533581,0.049039221591694215,False,False
Kidn|kidney tubule cell vs Marr|NK cell,2.563680348305248,0.02653073899162968,0.0680163341788568,False,False
Hear|endothelial cell vs Marr|hematopoietic st..,2.562945271415588,0.02695339539047762,0.06908007726461932,False,False
Marr|monocyte vs Marr|NK cell,2.55553904305656,0.014768935473966146,0.03774259122810353,True,False
Kidn|kidney collectin.. vs Lung|monocyte,2.5542169278343567,0.0338544962983479,0.08647172752854577,False,False
Lung|NK cell vs Marr|hematopoietic st..,2.5495892043977464,0.034849933731679106,0.08885301481626591,False,False
Kidn|fenestrated cell vs Marr|hematopoietic st..,2.5452396031344935,0.032778972407871435,0.08343033872256721,False,False
Live|B cell vs Kidn|leukocyte,2.540644742605377,0.016780995910638117,0.042634549036045064,False,False
Sple|T cell vs Lung|endothelial cell,2.5365098699310846,0.025063194024574152,0.06357303901533012,False,False
Lung|dendritic cell vs Marr|NK cell,2.5246070627574446,0.015310157259292202,0.03865213114873625,False,False
Lung|B cell vs Marr|Fraction A pre-p..,2.5170818666412864,0.011737660802759958,0.029544653163413294,False,False
Kidn|kidney collectin.. vs Lung|macrophage,2.5163719742029302,0.03379012178283323,0.08502851545922549,False,False
Sple|B cell vs Lung|dendritic cell,2.514437166584949,0.013116307137595103,0.03298013015511257,False,False
Kidn|kidney collectin.. vs Hear|fibroblast,2.49704871726817,0.03833304860450262,0.09571948984685169,False,False
Sple|myeloid cell vs Marr|NK cell,2.4899768043642205,0.013992343308786293,0.034840610277578773,False,False
Kidn|endothelial cell vs Hear|endocardial cell,2.489804071839319,0.02034811313207754,0.05066281493049378,False,False
Lung|monocyte vs Marr|Fraction A pre-p..,2.4874445024847804,0.015460534792117252,0.038457222274126734,False,False
Lung|dendritic cell vs Hear|endocardial cell,2.483829039217997,0.02381421963176245,0.05915045026768689,False,False
