pair_type,cancer,sample_a,sample_b,omega,kn,kf
TT,TCGA-LUAD,TCGA-49-4505-01,TCGA-TQ-A7RH-01,62.03215098718154,0.008346456392366187,0.5177486431391858
TT,TCGA-LUAD,TCGA-55-A57B-01,TCGA-75-5125-01,145.82053698251562,0.0034579307644614743,0.5042373209221329
TT,TCGA-LUAD,TCGA-50-5072-01,TCGA-78-7148-01,178.9180633017589,0.002010625774815246,0.3597372696545422
TT,TCGA-LUAD,TCGA-55-6986-01,TCGA-75-6207-01,123.12028076119677,0.00428958420552537,0.5281348117330787
TT,TCGA-LUAD,TCGA-49-4490-01,TCGA-MP-A4T9-01,99.23528156844321,0.0033203653298531583,0.32949738841807497
TT,TCGA-LUAD,TCGA-55-7911-01,TCGA-91-A4BD-01,99.32674384319526,0.00519156791614922,0.5156615365519046
TT,TCGA-LUAD,TCGA-55-1595-01,TCGA-55-8087-01,165.31183603902608,0.0033398081158629044,0.5521098116513371
TT,TCGA-LUAD,TCGA-44-2659-01,TCGA-67-3774-01,97.33419533087601,0.004005894626862275,0.38991053008591936
TT,TCGA-LUAD,TCGA-KN-8422-01,TCGA-MT-A51W-01,44.08360266022382,0.012761492037889966,0.5625725443499512
TT,TCGA-LUAD,TCGA-49-6744-01,TCGA-NJ-A4YP-01,172.77353478408332,0.0026552325188394107,0.4587539079535301
TT,TCGA-LUAD,TCGA-44-A47B-01,TCGA-73-4658-01,126.49036602501943,0.0036375593725057986,0.46011621646599843
TT,TCGA-LUAD,TCGA-50-6590-01,TCGA-73-4668-01,139.34671106566338,0.003643121150066652,0.507656950275545
TT,TCGA-LUAD,TCGA-75-7030-01,TCGA-86-8279-01,163.16651121948652,0.0031307468834914057,0.5108330464905729
TT,TCGA-LUAD,TCGA-86-8279-01,TCGA-93-A4JN-01,155.84544873618296,0.0027644725393862367,0.43083046341950326
TT,TCGA-LUAD,TCGA-55-A57B-01,TCGA-78-7166-01,51.9480586864445,0.009786660156394513,0.5083979961486702
TT,TCGA-LUAD,TCGA-55-6971-01,TCGA-78-7633-01,101.39407638568302,0.003428327336372276,0.3476120838192558
TT,TCGA-LUAD,TCGA-73-A9RS-01,TCGA-91-6836-01,112.18263114002828,0.005587042481969694,0.6267691259184742
TT,TCGA-LUAD,TCGA-55-7284-01,TCGA-KN-8424-01,72.98010953269153,0.004634883338471218,0.3382542937128765
TT,TCGA-LUAD,TCGA-44-4112-01,TCGA-44-6777-01,103.21499431666315,0.004834384992015356,0.4989810194754266
TT,TCGA-LUAD,TCGA-44-6777-01,TCGA-78-7162-01,245.81827645423863,0.0021012734746045656,0.5165314238863037
TT,TCGA-LUAD,TCGA-38-4625-01,TCGA-86-6562-01,32.67937492989408,0.01458917702093094,0.4767651857855974
TT,TCGA-LUAD,TCGA-05-4434-01,TCGA-55-5899-01,154.90744040748123,0.0028280915713887076,0.4380924265617962
TT,TCGA-LUAD,TCGA-05-5428-01,TCGA-55-7284-01,14.1135660233539,0.017635853894546603,0.2489047883189065
TT,TCGA-LUAD,TCGA-05-4434-01,TCGA-44-6147-01,93.68960737243528,0.0032321265272977967,0.3028166653205633
TT,TCGA-LUAD,TCGA-73-4658-01,TCGA-TQ-A8XE-01,66.3260275405267,0.006189100179206681,0.410498428937141
TT,TCGA-LUAD,TCGA-38-4626-01,TCGA-97-A4M1-01,136.85824539772617,0.0031485338433880966,0.4309028173814541
TT,TCGA-LUAD,TCGA-91-A4BC-01,TCGA-97-8177-01,98.33204831727642,0.0037741255627788805,0.37111749719464093
TT,TCGA-LUAD,TCGA-86-A4P7-01,TCGA-NJ-A55O-01,260.0085025792916,0.0017322839169676338,0.45040854729294433
TT,TCGA-LUAD,TCGA-50-6590-01,TCGA-86-7701-01,150.96012802334056,0.003485589313834865,0.526185009053299
TT,TCGA-LUAD,TCGA-50-6595-01,TCGA-KN-8418-01,56.171442235451465,0.008246797921674626,0.46323453308478746
TT,TCGA-LUAD,TCGA-50-5931-01,TCGA-55-8506-01,107.61581441731457,0.00564700419086675,0.6077069550181138
TT,TCGA-LUAD,TCGA-49-4494-01,TCGA-78-7535-01,81.84508691622351,0.006820282926239261,0.5582066488912876
TT,TCGA-LUAD,TCGA-44-7671-01,TCGA-75-6211-01,131.59910649806264,0.004117803409782078,0.5418992494619971
TT,TCGA-LUAD,TCGA-50-5045-01,TCGA-78-7156-01,73.74550963057769,0.00749298357373406,0.5525738922985656
TT,TCGA-LUAD,TCGA-55-6543-01,TCGA-75-6206-01,189.36023725350688,0.0027820710216447976,0.5268136287147651
TT,TCGA-LUAD,TCGA-50-5049-01,TCGA-78-7536-01,125.11660463595766,0.004431075421469631,0.5544011116201253
TT,TCGA-LUAD,TCGA-55-7574-01,TCGA-97-A4M2-01,314.8661481040987,0.0012989958293423893,0.4090098131883273
TT,TCGA-LUAD,TCGA-35-4123-01,TCGA-44-5644-01,68.49372292592014,0.00879446293778904,0.6023655077431962
TT,TCGA-LUAD,TCGA-38-4629-01,TCGA-55-7576-01,79.83339620354576,0.00526597900211214,0.420400988075171
TT,TCGA-LUAD,TCGA-05-4433-01,TCGA-55-1596-01,100.94479132014504,0.00571788846613115,0.5771910580054732
TT,TCGA-LUAD,TCGA-38-4625-01,TCGA-KN-8422-01,18.368348052293683,0.02546752304910463,0.4677963273957655
TT,TCGA-LUAD,TCGA-55-A493-01,TCGA-64-1679-01,162.0214137029263,0.0032204532076458544,0.521782381466905
TT,TCGA-LUAD,TCGA-05-4250-01,TCGA-50-5944-01,147.57124081855795,0.0036550427094863116,0.5393791878837191
TT,TCGA-LUAD,TCGA-50-5049-01,TCGA-55-7726-01,110.36923906134692,0.004914570477479141,0.5424174039127332
TT,TCGA-LUAD,TCGA-55-8619-01,TCGA-91-6840-01,136.15204200732222,0.0037470401842984915,0.5101671725757326
TT,TCGA-LUAD,TCGA-55-7911-01,TCGA-MT-A67A-01,51.774621852301394,0.009239057971307769,0.4783487327359506
TT,TCGA-LUAD,TCGA-78-8655-01,TCGA-KN-8432-01,70.87204886240738,0.006784684999561167,0.48084452680494144
TT,TCGA-LUAD,TCGA-78-8648-01,TCGA-91-6849-01,185.4812302356888,0.0027178706030496526,0.5041139830750629
TT,TCGA-LUAD,TCGA-55-8203-01,TCGA-55-8205-01,193.30881329566762,0.0027635808148670326,0.5342245277686202
TT,TCGA-LUAD,TCGA-86-8055-01,TCGA-97-8547-01,148.1834619753416,0.00312953289924393,0.4637450193756935
TT,TCGA-LUAD,TCGA-50-5045-01,TCGA-78-7153-01,98.85909553514358,0.005153572073022677,0.5094774739141967
TT,TCGA-LUAD,TCGA-78-8648-01,TCGA-86-8585-01,149.7168795161321,0.003303985799684276,0.4946624438943421
TT,TCGA-LUAD,TCGA-55-6981-01,TCGA-TQ-A7RO-01,72.55198257869726,0.007080446547625924,0.5137004345727533
TT,TCGA-LUAD,TCGA-86-6562-01,TCGA-91-8497-01,170.13464997951579,0.0030180813963845278,0.5134802219835699
TT,TCGA-LUAD,TCGA-55-7284-01,TCGA-78-7147-01,107.35460855234913,0.004656708673961764,0.499919136835494
TT,TCGA-LUAD,TCGA-44-2655-01,TCGA-TQ-A7RR-01,69.06948780992873,0.007960167571703015,0.5498046970587314
TT,TCGA-LUAD,TCGA-78-7159-01,TCGA-MP-A4T9-01,162.54883577302763,0.0027302470793400665,0.44379848411943684
TT,TCGA-LUAD,TCGA-97-8171-01,TCGA-KN-8430-01,59.524617595671714,0.010817039222036725,0.6438801232091182
TT,TCGA-LUAD,TCGA-55-6987-01,TCGA-73-4662-01,146.43028255429758,0.0032556344505383452,0.4767234724858352
TT,TCGA-LUAD,TCGA-44-6776-01,TCGA-55-6984-01,172.3805525504783,0.0033179886853346207,0.5719567229342171
TT,TCGA-LUAD,TCGA-49-AAR0-01,TCGA-78-8640-01,89.94643501007728,0.004572702396514088,0.41129827892847903
TT,TCGA-LUAD,TCGA-75-7030-01,TCGA-86-6562-01,230.46270469681642,0.0021443444483231324,0.4941914213621518
TT,TCGA-LUAD,TCGA-05-4250-01,TCGA-49-4506-01,26.470064250880892,0.01097675534323317,0.2905554192015822
TT,TCGA-LUAD,TCGA-55-7725-01,TCGA-55-8091-01,60.76257803741112,0.00739420179034199,0.44929076331002016
TT,TCGA-LUAD,TCGA-50-5049-01,TCGA-78-7162-01,160.52345007808452,0.0028865389284596457,0.4633571875810395
TT,TCGA-LUAD,TCGA-86-7954-01,TCGA-86-A4D0-01,75.34937914115835,0.004758470120060862,0.3585477692083392
TT,TCGA-LUAD,TCGA-38-4627-01,TCGA-NJ-A4YQ-01,107.38452844956822,0.004819097874256865,0.5174965527793901
TT,TCGA-LUAD,TCGA-44-6778-01,TCGA-44-7661-01,276.278877098572,0.001792604686107935,0.49525880975953845
TT,TCGA-LUAD,TCGA-KN-8429-01,TCGA-TQ-A7RR-01,87.09755010153411,0.007670847875044679,0.6681120571179504
TT,TCGA-LUAD,TCGA-44-2661-01,TCGA-50-6594-01,86.79854447454505,0.00679676855770669,0.5899496179392936
TT,TCGA-LUAD,TCGA-55-8092-01,TCGA-86-8674-01,158.3568135035041,0.0037925548489632617,0.6005769009190854
TT,TCGA-LUAD,TCGA-38-4627-01,TCGA-86-A4P7-01,100.26928253591548,0.004496337888636066,0.4508445741325914
TT,TCGA-LUAD,TCGA-05-4417-01,TCGA-44-2657-01,153.2834660085107,0.0030973526014572567,0.4747729422018455
TT,TCGA-LUAD,TCGA-44-A47B-01,TCGA-93-8067-01,158.32421265185087,0.003419436602543788,0.5413796078106652
TT,TCGA-LUAD,TCGA-55-A48X-01,TCGA-55-A4DG-01,161.5195047979331,0.002371544439832893,0.38305068352810057
TT,TCGA-LUAD,TCGA-97-8174-01,TCGA-KN-8427-01,68.88698927667016,0.005490029876235366,0.37819162921282445
TT,TCGA-LUAD,TCGA-50-5933-01,TCGA-78-7159-01,188.28046398375074,0.003094284817920041,0.5825933812158609
TT,TCGA-LUAD,TCGA-55-8621-01,TCGA-97-8547-01,154.18604361910414,0.0017940452181306374,0.2766167342573357
TT,TCGA-LUAD,TCGA-55-A4DF-01,TCGA-MP-A4TA-01,121.89027103264714,0.004457128981431354,0.5432806595741342
TT,TCGA-LUAD,TCGA-55-A48Z-01,TCGA-86-6851-01,127.13158011153602,0.0036582757941205106,0.4650823821903248
TT,TCGA-LUAD,TCGA-50-5942-01,TCGA-78-7152-01,171.5652869773367,0.0030608558337917066,0.5251366095207294
TT,TCGA-LUAD,TCGA-44-2661-01,TCGA-67-4679-01,90.04092745849846,0.005196597157412056,0.46790642768157825
TT,TCGA-LUAD,TCGA-86-A456-01,TCGA-93-8067-01,141.13151763920138,0.0036990883780897324,0.5220579566813359
TT,TCGA-LUAD,TCGA-49-AARQ-01,TCGA-50-5932-01,41.752324676993176,0.014660972276617092,0.6121296745737126
TT,TCGA-LUAD,TCGA-38-4629-01,TCGA-50-5933-01,86.88604072074992,0.004844813527878392,0.42094666546768206
TT,TCGA-LUAD,TCGA-55-6543-01,TCGA-64-1678-01,20.507451082564643,0.02010230914179194,0.41224712137189023
TT,TCGA-LUAD,TCGA-55-8511-01,TCGA-55-A494-01,141.67762140122085,0.0041058977006175786,0.5817138199402405
TT,TCGA-LUAD,TCGA-67-3770-01,TCGA-91-8496-01,105.78294859957113,0.003503110087326857,0.37056931430633605
TT,TCGA-LUAD,TCGA-44-7669-01,TCGA-78-7158-01,132.38062563593635,0.0038754777042947913,0.5130381631326668
TT,TCGA-LUAD,TCGA-44-6775-01,TCGA-55-A492-01,35.17268588207975,0.014361274563816757,0.5051245990994286
TT,TCGA-LUAD,TCGA-05-4397-01,TCGA-38-4628-01,86.41520785744356,0.0068736218698165034,0.593985462613663
TT,TCGA-LUAD,TCGA-78-7160-01,TCGA-TQ-A7RQ-01,39.991916881788384,0.006844252052188662,0.2737147591891385
TT,TCGA-LUAD,TCGA-75-6211-01,TCGA-86-8674-01,103.89616992042447,0.005255928690398523,0.546070860307279
TT,TCGA-LUAD,TCGA-73-4666-01,TCGA-75-5126-01,156.04237533222164,0.0025799550792334988,0.40258231881402523
TT,TCGA-LUAD,TCGA-49-4487-01,TCGA-50-5072-01,120.83181572800432,0.003600255425178633,0.43502540010893237
TT,TCGA-LUAD,TCGA-55-8512-01,TCGA-KN-8426-01,21.297277501431598,0.00780145356836999,0.16614972156010943
TT,TCGA-LUAD,TCGA-KN-8430-01,TCGA-MP-A5C7-01,59.09034360639389,0.008223507183883325,0.4859298651453142
TT,TCGA-LUAD,TCGA-55-7726-01,TCGA-73-4662-01,93.9399922291475,0.0053178548023190665,0.4995592388055879
