cell_type,region_a,region_b,omega,kn,kf
Astrocyte,Human A35-A36,Human TH-TL,5.691819798277183,0.002307203624834776,0.013132187270491459
Astrocyte,Human A35-A36,Human V1C,6.426685981726507,0.004984555157128988,0.03203417075346343
Astrocyte,Human A35-A36,Human V2,8.508099301003487,0.0031334953533532772,0.02666008962556269
Astrocyte,Human A35-A36,Human VA,17.802531146217554,0.002802555255253647,0.04989257722064874
Astrocyte,Human A35-A36,Human VLN,15.539776950473227,0.006762883534845797,0.10509370167353162
Astrocyte,Human A35-A36,Human VPL,5.782835237594027,0.018568258964792674,0.10737718224237425
Astrocyte,Human A35r,Human A38,7.565164804775404,0.003748240472024689,0.028356056898795924
Astrocyte,Human A35r,Human A40,8.742032191402291,0.004300967892800265,0.0375991997730476
Astrocyte,Human A35r,Human A43,5.866660168601337,0.005816299994717696,0.03412225550764647
Astrocyte,Human A35r,Human A44-A45,8.460213332153073,0.005730151551050538,0.04847830454745537
Astrocyte,Human A35r,Human A46,8.70260674838193,0.00426905859407483,0.03715193813003349
Astrocyte,Human A35r,Human ANC,20.70036493418092,0.005663513146547157,0.11723678894305742
Astrocyte,Human A35r,Human AON,8.099874683926487,0.005059482109898482,0.04098117105574568
Astrocyte,Human A35r,Human BL,9.912411046034405,0.003264818185067806,0.03236221984096012
Astrocyte,Human A35r,Human BM,6.270185090136844,0.0018719196375228207,0.011737282601129956
Astrocyte,Human A35r,Human BNST,21.77350560962203,0.0038335035150002658,0.08346881028836406
Astrocyte,Human A35r,Human CA1-3,6.514803715553392,0.008739749006600572,0.05693774930120548
Astrocyte,Human A35r,Human CA1C-CA3C,9.346633045707183,0.005389199306334163,0.05037086832648511
Astrocyte,Human A35r,Human CA1R-CA2R,6.239765148841832,0.004191366578493606,0.026153143102504835
Astrocyte,Human A35r,Human CA1R-CA2R-CA3R,3.701597157212223,0.015123540407033237,0.05598125417765841
Astrocyte,Human A35r,Human CA1U,10.292919970401199,0.0017662707516140543,0.018180083492423834
Astrocyte,Human A35r,Human CA1U-CA2U-CA3U,4.682766438316143,0.013237482221465206,0.06198803747448389
Astrocyte,Human A35r,Human CA2U-CA3U,8.92305730906995,0.0069389834530162,0.06191694701795165
Astrocyte,Human A35r,Human CA3R,12.951859790223494,0.005347434676330944,0.06925922416521754
Astrocyte,Human A35r,Human CA4C-DGC,10.111571633431984,0.00401131697567116,0.040560718943900675
Astrocyte,Human A35r,Human CBL,15.463435791446608,0.012554155309993178,0.194130374551928
Astrocyte,Human A35r,Human CBV,13.703899818904858,0.014174803747224483,0.1942500905046015
Astrocyte,Human A35r,Human CEN,7.382576664454638,0.006727861356687048,0.04966895225356392
Astrocyte,Human A35r,Human CM,14.05330860442435,0.009238512379021827,0.1298316655081883
Astrocyte,Human A35r,Human CM-Pf,21.70099141019187,0.006134138697701499,0.13311689118774578
Astrocyte,Human A35r,Human CMN,13.766756288558508,0.0026268273682045927,0.03616289219018817
Astrocyte,Human A35r,Human CaB,17.221133132385926,0.0034999574922338532,0.06027323393145077
Astrocyte,Human A35r,Human CbDN,16.006868435292514,0.010272521273717807,0.1644308965271444
Astrocyte,Human A35r,Human Cla,10.059740083625437,0.0031314276955571657,0.03150134870797125
Astrocyte,Human A35r,Human CoA,7.378395838814502,0.00501034040639663,0.036968274805601054
Astrocyte,Human A35r,Human DGR-CA4Rpy,22.868940168718265,0.0026958786590187468,0.06165188775522415
Astrocyte,Human A35r,Human DGU-CA4Upy,21.606613782544223,0.0027851163865427442,0.060176934103464225
Astrocyte,Human A35r,Human DTg,20.48805567180926,0.007024085120189648,0.14390984698597256
Astrocyte,Human A35r,Human ETH,12.468561582616475,0.011316388930624258,0.14109909227432796
Astrocyte,Human A35r,Human FI,15.809346759487456,0.0027481603918044963,0.04344662058472619
Astrocyte,Human A35r,Human GPe,12.463775534502453,0.007160083526924347,0.08924167388787371
Astrocyte,Human A35r,Human GPi,16.32467915647081,0.007990788414564794,0.13044705707501433
Astrocyte,Human A35r,Human Gpe,9.911046696516866,0.011054107830846547,0.10955777889985288
Astrocyte,Human A35r,Human HTHma,10.99657934358082,0.014476351707010096,0.15919035015171817
Astrocyte,Human A35r,Human HTHma-HTHtub,6.6768507445149226,0.0206212232419226,0.13768482975563934
Astrocyte,Human A35r,Human HTHpo,12.367218014586015,0.0056609337133515705,0.07001000139913885
Astrocyte,Human A35r,Human HTHpo-HTHso,9.05381568879619,0.01356834823477975,0.12284532411909899
Astrocyte,Human A35r,Human HTHso,7.778750221981235,0.011019414278813245,0.08571727126742172
Astrocyte,Human A35r,Human HTHso-HTHtub,11.379388808681554,0.009726773885452794,0.11068474189669752
Astrocyte,Human A35r,Human HTHtub,10.058508404059614,0.011315033754664215,0.11381236211350822
Astrocyte,Human A35r,Human IC,24.91055221805345,0.005125693514252651,0.12768385594052856
Astrocyte,Human A35r,Human IO,15.377788380840352,0.011450488812459348,0.1760831938151798
Astrocyte,Human A35r,Human ITG,9.973237494913043,0.0034151592238321608,0.03406019402222103
Astrocyte,Human A35r,Human Idg,7.40425333620637,0.0040384511889288415,0.029901715688732955
Astrocyte,Human A35r,Human Ig,6.597248227145736,0.0056342366242003936,0.037170457580325625
Astrocyte,Human A35r,Human LEC,5.069806675066459,0.003935369273868884,0.019951561413511915
Astrocyte,Human A35r,Human LG,16.726403065888316,0.007846629716732792,0.13124589135084974
Astrocyte,Human A35r,Human LP,19.117000824930628,0.007130273129168495,0.1363094372922948
Astrocyte,Human A35r,Human LP-VPL,12.938724671882284,0.009809033899203793,0.1269163889189578
Astrocyte,Human A35r,Human La,6.605580021872717,0.007850383000257203,0.05185633311054818
Astrocyte,Human A35r,Human M1C,6.3606368133612845,0.010203092490352821,0.06489816570426822
Astrocyte,Human A35r,Human MD,16.38691486113137,0.008549066102401776,0.1400928183622421
Astrocyte,Human A35r,Human MD-Re,19.35601208547181,0.007057356650917734,0.1366022806266485
Astrocyte,Human A35r,Human MEC,8.529606091579462,0.004851681396484993,0.04138293119386115
Astrocyte,Human A35r,Human MG,7.771347414062624,0.015245587220234016,0.1184787548198318
Astrocyte,Human A35r,Human MN,11.640568101665918,0.01628276535851894,0.18954063903928642
Astrocyte,Human A35r,Human MTG,7.0047371205961655,0.003743133785138993,0.026219668172120736
Astrocyte,Human A35r,Human MoAN,18.539278835840875,0.00889762501030167,0.1649555510427342
Astrocyte,Human A35r,Human MoRF-MoEN,18.830810449618433,0.008365878437962514,0.15753627110982205
Astrocyte,Human A35r,Human MoSR,12.934169234219564,0.013357174872893965,0.17276396029707572
Astrocyte,Human A35r,Human NAC,15.458431781804327,0.00419097657438105,0.06478592547420944
Astrocyte,Human A35r,Human PAG,20.069932266307458,0.006601403103612659,0.1324897131520979
Astrocyte,Human A35r,Human PAG-DR,23.752167072606987,0.005155187338485938,0.12244687095430616
Astrocyte,Human A35r,Human PB,28.206342910271836,0.005126428734337939,0.14459780678580675
Astrocyte,Human A35r,Human PN,19.86167660269546,0.00760928098697497,0.15113307814233617
Astrocyte,Human A35r,Human PTR,18.001147687634713,0.006992084887184925,0.12586555269869454
Astrocyte,Human A35r,Human Pir,10.17683108854018,0.003260528910512546,0.03318185198158812
Astrocyte,Human A35r,Human PnAN,16.115913866292594,0.009515992425083705,0.15335891427494178
Astrocyte,Human A35r,Human PnEN,16.133833757712058,0.009132373673858232,0.14734019866733483
Astrocyte,Human A35r,Human PnRF,21.052585463737152,0.006878021239064832,0.14480012995681169
Astrocyte,Human A35r,Human Pro,6.777227938490093,0.005387662191130273,0.036513414724874835
Astrocyte,Human A35r,Human Pu,15.899001047321006,0.0036490073836267043,0.05801557221396306
Astrocyte,Human A35r,Human Pul,18.1661153005393,0.006626910565709319,0.1203852214230376
Astrocyte,Human A35r,Human RN,15.186242409516614,0.00883311409160965,0.1341418118261013
Astrocyte,Human A35r,Human S1C,6.350761426268868,0.008811982502953949,0.055962798568716124
Astrocyte,Human A35r,Human SC,19.079235158489244,0.007146754638694472,0.13635461237167568
Astrocyte,Human A35r,Human SEP,15.183889094849983,0.006127026276027543,0.0930320874564339
Astrocyte,Human A35r,Human SI,13.157531123205304,0.0033392093615865117,0.04393575110197304
Astrocyte,Human A35r,Human SN,24.157394171785317,0.005122407755099279,0.12374402324854322
Astrocyte,Human A35r,Human SN-RN,19.078827069436603,0.006207278393217852,0.11842759103605369
Astrocyte,Human A35r,Human STG,5.3502078807588775,0.006795312503302235,0.036356334507386956
Astrocyte,Human A35r,Human STH,16.457809004517003,0.007601845980035847,0.12510972922118535
Astrocyte,Human A35r,Human SpC,16.582813986743705,0.010758335282102932,0.1784034727901348
Astrocyte,Human A35r,Human Sub,6.642122440744207,0.0013417691648877543,0.008912195080399567
Astrocyte,Human A35r,Human TF,5.627570354286232,0.0048960788349122,0.02755302810360017
Astrocyte,Human A35r,Human TH-TL,7.525872936759731,0.0020027996288032824,0.015072815524163058
Astrocyte,Human A35r,Human V1C,6.625410783844514,0.007957267862128248,0.052720168303683874
Astrocyte,Human A35r,Human V2,8.26286666500321,0.004902117241512876,0.04050554114283423
Astrocyte,Human A35r,Human VA,12.347304813839214,0.0038244789977674603,0.047222007939561134
Astrocyte,Human A35r,Human VLN,14.141984821563323,0.00881109659414887,0.12460639429578162
Astrocyte,Human A35r,Human VPL,5.631908949067349,0.021622220235433035,0.12177437564264045
Astrocyte,Human A38,Human A40,4.234834500193182,0.0034309280549226456,0.014529412494667108
Astrocyte,Human A38,Human A43,3.788280710849208,0.0026988763276389457,0.010224101132962165
Astrocyte,Human A38,Human A44-A45,7.233938956016283,0.0025767921795357726,0.01864035732910193
Astrocyte,Human A38,Human A46,6.803225592650726,0.0029025917845756657,0.019746986713842913
Astrocyte,Human A38,Human ANC,22.427683854184146,0.005609870392827725,0.12581639963328803
Astrocyte,Human A38,Human AON,10.22215884790151,0.002069763844439791,0.021157454795506854
Astrocyte,Human A38,Human BL,6.032798357488617,0.006274801541943653,0.037854612435804715
Astrocyte,Human A38,Human BM,6.555592603737742,0.004174267255986697,0.027364795549371032
Astrocyte,Human A38,Human BNST,24.959958898606057,0.0036495611014598977,0.0910928950903905
Astrocyte,Human A38,Human CA1-3,8.46435108225204,0.005602938460206241,0.047425238219438275
Astrocyte,Human A38,Human CA1C-CA3C,15.298632781121178,0.0034481884965312914,0.052752569568518565
Astrocyte,Human A38,Human CA1R-CA2R,9.133019149228636,0.004149614597366694,0.037898509579668685
Astrocyte,Human A38,Human CA1R-CA2R-CA3R,5.727170747426094,0.00795152747406479,0.04553975554681877
Astrocyte,Human A38,Human CA1U,12.065177810735573,0.0037716293938649626,0.045505379273177604
Astrocyte,Human A38,Human CA1U-CA2U-CA3U,7.412191664263792,0.007609493592150796,0.05640302497300887
Astrocyte,Human A38,Human CA2U-CA3U,10.933743479157377,0.005788170886718253,0.06328637568890427
Astrocyte,Human A38,Human CA3R,12.196896679104336,0.007763540390388342,0.09469110000561995
Astrocyte,Human A38,Human CA4C-DGC,17.292098547015616,0.00334420235515455,0.05782827668649419
Astrocyte,Human A38,Human CBL,17.722339596049597,0.01251107780404452,0.22172556955587547
Astrocyte,Human A38,Human CBV,16.521170898911453,0.012939163854123022,0.21377013732298422
Astrocyte,Human A38,Human CEN,6.204968115123802,0.011043778462886334,0.06852629323270065
Astrocyte,Human A38,Human CM,14.602990853501232,0.010341726660513691,0.15102013983289128
Astrocyte,Human A38,Human CM-Pf,28.66134673698919,0.005158918111026698,0.14786154076786948
Astrocyte,Human A38,Human CMN,10.200932785934219,0.004200779403904834,0.04285186834777003
Astrocyte,Human A38,Human CaB,24.52199895907426,0.0022741789584861533,0.05576741405274603
Astrocyte,Human A38,Human CbDN,23.501138350501357,0.008080466889195174,0.18990017029962108
Astrocyte,Human A38,Human Cla,13.933677580736664,0.0036285378343118555,0.05055887627280587
Astrocyte,Human A38,Human CoA,6.356139703323717,0.006995225054895738,0.04446262770510763
Astrocyte,Human A38,Human DGR-CA4Rpy,15.948050363830717,0.004801075625799792,0.07656779588081516
Astrocyte,Human A38,Human DGU-CA4Upy,17.862434827626554,0.004178678171103206,0.07464136649695674
Astrocyte,Human A38,Human DTg,30.097957982465672,0.0053211852257965715,0.16015680934294232
Astrocyte,Human A38,Human ETH,20.34025173505715,0.007628859053122535,0.1551729135917821
Astrocyte,Human A38,Human FI,7.5542844341611595,0.0030060691017751587,0.0227087010235529
Astrocyte,Human A38,Human GPe,21.586226725112244,0.004515177212463296,0.09746563901229299
Astrocyte,Human A38,Human GPi,22.878061596661666,0.0063702904699205936,0.14573989775947013
Astrocyte,Human A38,Human Gpe,10.71003538764743,0.01107570171363754,0.11862115729608534
Astrocyte,Human A38,Human HTHma,12.345858052106488,0.01247448828921585,0.1540082616913236
Astrocyte,Human A38,Human HTHma-HTHtub,9.403769004040152,0.013545769440993276,0.12738128680508687
Astrocyte,Human A38,Human HTHpo,17.95556595123557,0.003957496304123512,0.07105908589046075
Astrocyte,Human A38,Human HTHpo-HTHso,15.066766902478323,0.00860488085915891,0.1296477341285447
Astrocyte,Human A38,Human HTHso,5.313699177790908,0.013107371117710938,0.0696486271311809
Astrocyte,Human A38,Human HTHso-HTHtub,20.7025750354931,0.005741984752885529,0.11887387019926998
Astrocyte,Human A38,Human HTHtub,8.935619174247694,0.01325072510733371,0.11840343334177643
Astrocyte,Human A38,Human IC,31.38265262341572,0.004443639813398273,0.13945320464745786
Astrocyte,Human A38,Human IO,19.16528650927525,0.009934592333328735,0.19039930842109454
Astrocyte,Human A38,Human ITG,5.459204432677331,0.002008124336422749,0.010962761278766296
Astrocyte,Human A38,Human Idg,4.55599142711643,0.0014895380055027023,0.006786322383434417
Astrocyte,Human A38,Human Ig,4.869385127758047,0.002851037278813269,0.013882798524137107
Astrocyte,Human A38,Human LEC,5.220443196671843,0.0014423475203956993,0.00752969330008623
Astrocyte,Human A38,Human LG,28.131596787632844,0.005021268121096996,0.14125629014529545
Astrocyte,Human A38,Human LP,28.31259010612728,0.0052091347223484855,0.1474840962014478
Astrocyte,Human A38,Human LP-VPL,15.442237786046068,0.0094782913259281,0.1463660284603996
Astrocyte,Human A38,Human La,4.836458896138051,0.010557037294407368,0.051058676939397696
Astrocyte,Human A38,Human M1C,7.180830637099112,0.005046030571349575,0.03623469092248577
Astrocyte,Human A38,Human MD,26.6708154229971,0.005478194541465234,0.1461079154666895
Astrocyte,Human A38,Human MD-Re,18.561852189312273,0.00790005111456031,0.14663958107648017
Astrocyte,Human A38,Human MEC,7.392428650512124,0.0020753536507025563,0.015341903787398508
Astrocyte,Human A38,Human MG,11.894392293542177,0.010945053135722818,0.13018475566995114
Astrocyte,Human A38,Human MN,9.866201205467517,0.01966729888250778,0.1940415279428882
Astrocyte,Human A38,Human MTG,8.18715177607101,0.0021640396824735538,0.0177173213298515
Astrocyte,Human A38,Human MoAN,26.021888511719215,0.0064421057681113125,0.16763575807849584
Astrocyte,Human A38,Human MoRF-MoEN,25.60648960588936,0.006237121894088827,0.15971079695165052
Astrocyte,Human A38,Human MoSR,12.542298917115417,0.014151560261438451,0.17749309894253307
Astrocyte,Human A38,Human NAC,30.30517563778336,0.002072998696299991,0.06282258958826716
Astrocyte,Human A38,Human PAG,29.727567863843394,0.005211853977539496,0.1549357428137475
Astrocyte,Human A38,Human PAG-DR,26.09313715981967,0.005694866536168861,0.14859693363512122
Astrocyte,Human A38,Human PB,31.545673563082158,0.004983669334469783,0.1572132059715267
Astrocyte,Human A38,Human PN,20.95084426740158,0.007373258788125041,0.1544759966132578
Astrocyte,Human A38,Human PTR,23.231460090164237,0.005983653802577376,0.1390090145079358
Astrocyte,Human A38,Human Pir,7.448394626111489,0.003479806611684683,0.025918972866379425
Astrocyte,Human A38,Human PnAN,22.686498636658634,0.007079878206627525,0.16061764728236452
Astrocyte,Human A38,Human PnEN,21.507244972499933,0.006910015963285724,0.14861540608627116
Astrocyte,Human A38,Human PnRF,26.488807955744853,0.005747308361328935,0.15223934744568882
Astrocyte,Human A38,Human Pro,7.493978511267315,0.0028163994625873797,0.021106037051774638
Astrocyte,Human A38,Human Pu,26.995553148335418,0.0019733442352730035,0.05327151918327368
Astrocyte,Human A38,Human Pul,35.243569539667426,0.003850690229498868,0.1357120688790613
Astrocyte,Human A38,Human RN,19.906539828675083,0.007968300547088126,0.15862129220746324
Astrocyte,Human A38,Human S1C,5.93766720076792,0.004905962874058177,0.029129974845480355
Astrocyte,Human A38,Human SC,28.20824496126964,0.005089683229689254,0.14357103131834048
Astrocyte,Human A38,Human SEP,14.597754985217465,0.0075322828642272,0.1099544197313407
Astrocyte,Human A38,Human SI,9.507734775786178,0.004826498260978552,0.045889065361177296
Astrocyte,Human A38,Human SN,34.57600817780855,0.004020337517664862,0.1390072228883308
Astrocyte,Human A38,Human SN-RN,24.752963073724874,0.005879827094161594,0.14554314294166898
Astrocyte,Human A38,Human STG,7.205449599357794,0.0039016725528972633,0.02811330493309889
Astrocyte,Human A38,Human STH,23.193523051327492,0.006361428686359255,0.14754394287644934
Astrocyte,Human A38,Human SpC,17.04246008770725,0.011058111328069687,0.18845742095405107
Astrocyte,Human A38,Human Sub,9.830068716481728,0.002853815367925046,0.02805320117085479
Astrocyte,Human A38,Human TF,4.96786703920347,0.002507811844747883,0.012458475804047058
Astrocyte,Human A38,Human TH-TL,10.766171942142108,0.001598294561517815,0.017207514063491424
Astrocyte,Human A38,Human V1C,6.88843956081197,0.0049655029363853825,0.03420456686632507
Astrocyte,Human A38,Human V2,7.3308172588793665,0.003382999555472635,0.024800151528040017
Astrocyte,Human A38,Human VA,18.394412602004614,0.003620280913906394,0.06659294086555656
Astrocyte,Human A38,Human VLN,20.489801225209426,0.006555603999606514,0.13432302286312536
Astrocyte,Human A38,Human VPL,6.701955704930878,0.019785441873097838,0.13260115503598632
Astrocyte,Human A40,Human A43,3.4227510521500735,0.0023846380968403054,0.008162022554957304
Astrocyte,Human A40,Human A44-A45,4.882293877926224,0.0028357874971280885,0.013845147936328196
Astrocyte,Human A40,Human A46,4.5053094890712755,0.0019471688590964042,0.008772598337711119
Astrocyte,Human A40,Human ANC,28.615451974833366,0.005048221810437764,0.1444571487748882
Astrocyte,Human A40,Human AON,8.18718084885261,0.0031473831199729926,0.02576819480384486
Astrocyte,Human A40,Human BL,10.958546361429667,0.004787045267582761,0.052459057499068165
Astrocyte,Human A40,Human BM,9.816949913704105,0.004293448699453693,0.04214857083959493
Astrocyte,Human A40,Human BNST,21.254476780745005,0.005089201578016588,0.10816831677248442
Astrocyte,Human A40,Human CA1-3,7.296274724594696,0.008791047171506096,0.06414189528017962
Astrocyte,Human A40,Human CA1C-CA3C,15.549583977187268,0.004167260284674081,0.06479916375133694
Astrocyte,Human A40,Human CA1R-CA2R,12.57834899229111,0.004129993603573013,0.051948500881671335
Astrocyte,Human A40,Human CA1R-CA2R-CA3R,4.795802227758699,0.011875857954182443,0.05695426603321403
Astrocyte,Human A40,Human CA1U,19.05422670892549,0.003361725924467653,0.06405508789807879
Astrocyte,Human A40,Human CA1U-CA2U-CA3U,6.112549819143546,0.011276308586477234,0.06892699801087823
Astrocyte,Human A40,Human CA2U-CA3U,12.24741513747416,0.005649597582322502,0.06919296695037402
Astrocyte,Human A40,Human CA3R,18.45593735287689,0.005802138132491237,0.10708389788599638
Astrocyte,Human A40,Human CA4C-DGC,18.876580737401298,0.0035694606911290784,0.06737921292507829
Astrocyte,Human A40,Human CBL,22.698759773476286,0.009799743498700265,0.22244202351868334
Astrocyte,Human A40,Human CBV,20.10934328198776,0.01080694154258837,0.21732049730828387
Astrocyte,Human A40,Human CEN,7.149343859394373,0.012111378765686982,0.08658841140726362
Astrocyte,Human A40,Human CM,23.54256963631994,0.007170393287788086,0.16880948329755208
Astrocyte,Human A40,Human CM-Pf,29.928842815428837,0.005497710144751955,0.16454010276706976
Astrocyte,Human A40,Human CMN,19.185979146466185,0.0034778863629714345,0.06672665523374907
Astrocyte,Human A40,Human CaB,19.26551267148433,0.0035549148333301863,0.06848725676757031
Astrocyte,Human A40,Human CbDN,26.93935902200091,0.006895232027776603,0.1857531311362733
Astrocyte,Human A40,Human Cla,18.48293907383551,0.0032036374467631253,0.0592126357431808
Astrocyte,Human A40,Human CoA,11.264730783681303,0.004651549217081351,0.05239844965746496
Astrocyte,Human A40,Human DGR-CA4Rpy,18.31745582458377,0.0037955777622080663,0.06952532798801878
Astrocyte,Human A40,Human DGU-CA4Upy,22.657904958731983,0.0032954124290978278,0.07466714161832268
Astrocyte,Human A40,Human DTg,26.967737221085255,0.006647248078585164,0.17926123942664857
Astrocyte,Human A40,Human ETH,17.85167702842088,0.009657406772401454,0.1724009066329953
Astrocyte,Human A40,Human FI,10.90795953153636,0.0025909568416649185,0.02826205237683819
Astrocyte,Human A40,Human GPe,16.197598766116464,0.007135069284036892,0.11557098943127145
Astrocyte,Human A40,Human GPi,17.554863776998495,0.008948433166508929,0.15708852525563954
Astrocyte,Human A40,Human Gpe,10.70143903906735,0.0121996042555735,0.13055332124176644
Astrocyte,Human A40,Human HTHma,11.70134558725008,0.01496892877195466,0.1751566086315724
Astrocyte,Human A40,Human HTHma-HTHtub,8.366042254429072,0.01797054109726973,0.15034230615471275
Astrocyte,Human A40,Human HTHpo,14.780627856111037,0.0062353732403851855,0.09216273141008662
Astrocyte,Human A40,Human HTHpo-HTHso,13.988518854142326,0.01057469335715601,0.14792429740335045
Astrocyte,Human A40,Human HTHso,9.84955411068248,0.008542258145975586,0.08413743383620473
Astrocyte,Human A40,Human HTHso-HTHtub,22.375820955820416,0.006303523975899875,0.14104652387545685
Astrocyte,Human A40,Human HTHtub,13.631061729085744,0.010125334594113453,0.13801906088000782
Astrocyte,Human A40,Human IC,38.819455532244625,0.004024345133089099,0.15622288694035735
Astrocyte,Human A40,Human IO,17.376750798758405,0.011631161864783553,0.2021118012243659
Astrocyte,Human A40,Human ITG,3.373001745644173,0.0020126462971981245,0.006788659473813555
Astrocyte,Human A40,Human Idg,4.461946328248025,0.002747137656888856,0.012257580781347116
Astrocyte,Human A40,Human Ig,5.118490768550718,0.002768795581815916,0.01417205462552878
Astrocyte,Human A40,Human LEC,8.33159648675302,0.0032955248831323097,0.02745698353831231
Astrocyte,Human A40,Human LG,25.447633760476787,0.006052109336978164,0.1540118618857823
Astrocyte,Human A40,Human LP,23.24837526774899,0.006876028658454052,0.15985649460353646
Astrocyte,Human A40,Human LP-VPL,26.728549037157073,0.006119102214680719,0.16355472360847004
Astrocyte,Human A40,Human La,9.202684221190816,0.007308533402288557,0.06725812502128695
Astrocyte,Human A40,Human M1C,5.435830465695775,0.006182804239065245,0.033608675646143844
Astrocyte,Human A40,Human MD,32.65780965884768,0.0047212778696887475,0.15418659401482498
Astrocyte,Human A40,Human MD-Re,30.769821996903943,0.005177183055601537,0.15930100106624656
Astrocyte,Human A40,Human MEC,6.54886253851715,0.004886762641770469,0.03200273679931572
Astrocyte,Human A40,Human MG,14.127304242291011,0.009851694704939684,0.13917788839885029
Astrocyte,Human A40,Human MN,9.823060057129462,0.021711302633886105,0.2132714296911763
Astrocyte,Human A40,Human MTG,5.997273622652407,0.0019268217712288221,0.011555677384143006
Astrocyte,Human A40,Human MoAN,21.19889824214137,0.008761383972383179,0.18573168729087935
Astrocyte,Human A40,Human MoRF-MoEN,33.49032171078746,0.005256188622489749,0.1760314479397625
Astrocyte,Human A40,Human MoSR,12.755277748631299,0.015138298195496756,0.19309319812516512
Astrocyte,Human A40,Human NAC,14.820984269482176,0.004905874373979238,0.07270988692480201
Astrocyte,Human A40,Human PAG,36.7514883818786,0.004564171310713244,0.1677400888985814
Astrocyte,Human A40,Human PAG-DR,31.38162200998551,0.0051033104172000365,0.160150158512193
Astrocyte,Human A40,Human PB,41.4468230694217,0.004255232700940624,0.17636587687510347
Astrocyte,Human A40,Human PN,33.051747989691144,0.005471226220681288,0.18083359024054824
Astrocyte,Human A40,Human PTR,22.878240324705043,0.006619294565352003,0.15143781184613714
Astrocyte,Human A40,Human Pir,13.607521583275291,0.003027509327420504,0.041196898516441774
Astrocyte,Human A40,Human PnAN,26.36721773774421,0.0066568578031365,0.17552281914450168
Astrocyte,Human A40,Human PnEN,26.757154865347253,0.006686140905591535,0.17890210766244583
Astrocyte,Human A40,Human PnRF,38.77570292509249,0.0044001238429615935,0.17061789496829505
Astrocyte,Human A40,Human Pro,6.012926985103158,0.003133751137225642,0.018843016777621773
Astrocyte,Human A40,Human Pu,14.393067841900969,0.003776810792340982,0.054359893960187505
Astrocyte,Human A40,Human Pul,41.13417241033562,0.0037105729544355186,0.15263134764887903
Astrocyte,Human A40,Human RN,15.735525759550189,0.010107761532565382,0.15905094196707306
Astrocyte,Human A40,Human S1C,5.6221043090421885,0.004705551597667345,0.026455101913665936
Astrocyte,Human A40,Human SC,26.873223408539207,0.005889472004719175,0.15826909694115568
Astrocyte,Human A40,Human SEP,15.922199361462821,0.007108575831968002,0.11318416157267097
Astrocyte,Human A40,Human SI,14.858901780607825,0.004001136880140579,0.059452499912776485
Astrocyte,Human A40,Human SN,37.877000848860895,0.0042009424903652875,0.1591191022735818
Astrocyte,Human A40,Human SN-RN,40.16750116978385,0.003847111895586579,0.15452887156626327
Astrocyte,Human A40,Human STG,7.045092544246449,0.0031663888594524905,0.02230750254591376
Astrocyte,Human A40,Human STH,22.708635032014328,0.006770727904604059,0.1537539888867287
Astrocyte,Human A40,Human SpC,18.373908407830356,0.010819668860774756,0.1987996046509296
Astrocyte,Human A40,Human Sub,14.977056146711398,0.0031206590275296327,0.0467382854700531
Astrocyte,Human A40,Human TF,3.7097287702831516,0.003057936045875272,0.011344113327069397
Astrocyte,Human A40,Human TH-TL,5.826593359411776,0.0024895385811705664,0.014505528965047837
Astrocyte,Human A40,Human V1C,5.779277927841042,0.004012772251470851,0.023190926102378488
Astrocyte,Human A40,Human V2,5.09304985133281,0.002648012676665678,0.013486460569219528
Astrocyte,Human A40,Human VA,22.301613527354515,0.003684965158582955,0.08218066882848371
Astrocyte,Human A40,Human VLN,28.129737523276933,0.005131766037285436,0.14435523165970632
Astrocyte,Human A40,Human VPL,9.848432495140672,0.014670264209582602,0.14447910675395248
Astrocyte,Human A43,Human A44-A45,7.604835964864113,0.001584168100509175,0.01204733854514264
Astrocyte,Human A43,Human A46,4.378053461351043,0.0018869983453037214,0.008261379637220649
Astrocyte,Human A43,Human ANC,26.81295428978867,0.005067384114033387,0.13587153861837847
Astrocyte,Human A43,Human AON,10.124860429238284,0.0016997860717789508,0.017210096736325085
Astrocyte,Human A43,Human BL,7.690362195823677,0.0061573302354568,0.04735209966995907
Astrocyte,Human A43,Human BM,7.783183915213955,0.005268239866987294,0.04100367979422441
Astrocyte,Human A43,Human BNST,19.699671207815783,0.004902920486354861,0.096585921539255
Astrocyte,Human A43,Human CA1-3,9.230644025114229,0.0063760957788575115,0.05885547040466715
Astrocyte,Human A43,Human CA1C-CA3C,25.272068800465245,0.0023131293016671562,0.0584575628561045
Astrocyte,Human A43,Human CA1R-CA2R,12.112080142567905,0.003454266485732078,0.041838352508973324
Astrocyte,Human A43,Human CA1R-CA2R-CA3R,6.978919496032069,0.006461595482208264,0.045094954686255996
Astrocyte,Human A43,Human CA1U,16.096487724815443,0.0035014662787556097,0.056361308974844884
Astrocyte,Human A43,Human CA1U-CA2U-CA3U,8.62619834654421,0.007636208488692595,0.06587144903902693
Astrocyte,Human A43,Human CA2U-CA3U,14.271237061192661,0.004359163504050414,0.06221065575480274
Astrocyte,Human A43,Human CA3R,14.455034741488456,0.006797217833765468,0.09825401993254473
Astrocyte,Human A43,Human CA4C-DGC,23.947550644293546,0.0022537415199856007,0.053971589189002286
Astrocyte,Human A43,Human CBL,23.192009927492016,0.009477438838989476,0.21980085564104235
