cell_type,region_a,region_b,omega,expected_omega,residual,tier
Vascular,Human GPi,Human VPL,2.4556546637413534,1.7,1.4419,None
Vascular,Human HTHma,Human HTHma-HTHtub,2.224775591521577,1.5,1.4798,None
Vascular,Human HTHma,Human HTHso,2.5093707767241287,2.28,1.0982,None
Vascular,Human HTHma,Human HTHtub,2.6553395964273068,1.9,1.3984,None
Vascular,Human HTHma,Human IC,2.443838745060049,1.75,1.393,None
Vascular,Human HTHma,Human IO,2.340628403480579,2.34,1.0021,None
Vascular,Human HTHma,Human ITG,2.127706059098743,2.73,0.7806,None
Vascular,Human HTHma,Human Ig,2.47689521760787,2.35,1.0525,None
Vascular,Human HTHma,Human LG,2.1638014920186244,2.35,0.9222,None
Vascular,Human HTHma,Human LP,2.7882752428026008,1.91,1.459,None
Vascular,Human HTHma,Human LP-VPL,3.265326659193453,2.22,1.4679,None
Vascular,Human HTHma,Human M1C,2.6750624892089596,2.7,0.989,None
Vascular,Human HTHma,Human MD,2.6917248113499728,2.04,1.3206,None
Vascular,Human HTHma,Human MD-Re,2.8225411010790156,1.84,1.5312,None
Vascular,Human HTHma,Human MEC,2.1457745397962356,2.74,0.7843,None
Vascular,Human HTHma,Human MN,2.5308965442712474,1.51,1.6767,None
Vascular,Human HTHma,Human MTG,2.4411204207469552,2.5,0.9777,None
Vascular,Human HTHma,Human MoAN,2.573776129117849,2.25,1.1444,None
Vascular,Human HTHma,Human MoRF-MoEN,2.5055826926135323,2.11,1.189,None
Vascular,Human HTHma,Human MoSR,2.6088753573520838,1.87,1.3974,None
Vascular,Human HTHma,Human PAG,2.8094493153237674,2.33,1.2033,None
Vascular,Human HTHma,Human PAG-DR,1.9688387727885845,1.55,1.2676,None
Vascular,Human HTHma,Human PB,2.5289243466343474,2.2,1.1487,None
Vascular,Human HTHma,Human PN,2.328258931126852,2.14,1.0868,None
Vascular,Human HTHma,Human PTR,2.5438127091364224,1.5,1.7015,None
Vascular,Human HTHma,Human Pir,2.5299517623508834,1.98,1.2797,None
Vascular,Human HTHma,Human PnAN,2.9104605343864605,2.37,1.2267,None
Vascular,Human HTHma,Human PnEN,2.373596245374077,1.7,1.3986,None
Vascular,Human HTHma,Human PnRF,2.367711553955168,2.16,1.0965,None
Vascular,Human HTHma,Human Pro,2.7091799289281573,2.35,1.1507,None
Vascular,Human HTHma,Human Pu,2.4768754503327117,3.0,0.8258,None
Vascular,Human HTHma,Human Pul,2.101436355609101,1.98,1.0603,None
Vascular,Human HTHma,Human RN,2.5653199339153634,1.7,1.5101,None
Vascular,Human HTHma,Human S1C,2.680553284030008,2.48,1.0813,None
Vascular,Human HTHma,Human SC,2.3825648182968635,1.71,1.3902,None
Vascular,Human HTHma,Human SEP,2.888335021013794,2.17,1.3335,None
Vascular,Human HTHma,Human SI,2.462781610929726,2.04,1.2045,None
Vascular,Human HTHma,Human SN,2.3250933062342796,2.16,1.0786,None
Vascular,Human HTHma,Human SN-RN,2.4379428387168223,2.43,1.0029,None
Vascular,Human HTHma,Human STG,2.814161541178656,2.35,1.1968,None
Vascular,Human HTHma,Human STH,2.8660440039158392,2.14,1.3375,None
Vascular,Human HTHma,Human SpC,2.9612545951511757,2.88,1.0284,None
Vascular,Human HTHma,Human Sub,2.7143909712414414,2.49,1.0921,None
Vascular,Human HTHma,Human TH-TL,2.329253213624109,2.63,0.8862,None
Vascular,Human HTHma,Human V1C,2.086356700873121,2.42,0.8625,None
Vascular,Human HTHma,Human V2,2.623979361424752,2.39,1.0965,None
Vascular,Human HTHma,Human VA,2.749490666379588,1.98,1.3903,None
Vascular,Human HTHma,Human VLN,2.726128390090431,1.97,1.3865,None
Vascular,Human HTHma,Human VPL,2.345403839762989,1.58,1.4885,None
Vascular,Human HTHma-HTHtub,Human HTHso,2.569246851182459,1.88,1.364,None
Vascular,Human HTHma-HTHtub,Human HTHtub,2.014285074938733,1.61,1.2509,None
Vascular,Human HTHma-HTHtub,Human IC,2.762855153563176,1.68,1.6482,None
Vascular,Human HTHma-HTHtub,Human IO,3.073389517060035,3.19,0.962,None
Vascular,Human HTHma-HTHtub,Human ITG,2.170028710135446,2.27,0.9549,None
Vascular,Human HTHma-HTHtub,Human Ig,2.789502591298615,2.16,1.2931,None
Vascular,Human HTHma-HTHtub,Human LG,2.8843407193073105,2.53,1.1392,None
Vascular,Human HTHma-HTHtub,Human LP,3.157788756067444,2.59,1.2199,None
Vascular,Human HTHma-HTHtub,Human LP-VPL,2.181296755579188,1.76,1.2389,None
Vascular,Human HTHma-HTHtub,Human M1C,2.647529074763952,2.46,1.0777,None
Vascular,Human HTHma-HTHtub,Human MD,2.844480162666727,2.18,1.3076,None
Vascular,Human HTHma-HTHtub,Human MD-Re,2.4169951117855244,1.58,1.5328,None
Vascular,Human HTHma-HTHtub,Human MEC,2.7328175882511974,2.42,1.1292,None
Vascular,Human HTHma-HTHtub,Human MN,3.0092824688107607,1.46,2.059,None
Vascular,Human HTHma-HTHtub,Human MTG,2.3777391653147895,2.34,1.0178,None
Vascular,Human HTHma-HTHtub,Human MoAN,3.2097158306479385,3.71,0.8648,None
Vascular,Human HTHma-HTHtub,Human MoRF-MoEN,3.237338604913971,2.78,1.163,None
Vascular,Human HTHma-HTHtub,Human MoSR,3.4959319424622093,2.52,1.3871,None
Vascular,Human HTHma-HTHtub,Human PAG,2.9941702351783057,2.32,1.2911,None
Vascular,Human HTHma-HTHtub,Human PAG-DR,2.9580170640963823,1.5,1.9752,None
Vascular,Human HTHma-HTHtub,Human PB,2.8965160870964275,2.52,1.1503,None
Vascular,Human HTHma-HTHtub,Human PN,2.788000817753488,2.08,1.3433,None
Vascular,Human HTHma-HTHtub,Human PTR,2.7837255947449346,1.94,1.4348,None
Vascular,Human HTHma-HTHtub,Human Pir,2.7947002956677944,1.57,1.7795,None
Vascular,Human HTHma-HTHtub,Human PnAN,3.077071906348815,3.11,0.988,None
Vascular,Human HTHma-HTHtub,Human PnEN,3.2035347405473487,2.68,1.1933,None
Vascular,Human HTHma-HTHtub,Human PnRF,2.9860280921123636,2.53,1.1824,None
Vascular,Human HTHma-HTHtub,Human Pro,2.4931556075455372,2.37,1.053,None
Vascular,Human HTHma-HTHtub,Human Pu,2.574433751221835,2.63,0.9784,None
Vascular,Human HTHma-HTHtub,Human Pul,2.817170882904067,2.63,1.0713,None
Vascular,Human HTHma-HTHtub,Human RN,3.171460270283254,2.59,1.2268,None
Vascular,Human HTHma-HTHtub,Human S1C,2.4151087851391604,2.56,0.9421,None
Vascular,Human HTHma-HTHtub,Human SC,2.7744616855309925,1.86,1.4926,None
Vascular,Human HTHma-HTHtub,Human SEP,2.642411845275241,2.1,1.261,None
Vascular,Human HTHma-HTHtub,Human SI,2.4033802403993563,1.54,1.5654,None
Vascular,Human HTHma-HTHtub,Human SN,3.0480739849857454,2.39,1.275,None
Vascular,Human HTHma-HTHtub,Human SN-RN,3.0559742726962322,2.19,1.3934,None
Vascular,Human HTHma-HTHtub,Human STG,2.934526244504937,2.77,1.0604,None
Vascular,Human HTHma-HTHtub,Human STH,3.378483485716505,3.13,1.0793,None
Vascular,Human HTHma-HTHtub,Human SpC,2.8485677826539253,2.91,0.9785,None
Vascular,Human HTHma-HTHtub,Human Sub,2.139687629020999,2.03,1.0518,None
Vascular,Human HTHma-HTHtub,Human TH-TL,2.611679386128008,2.14,1.22,None
Vascular,Human HTHma-HTHtub,Human V1C,3.0014606379355198,2.57,1.1675,None
Vascular,Human HTHma-HTHtub,Human V2,2.1877020264752014,2.06,1.0638,None
Vascular,Human HTHma-HTHtub,Human VA,2.732596153216314,1.81,1.5123,None
Vascular,Human HTHma-HTHtub,Human VLN,3.0809916341921793,2.44,1.2633,None
Vascular,Human HTHma-HTHtub,Human VPL,2.8969976092700795,2.21,1.3089,None
Vascular,Human HTHso,Human HTHtub,3.9221863542891398,3.28,1.1967,None
Vascular,Human HTHso,Human IC,3.1979107915714016,2.76,1.1573,None
Vascular,Human HTHso,Human IO,3.44609824360286,3.28,1.0519,None
Vascular,Human HTHso,Human ITG,2.417113335767909,2.96,0.8173,None
Vascular,Human HTHso,Human Ig,2.811843518047294,2.72,1.034,None
Vascular,Human HTHso,Human LG,2.632216211373245,2.13,1.2369,None
Vascular,Human HTHso,Human LP,3.9208678213560333,2.55,1.5389,None
Vascular,Human HTHso,Human LP-VPL,4.379679558782686,4.97,0.8807,None
Vascular,Human HTHso,Human M1C,3.187030508768858,1.87,1.7036,None
Vascular,Human HTHso,Human MD,3.130742278648106,2.91,1.0749,None
Vascular,Human HTHso,Human MD-Re,3.1994642183942745,3.88,0.8248,None
Vascular,Human HTHso,Human MEC,2.1172207610626326,2.17,0.9757,None
Vascular,Human HTHso,Human MN,5.166394633662321,4.21,1.2285,None
Vascular,Human HTHso,Human MTG,3.0012677282934344,2.74,1.0948,None
Vascular,Human HTHso,Human MoAN,3.4218488271418637,2.51,1.3636,None
Vascular,Human HTHso,Human MoRF-MoEN,3.102073398054464,3.12,0.9955,None
Vascular,Human HTHso,Human MoSR,3.2043432767672178,2.06,1.5557,None
Vascular,Human HTHso,Human PAG,3.7637261868620384,3.91,0.9628,None
Vascular,Human HTHso,Human PAG-DR,2.5016452331872214,3.36,0.7441,Weak
Vascular,Human HTHso,Human PB,3.2186163463764603,3.84,0.8385,None
Vascular,Human HTHso,Human PN,3.768745876679309,4.25,0.887,None
Vascular,Human HTHso,Human PTR,2.922231296522275,2.77,1.0543,None
Vascular,Human HTHso,Human Pir,3.436425610250714,2.31,1.4879,None
Vascular,Human HTHso,Human PnAN,3.6037788641508013,3.04,1.1871,None
Vascular,Human HTHso,Human PnEN,3.153749402289096,2.35,1.3422,None
Vascular,Human HTHso,Human PnRF,3.2790065239772535,3.22,1.0187,None
Vascular,Human HTHso,Human Pro,2.661432808991856,2.98,0.8936,None
Vascular,Human HTHso,Human Pu,2.636781406856808,2.25,1.1743,None
Vascular,Human HTHso,Human Pul,2.8507408706134343,2.43,1.1737,None
Vascular,Human HTHso,Human RN,2.8372967467904404,2.85,0.9953,None
Vascular,Human HTHso,Human S1C,2.7471437940150167,2.74,1.0032,None
Vascular,Human HTHso,Human SC,2.5284569692629386,2.5,1.0127,None
Vascular,Human HTHso,Human SEP,6.747809193745999,5.41,1.2468,None
Vascular,Human HTHso,Human SI,3.0897191058359903,2.79,1.1088,None
Vascular,Human HTHso,Human SN,3.973695006009784,3.94,1.0088,None
Vascular,Human HTHso,Human SN-RN,3.6709223523908867,3.75,0.9787,None
Vascular,Human HTHso,Human STG,2.866627673125946,3.34,0.8577,None
Vascular,Human HTHso,Human STH,3.9133451959991374,3.42,1.143,None
Vascular,Human HTHso,Human SpC,3.729295911276503,3.1,1.2026,None
Vascular,Human HTHso,Human Sub,3.0260803922231685,2.96,1.0221,None
Vascular,Human HTHso,Human TH-TL,3.2944315310823358,3.04,1.082,None
Vascular,Human HTHso,Human V1C,2.808184476611897,2.56,1.0959,None
Vascular,Human HTHso,Human V2,3.0272213830616987,2.67,1.1347,None
Vascular,Human HTHso,Human VA,3.4273300660169,3.89,0.8814,None
Vascular,Human HTHso,Human VLN,3.314277452341354,3.16,1.0498,None
Vascular,Human HTHso,Human VPL,3.1387119328109923,3.18,0.9857,None
Vascular,Human HTHtub,Human IC,2.808140836357907,2.17,1.2961,None
Vascular,Human HTHtub,Human IO,3.2935826916929587,2.93,1.124,None
Vascular,Human HTHtub,Human ITG,2.55381404254205,3.25,0.7866,None
Vascular,Human HTHtub,Human Ig,2.5412252139823597,2.78,0.9131,None
Vascular,Human HTHtub,Human LG,2.3881951678412032,1.77,1.3455,None
Vascular,Human HTHtub,Human LP,2.850537363136924,2.29,1.2464,None
Vascular,Human HTHtub,Human LP-VPL,3.2464817932758328,4.11,0.7893,None
Vascular,Human HTHtub,Human M1C,2.758470000537959,1.92,1.436,None
Vascular,Human HTHtub,Human MD,2.8468362054022567,2.48,1.1498,None
Vascular,Human HTHtub,Human MD-Re,2.3310329990070713,2.47,0.9445,None
Vascular,Human HTHtub,Human MEC,2.315747901407544,2.29,1.012,None
Vascular,Human HTHtub,Human MN,5.145138549425239,4.44,1.1591,None
Vascular,Human HTHtub,Human MTG,2.7700285296147364,2.61,1.0603,None
Vascular,Human HTHtub,Human MoAN,3.005490618970542,2.11,1.4252,None
Vascular,Human HTHtub,Human MoRF-MoEN,2.5936267662962087,2.23,1.1608,None
Vascular,Human HTHtub,Human MoSR,3.12797244619195,1.71,1.8289,None
Vascular,Human HTHtub,Human PAG,2.9614176626666753,2.88,1.0275,None
Vascular,Human HTHtub,Human PAG-DR,2.5765360259116052,2.55,1.0113,None
Vascular,Human HTHtub,Human PB,2.835648462141935,3.26,0.8706,None
Vascular,Human HTHtub,Human PN,4.00324724031972,3.4,1.1773,None
Vascular,Human HTHtub,Human PTR,2.5974994160385685,2.44,1.0649,None
Vascular,Human HTHtub,Human Pir,4.02461976006681,2.46,1.6391,None
Vascular,Human HTHtub,Human PnAN,3.1059418770135165,2.38,1.3052,None
Vascular,Human HTHtub,Human PnEN,2.57838924315826,1.87,1.3758,None
Vascular,Human HTHtub,Human PnRF,2.757150002206655,2.7,1.0221,None
Vascular,Human HTHtub,Human Pro,2.4001092955540617,3.11,0.772,None
Vascular,Human HTHtub,Human Pu,2.497809574667229,2.27,1.1022,None
Vascular,Human HTHtub,Human Pul,2.5024093326227588,1.96,1.2741,None
Vascular,Human HTHtub,Human RN,2.450551840355201,2.52,0.9742,None
Vascular,Human HTHtub,Human S1C,2.5420505234587907,2.92,0.8702,None
Vascular,Human HTHtub,Human SC,2.166598291449563,1.86,1.1646,None
Vascular,Human HTHtub,Human SEP,5.150030929203205,4.39,1.1721,None
Vascular,Human HTHtub,Human SI,2.6381525017952145,2.67,0.9889,None
Vascular,Human HTHtub,Human SN,3.5836147509577096,3.48,1.0306,None
Vascular,Human HTHtub,Human SN-RN,3.230555414980472,3.01,1.0737,None
Vascular,Human HTHtub,Human STG,2.349355408940578,2.89,0.8124,None
Vascular,Human HTHtub,Human STH,2.949612786221837,3.22,0.9159,None
Vascular,Human HTHtub,Human SpC,3.893956561307298,2.4,1.6225,None
Vascular,Human HTHtub,Human Sub,3.253821431028502,2.47,1.3155,None
Vascular,Human HTHtub,Human TH-TL,3.223282620708604,2.81,1.1464,None
Vascular,Human HTHtub,Human V1C,2.3593515555311333,2.64,0.8929,None
Vascular,Human HTHtub,Human V2,3.1328865856474417,2.86,1.0952,None
Vascular,Human HTHtub,Human VA,3.049005167504032,3.14,0.9724,None
Vascular,Human HTHtub,Human VLN,2.386385826754718,2.43,0.9804,None
Vascular,Human HTHtub,Human VPL,2.3996610980645876,2.71,0.8868,None
Vascular,Human IC,Human IO,2.705108985197152,2.18,1.2428,None
Vascular,Human IC,Human ITG,2.62234746490294,7.05,0.372,Moderate
Vascular,Human IC,Human Ig,3.0241081071935056,5.47,0.5533,Weak
Vascular,Human IC,Human LG,3.056370326423092,2.23,1.3692,None
Vascular,Human IC,Human LP,4.021425988506145,2.49,1.6123,None
Vascular,Human IC,Human LP-VPL,3.874391109926483,3.5,1.1063,None
Vascular,Human IC,Human M1C,3.8880369208404364,3.72,1.0442,None
Vascular,Human IC,Human MD,3.7359755445916774,2.94,1.2686,None
Vascular,Human IC,Human MD-Re,3.266459329787293,2.95,1.1078,None
Vascular,Human IC,Human MEC,2.4104906709532643,4.15,0.5811,Weak
Vascular,Human IC,Human MN,3.506642661199183,2.55,1.376,None
Vascular,Human IC,Human MTG,3.7973906726134254,4.84,0.7844,None
Vascular,Human IC,Human MoAN,2.6797165520158526,2.05,1.308,None
Vascular,Human IC,Human MoRF-MoEN,2.773738408060425,2.21,1.2531,None
Vascular,Human IC,Human MoSR,3.5780164907441403,1.77,2.0265,None
Vascular,Human IC,Human PAG,4.059462276495705,2.99,1.3582,None
Vascular,Human IC,Human PAG-DR,2.9342456289052916,1.64,1.7877,None
Vascular,Human IC,Human PB,3.1048373670700964,2.84,1.0944,None
Vascular,Human IC,Human PN,3.9081555977590905,4.31,0.9075,None
Vascular,Human IC,Human PTR,3.2030854324251394,2.06,1.5539,None
Vascular,Human IC,Human Pir,3.641849178369338,4.43,0.8224,None
Vascular,Human IC,Human PnAN,4.298579440063979,1.93,2.2218,None
Vascular,Human IC,Human PnEN,3.134177631841767,1.47,2.1356,None
Vascular,Human IC,Human PnRF,3.783114395396051,2.69,1.4076,None
Vascular,Human IC,Human Pro,3.2762639769146076,5.84,0.5607,Weak
Vascular,Human IC,Human Pu,3.96782967916778,5.07,0.7828,None
Vascular,Human IC,Human Pul,2.979499099056412,2.23,1.337,None
Vascular,Human IC,Human RN,2.533855149354579,2.0,1.2652,None
Vascular,Human IC,Human S1C,3.112857035454397,4.15,0.75,None
Vascular,Human IC,Human SC,3.017036023998296,1.72,1.756,None
Vascular,Human IC,Human SEP,3.8995251817485257,3.48,1.1204,None
Vascular,Human IC,Human SI,3.338538380799359,3.49,0.957,None
Vascular,Human IC,Human SN,3.804000979923309,4.09,0.9302,None
Vascular,Human IC,Human SN-RN,4.361771251848205,3.6,1.2125,None
Vascular,Human IC,Human STG,4.137123403964951,4.35,0.9513,None
Vascular,Human IC,Human STH,3.0243700424520528,2.76,1.0971,None
Vascular,Human IC,Human SpC,4.181597037135337,2.97,1.4091,None
Vascular,Human IC,Human Sub,3.4928855159834207,5.01,0.6969,Weak
Vascular,Human IC,Human TH-TL,2.8005375244460082,5.77,0.485,Moderate
Vascular,Human IC,Human V1C,2.9647957922054866,4.69,0.632,Weak
Vascular,Human IC,Human V2,3.130363775587231,5.75,0.5444,Weak
Vascular,Human IC,Human VA,3.932159600315618,3.92,1.003,None
Vascular,Human IC,Human VLN,4.367598871085685,2.86,1.5274,None
Vascular,Human IC,Human VPL,2.507608229792766,1.77,1.4142,None
Vascular,Human IO,Human ITG,1.8745453198651865,4.26,0.4401,Moderate
Vascular,Human IO,Human Ig,3.403810344975352,3.93,0.8667,None
Vascular,Human IO,Human LG,6.5588905190671065,5.02,1.3059,None
Vascular,Human IO,Human LP,9.675385671639516,5.56,1.7406,None
Vascular,Human IO,Human LP-VPL,5.417414137050348,3.24,1.6723,None
Vascular,Human IO,Human M1C,4.456675892274457,3.78,1.1795,None
Vascular,Human IO,Human MD,4.285204437141115,3.99,1.0737,None
Vascular,Human IO,Human MD-Re,4.597412997498162,3.11,1.4797,None
Vascular,Human IO,Human MEC,2.443171794793405,4.72,0.5176,Weak
Vascular,Human IO,Human MN,3.668905140647319,1.93,1.9027,None
Vascular,Human IO,Human MTG,4.203101903685297,4.15,1.0119,None
Vascular,Human IO,Human MoAN,4.686352552067787,3.74,1.2545,None
Vascular,Human IO,Human MoRF-MoEN,4.940511151196046,3.07,1.6105,None
Vascular,Human IO,Human MoSR,3.327110372438667,2.42,1.373,None
Vascular,Human IO,Human PAG,4.458415272197768,4.27,1.045,None
Vascular,Human IO,Human PAG-DR,2.821379048892985,2.4,1.1755,None
Vascular,Human IO,Human PB,4.54852233169285,2.83,1.6065,None
Vascular,Human IO,Human PN,3.078491577086426,2.64,1.1675,None
Vascular,Human IO,Human PTR,2.576387984489544,3.29,0.7833,None
Vascular,Human IO,Human Pir,4.583184796797924,3.32,1.3804,None
Vascular,Human IO,Human PnAN,5.500870669935047,2.63,2.0915,None
Vascular,Human IO,Human PnEN,6.654775419578837,2.79,2.3855,None
Vascular,Human IO,Human PnRF,5.826788149169681,2.95,1.9734,None
Vascular,Human IO,Human Pro,3.186599988960828,3.92,0.8123,None
Vascular,Human IO,Human Pu,3.6093326312074505,4.6,0.7854,None
Vascular,Human IO,Human Pul,6.956034326143529,4.86,1.4302,None
Vascular,Human IO,Human RN,2.8887733728974734,2.84,1.0156,None
Vascular,Human IO,Human S1C,3.1935808950491382,3.96,0.8055,None
Vascular,Human IO,Human SC,3.668597904027092,3.19,1.1494,None
Vascular,Human IO,Human SEP,3.799248375965716,3.36,1.1295,None
Vascular,Human IO,Human SI,2.821623357628768,3.03,0.9314,None
Vascular,Human IO,Human SN,3.6860818948986247,3.52,1.0459,None
Vascular,Human IO,Human SN-RN,4.423051673084093,3.67,1.2049,None
Vascular,Human IO,Human STG,4.625139669123455,4.0,1.1568,None
Vascular,Human IO,Human STH,3.9947457519367013,4.4,0.9075,None
Vascular,Human IO,Human SpC,6.175666288187456,3.47,1.7789,None
Vascular,Human IO,Human Sub,3.8097304620812675,3.88,0.9824,None
Vascular,Human IO,Human TH-TL,2.2271210405638846,3.69,0.6035,Weak
Vascular,Human IO,Human V1C,3.139751835417925,3.72,0.8448,None
Vascular,Human IO,Human V2,2.3808505942544804,3.35,0.7106,Weak
Vascular,Human IO,Human VA,3.1389697941971035,3.0,1.0468,None
Vascular,Human IO,Human VLN,5.811122601017925,5.59,1.0399,None
Vascular,Human IO,Human VPL,3.238233505604924,2.76,1.1712,None
Vascular,Human ITG,Human Ig,2.4000278494059413,1.61,1.492,None
Vascular,Human ITG,Human LG,1.930795336970143,4.85,0.3981,Moderate
Vascular,Human ITG,Human LP,2.1595709791561206,4.5,0.48,Moderate
Vascular,Human ITG,Human LP-VPL,2.520056682128244,4.65,0.5422,Weak
Vascular,Human ITG,Human M1C,2.4787177204663884,2.84,0.874,None
Vascular,Human ITG,Human MD,2.1591073292448595,5.15,0.4191,Moderate
Vascular,Human ITG,Human MD-Re,2.08384137969995,4.67,0.4466,Moderate
Vascular,Human ITG,Human MEC,1.9639277947389946,2.96,0.6637,Weak
Vascular,Human ITG,Human MN,3.230775285559352,3.15,1.0244,None
Vascular,Human ITG,Human MTG,2.2003097290320905,1.54,1.4299,None
Vascular,Human ITG,Human MoAN,2.203224433284322,4.44,0.4961,Moderate
Vascular,Human ITG,Human MoRF-MoEN,1.9597080517882604,5.07,0.3868,Moderate
Vascular,Human ITG,Human MoSR,2.1756851221403393,2.96,0.7348,Weak
Vascular,Human ITG,Human PAG,2.441990816162138,6.59,0.3708,Moderate
Vascular,Human ITG,Human PAG-DR,2.4550251382332235,5.61,0.4376,Moderate
Vascular,Human ITG,Human PB,1.9049762903524254,6.68,0.2852,Strong
Vascular,Human ITG,Human PN,2.49768783214325,7.73,0.3233,Moderate
Vascular,Human ITG,Human PTR,2.439894885721663,4.26,0.5729,Weak
Vascular,Human ITG,Human Pir,3.0668932028837474,3.25,0.9447,None
Vascular,Human ITG,Human PnAN,2.236042888324271,5.09,0.4395,Moderate
Vascular,Human ITG,Human PnEN,1.9060491483812907,4.27,0.4467,Moderate
Vascular,Human ITG,Human PnRF,2.0629119709422525,7.62,0.2708,Strong
Vascular,Human ITG,Human Pro,2.113273220518392,1.91,1.1068,None
Vascular,Human ITG,Human Pu,2.1939274654471355,4.47,0.4903,Moderate
Vascular,Human ITG,Human Pul,1.7927694418565907,5.74,0.3122,Moderate
Vascular,Human ITG,Human RN,2.123475941307639,3.49,0.6086,Weak
Vascular,Human ITG,Human S1C,2.1383448353719703,1.83,1.1686,None
Vascular,Human ITG,Human SC,2.128244977984003,5.26,0.4046,Moderate
Vascular,Human ITG,Human SEP,3.088077902914043,4.3,0.7184,Weak
Vascular,Human ITG,Human SI,2.9109778646835753,3.28,0.8871,None
Vascular,Human ITG,Human SN,2.2483864653782666,7.83,0.2872,Strong
Vascular,Human ITG,Human SN-RN,2.498688330588448,7.25,0.3444,Moderate
Vascular,Human ITG,Human STG,1.8202051568973339,2.06,0.8851,None
Vascular,Human ITG,Human STH,2.168960207573963,4.91,0.4415,Moderate
Vascular,Human ITG,Human SpC,2.153973991020943,5.69,0.3785,Moderate
Vascular,Human ITG,Human Sub,2.0804706850930064,3.85,0.5401,Weak
Vascular,Human ITG,Human TH-TL,2.264234654968868,1.68,1.3494,None
Vascular,Human ITG,Human V1C,2.3787012628226964,2.2,1.0828,None
Vascular,Human ITG,Human V2,2.748113015922094,1.98,1.3908,None
Vascular,Human ITG,Human VA,2.5102520606399357,4.44,0.5652,Weak
Vascular,Human ITG,Human VLN,2.2427428613690967,5.66,0.3961,Moderate
Vascular,Human ITG,Human VPL,1.7388587746123079,2.51,0.6932,Weak
Vascular,Human Ig,Human LG,2.7694087418311963,5.03,0.551,Weak
Vascular,Human Ig,Human LP,3.031326752656163,3.55,0.8543,None
Vascular,Human Ig,Human LP-VPL,3.0341627170429244,4.19,0.7237,Weak
Vascular,Human Ig,Human M1C,2.7741747613188514,2.31,1.2008,None
Vascular,Human Ig,Human MD,2.5602796352711037,6.0,0.427,Moderate
Vascular,Human Ig,Human MD-Re,2.5038300971315874,3.75,0.6669,Weak
Vascular,Human Ig,Human MEC,2.1245752970202627,2.13,0.9994,None
Vascular,Human Ig,Human MN,4.030061859810269,2.38,1.6921,None
Vascular,Human Ig,Human MTG,3.026882673712745,2.35,1.2894,None
Vascular,Human Ig,Human MoAN,3.476368600970678,4.26,0.8166,None
Vascular,Human Ig,Human MoRF-MoEN,3.1743599763888604,5.87,0.5405,Weak
Vascular,Human Ig,Human MoSR,3.3378399554970923,2.54,1.3145,None
Vascular,Human Ig,Human PAG,3.4608171048073966,6.96,0.4974,Moderate
Vascular,Human Ig,Human PAG-DR,2.42832222243761,4.35,0.558,Weak
Vascular,Human Ig,Human PB,2.4226369943876387,5.44,0.4455,Moderate
Vascular,Human Ig,Human PN,3.675407838739808,6.81,0.5396,Weak
Vascular,Human Ig,Human PTR,2.4182320616560373,3.51,0.6887,Weak
Vascular,Human Ig,Human Pir,3.5556232323030335,2.23,1.5954,None
Vascular,Human Ig,Human PnAN,3.730006692858497,4.95,0.753,None
Vascular,Human Ig,Human PnEN,2.8296491727633084,4.03,0.7013,Weak
Vascular,Human Ig,Human PnRF,3.4078221286537596,7.09,0.4808,Moderate
Vascular,Human Ig,Human Pro,3.1225800545304185,2.3,1.3605,None
Vascular,Human Ig,Human Pu,2.6211110348856206,3.41,0.7679,None
Vascular,Human Ig,Human Pul,2.3688427111059407,7.15,0.3315,Moderate
Vascular,Human Ig,Human RN,2.5249479075807453,2.69,0.937,None
Vascular,Human Ig,Human S1C,3.1658515270478467,1.88,1.6837,None
Vascular,Human Ig,Human SC,2.7443663129481233,4.72,0.5813,Weak
Vascular,Human Ig,Human SEP,3.4917122747058644,3.29,1.0626,None
Vascular,Human Ig,Human SI,2.746034084435672,2.67,1.0304,None
Vascular,Human Ig,Human SN,3.343152576929285,7.68,0.4355,Moderate
Vascular,Human Ig,Human SN-RN,3.557892008340816,6.9,0.5155,Weak
Vascular,Human Ig,Human STG,3.2027819171336858,3.59,0.8916,None
Vascular,Human Ig,Human STH,2.7297893111732923,4.02,0.6787,Weak
Vascular,Human Ig,Human SpC,3.960212159505625,5.13,0.772,None
Vascular,Human Ig,Human Sub,3.0696562586452414,3.45,0.8906,None
Vascular,Human Ig,Human TH-TL,3.1028701147069233,1.86,1.668,None
Vascular,Human Ig,Human V1C,2.8248227260336374,2.5,1.1289,None
Vascular,Human Ig,Human V2,3.061212515719799,1.58,1.9389,None
Vascular,Human Ig,Human VA,3.3635631199134757,3.81,0.8837,None
Vascular,Human Ig,Human VLN,2.483407021063131,4.68,0.5302,Weak
Vascular,Human Ig,Human VPL,2.7434687095465944,2.73,1.0056,None
Vascular,Human LG,Human LP,6.967550997807093,3.02,2.3055,None
Vascular,Human LG,Human LP-VPL,3.203315391503289,1.85,1.7355,None
Vascular,Human LG,Human M1C,3.1317303981580245,3.97,0.7888,None
Vascular,Human LG,Human MD,4.031355592310648,3.27,1.231,None
Vascular,Human LG,Human MD-Re,3.1897886815007546,1.67,1.9116,None
Vascular,Human LG,Human MEC,2.07210697964915,4.33,0.479,Moderate
Vascular,Human LG,Human MN,5.375785586352289,2.58,2.0817,None
Vascular,Human LG,Human MTG,4.452627399647438,4.52,0.9853,None
Vascular,Human LG,Human MoAN,5.982002114556003,4.88,1.226,None
