cell_type,region_a,region_b,omega,omega_global_kn,kn,kf
Astrocyte,Human A5-A7,Human CM-Pf,33.17555965620103,10.778618089796957,0.0045688208808484,0.1515731896910861
Astrocyte,Human A5-A7,Human CMN,20.1695275470888,4.68144503589058,0.0032639500896361,0.0658323312452388
Astrocyte,Human A5-A7,Human CaB,22.743959582061933,4.588434600512566,0.0028369898166451,0.0645243817244976
Astrocyte,Human A5-A7,Human CbDN,26.60752013935893,13.012350603124036,0.0068771842924131,0.1829848195624669
Astrocyte,Human A5-A7,Human Cla,18.6571319237276,3.7126102192140045,0.0027982968211351,0.0522081929536655
Astrocyte,Human A5-A7,Human CoA,10.918863214376362,4.0744905782003205,0.0052475332397304,0.05729709765751
Astrocyte,Human A5-A7,Human DGR-CA4Rpy,18.178922900741902,4.770999714307261,0.003690630347652,0.0670916845451043
Astrocyte,Human A5-A7,Human DGU-CA4Upy,22.869004857536265,5.109386483281301,0.0031418163380474,0.0718502130962928
Astrocyte,Human A5-A7,Human DTg,27.85129881441477,12.078674696184484,0.0060986419661815,0.1698550997622535
Astrocyte,Human A5-A7,Human ETH,18.58486393092925,11.288883837424423,0.0085418300072022,0.1587487484049823
Astrocyte,Human A5-A7,Human FI,10.60305845502504,1.941191090259377,0.0025745210043324,0.0272977967026266
Astrocyte,Human A5-A7,Human GPe,18.062728725347093,7.123353278525624,0.0055457518109669,0.1001714105395976
Astrocyte,Human A5-A7,Human GPi,18.593945488947902,10.008915372476663,0.0075696320506969,0.1407493257220519
