pair,ct_i,ct_j,organ_i,organ_j,same_organ,same_ct,omega,js_raw,spearman_dist,cosine_dist,marker_jaccard_dist
Live|hepatocyte vs Lung|basophil,hepatocyte,basophil,Liver,Lung,False,False,20.82935561671465,0.016831484117568192,0.30595396891722293,0.5249770879745483,0.9795918367346939
Live|hepatocyte vs Lung|lung ciliated ..,hepatocyte,lung ciliated cell,Liver,Lung,False,False,48.93355504052058,0.016675707542170244,0.2746626625263441,0.5268421173095703,0.9847715736040609
Live|hepatocyte vs Lung|capillary aero..,hepatocyte,capillary aerocyte,Liver,Lung,False,False,34.91512010964686,0.01602692199740371,0.28774553058887375,0.5333882570266724,0.9769820971867008
"Live|hepatocyte vs Lung|cd8-positive, ..",hepatocyte,"cd8-positive, alpha-beta t cell",Liver,Lung,False,False,11.682717140600658,0.014377881961593321,0.29661347901947643,0.5095632076263428,0.9769820971867008
"Live|hepatocyte vs Lung|cd4-positive, ..",hepatocyte,"cd4-positive, alpha-beta t cell",Liver,Lung,False,False,10.76214237897772,0.014630840068269023,0.29891755035306833,0.513105571269989,0.9769820971867008
Live|hepatocyte vs Lung|vein EC,hepatocyte,vein endothelial cell,Liver,Lung,False,False,29.91378245823664,0.014596360592439236,0.29029543342597997,0.4812096953392029,0.9795918367346939
Live|hepatocyte vs Lung|lung microvasc..,hepatocyte,lung microvascular endothelial cell,Liver,Lung,False,False,23.68669112421952,0.015247471949886404,0.2751304712933884,0.48742908239364624,0.9795918367346939
Live|hepatocyte vs Lung|adventitial cell,hepatocyte,adventitial cell,Liver,Lung,False,False,20.794800386289676,0.014799759098692144,0.3743330964037792,0.5105217695236206,0.9637305699481865
Live|hepatocyte vs Lung|alveolar fibro..,hepatocyte,alveolar fibroblast,Liver,Lung,False,False,33.88031803364322,0.012831029062655493,0.3521515541154123,0.492496132850647,0.9556135770234987
Live|hepatocyte vs Lung|dendritic cell,hepatocyte,dendritic cell,Liver,Lung,False,False,18.70555358176557,0.01664091644392224,0.33971665342709045,0.5179094672203064,0.9795918367346939
Live|hepatocyte vs Lung|intermediate m..,hepatocyte,intermediate monocyte,Liver,Lung,False,False,18.101521826782225,0.016078210531641747,0.3177449257375976,0.5137212872505188,0.9769820971867008
Live|hepatocyte vs Lung|pericyte cell,hepatocyte,pericyte cell,Liver,Lung,False,False,35.45003278372125,0.014491739736961886,0.30358261647459794,0.4982808828353882,0.9743589743589743
Live|hepatocyte vs Lung|type i pneumoc..,hepatocyte,type i pneumocyte,Liver,Lung,False,False,40.62750160039054,0.014865696934902146,0.2870222552163221,0.4684235453605652,0.9717223650385605
Live|hepatocyte vs Lung|EC of artery,hepatocyte,endothelial cell of artery,Liver,Lung,False,False,31.225136551474,0.014796664168246088,0.3275743633310534,0.4997275471687317,0.9795918367346939
Live|hepatocyte vs Lung|neutrophil,hepatocyte,neutrophil,Liver,Lung,False,False,20.09046559952399,0.020515666517850244,0.43899105151472917,0.6622971296310425,0.9717223650385605
