sample,cancer,type,stromal_score,immune_score,admix
TCGA-BP-5196-01,TCGA-KIRC,Tumor,12273.548901274396,16829.88715988895,29103.436061163346
TCGA-49-4510-01,TCGA-LUAD,Tumor,7056.418412043557,13797.65451738951,20854.072929433067
TCGA-KN-8432-11,TCGA-LUAD,Normal,6198.536751059182,11345.840945451371,17544.377696510554
TCGA-A3-3328-01,TCGA-KIRC,Tumor,-1003.5955856797736,5540.963715390881,4537.368129711107
TCGA-FY-A3WA-01,TCGA-LIHC,Tumor,3529.5893691596975,8918.866752874328,12448.456122034026
TCGA-BH-A0BT-11,TCGA-BRCA,Normal,9178.010167626533,11623.211050715716,20801.22121834225
TCGA-BH-A0C0-11,TCGA-BRCA,Normal,10166.452415761083,12797.381283180915,22963.833698942
TCGA-B8-5552-01,TCGA-KIRC,Tumor,14673.866025409214,17492.23029547466,32166.096320883873
TCGA-UZ-A9PQ-01,TCGA-KIRC,Tumor,2856.7989677593614,4487.394129905286,7344.193097664647
TCGA-55-A493-01,TCGA-LUAD,Tumor,11794.945319106719,17821.99680027916,29616.94211938588
TCGA-MP-A4TE-01,TCGA-LUAD,Tumor,3868.992116079229,9792.1116215718,13661.103737651028
TCGA-BH-A0DP-01,TCGA-BRCA,Tumor,13549.306966357904,14868.653998173595,28417.9609645315
TCGA-18-4721-01,TCGA-LUSC,Tumor,12974.57573305829,17128.023740408924,30102.599473467213
TCGA-66-2765-01,TCGA-LUSC,Tumor,10156.702345758396,16151.768190497362,26308.470536255758
TCGA-CC-5264-01,TCGA-LIHC,Tumor,3009.0330961449945,10010.68606573639,13019.719161881385
TCGA-44-2659-01,TCGA-LUAD,Tumor,13320.505797911032,17028.858307524966,30349.364105435998
TCGA-DD-AAC9-01,TCGA-LIHC,Tumor,3298.468957501682,12000.973795777882,15299.442753279563
TCGA-75-7030-01,TCGA-LUAD,Tumor,14331.777651765118,16913.283873210003,31245.06152497512
TCGA-55-7227-01,TCGA-LUAD,Tumor,13212.685888443153,17141.544359190473,30354.230247633626
TCGA-56-7730-01,TCGA-LUSC,Tumor,883.4502502508112,6818.222885742947,7701.6731359937585
TCGA-BH-A0DT-11,TCGA-BRCA,Normal,10138.8669386101,11257.467819166519,21396.334757776618
TCGA-A8-A06N-01,TCGA-BRCA,Tumor,459.4093546103941,7831.931367817335,8291.340722427729
TCGA-V5-A7RC-01,TCGA-KIRC,Tumor,7507.2800037147135,10325.779444396754,17833.059448111468
TCGA-XM-A8RG-01,TCGA-KIRC,Tumor,4146.8566612306095,13699.787433849215,17846.644095079824
TCGA-38-4630-01,TCGA-LUAD,Tumor,9042.305982802554,12973.700681171878,22016.006663974433
TCGA-55-1592-01,TCGA-LUAD,Tumor,10610.117950659009,15637.170095977552,26247.28804663656
TCGA-L5-A8NR-01,TCGA-LUSC,Tumor,9245.147278619137,11447.70623354585,20692.853512164987
TCGA-BC-A3KG-01,TCGA-LIHC,Tumor,-55.51955220793752,8000.140528812259,7944.620976604321
TCGA-BH-A8G0-01,TCGA-BRCA,Tumor,14579.10786605073,16642.811026513777,31221.918892564507
TCGA-63-A5MT-01,TCGA-LUSC,Tumor,10862.172022282659,15475.72302293414,26337.8950452168
TCGA-75-5146-01,TCGA-LUAD,Tumor,9158.460227920306,16535.802140745498,25694.262368665804
TCGA-50-5931-11,TCGA-LUAD,Normal,10343.045712106734,17236.103319745536,27579.14903185227
TCGA-CZ-5451-01,TCGA-KIRC,Tumor,9296.608155207563,16248.664179871022,25545.272335078585
TCGA-64-5779-01,TCGA-LUAD,Tumor,11822.413411248552,15872.519925086566,27694.933336335118
TCGA-A2-A0T6-01,TCGA-BRCA,Tumor,15903.271240363192,16355.744208069093,32259.015448432285
TCGA-67-4679-01,TCGA-LUAD,Tumor,11275.328126165241,16208.230379900011,27483.558506065252
TCGA-BP-4761-01,TCGA-KIRC,Tumor,5334.462141561613,14242.010133856395,19576.472275418007
TCGA-AN-A0FF-01,TCGA-BRCA,Tumor,12672.341348582424,15260.001390204121,27932.342738786545
TCGA-66-2737-01,TCGA-LUSC,Tumor,14434.59980554027,16081.653768818058,30516.25357435833
TCGA-CC-A9FV-01,TCGA-LIHC,Tumor,10774.385821043576,17719.171089382526,28493.5569104261
TCGA-E2-A15I-01,TCGA-BRCA,Tumor,12633.575838589979,15020.059317252173,27653.635155842152
TCGA-L5-A8NE-01,TCGA-LUSC,Tumor,2153.6094061098593,11833.298203006383,13986.907609116242
TCGA-A3-3323-01,TCGA-KIRC,Tumor,12695.437738413671,17480.025811644224,30175.463550057895
TCGA-LL-A5YL-01,TCGA-BRCA,Tumor,9802.701172246008,14454.107059788625,24256.808232034633
TCGA-BP-4776-01,TCGA-KIRC,Tumor,9668.640377550171,16037.24666414328,25705.88704169345
TCGA-C8-A26X-01,TCGA-BRCA,Tumor,12823.703982203133,16988.10792374139,29811.811905944523
TCGA-BP-4972-01,TCGA-KIRC,Tumor,14355.48942361405,17243.000578313655,31598.490001927705
TCGA-22-5492-01,TCGA-LUSC,Tumor,11263.468683119285,17435.83213425882,28699.300817378105
TCGA-56-8082-01,TCGA-LUSC,Tumor,7093.423146898702,11679.086315072596,18772.509461971298
TCGA-P4-A5E8-11,TCGA-KIRC,Normal,8057.961538623891,10472.236807483463,18530.198346107354
TCGA-G3-A7M5-01,TCGA-LIHC,Tumor,-2375.6378152407488,7137.545681854317,4761.907866613568
TCGA-B0-5696-11,TCGA-KIRC,Normal,7194.0790136867545,9291.717113159517,16485.79612684627
TCGA-B0-4813-01,TCGA-KIRC,Tumor,8714.353609957685,13995.00006050483,22709.353670462515
TCGA-V5-AASV-01,TCGA-KIRC,Tumor,5362.8017284683665,14474.126539531466,19836.928267999832
TCGA-CJ-4641-01,TCGA-KIRC,Tumor,13796.751008531177,18851.651857990928,32648.402866522105
TCGA-AN-A0FD-01,TCGA-BRCA,Tumor,12298.032568486542,12808.109561593217,25106.14213007976
TCGA-AN-A0AK-01,TCGA-BRCA,Tumor,7768.059694352083,13005.30214848449,20773.361842836573
TCGA-85-8048-01,TCGA-LUSC,Tumor,13688.781699960742,18154.75840137782,31843.540101338564
TCGA-D8-A1JS-01,TCGA-BRCA,Tumor,1260.0960591652838,6322.979089247445,7583.075148412729
TCGA-BP-5184-01,TCGA-KIRC,Tumor,12054.74324421299,16613.845386224875,28668.588630437866
TCGA-B8-5158-01,TCGA-KIRC,Tumor,10282.5177328416,17185.80562188417,27468.32335472577
TCGA-AO-A1KS-01,TCGA-BRCA,Tumor,12110.824821616265,13111.428868123377,25222.253689739642
TCGA-AR-A24U-01,TCGA-BRCA,Tumor,14525.989370848201,17126.60089181313,31652.59026266133
TCGA-HU-A4HB-11,TCGA-LIHC,Normal,10469.309296497613,9582.376624308588,20051.6859208062
TCGA-B0-4810-01,TCGA-KIRC,Tumor,13122.142918049718,17812.072431323493,30934.21534937321
TCGA-51-4079-11,TCGA-LUSC,Normal,11726.065218584266,16962.212079297915,28688.27729788218
TCGA-96-7544-01,TCGA-LUSC,Tumor,13658.876979598612,16055.452011926482,29714.328991525093
TCGA-DD-AAEA-01,TCGA-LIHC,Tumor,-257.7383517638591,11793.245015034747,11535.506663270888
TCGA-L5-A8NI-01,TCGA-LUSC,Tumor,10857.981733168042,12824.233993305064,23682.215726473107
TCGA-BP-5195-01,TCGA-KIRC,Tumor,13198.49653082158,16358.803332550047,29557.299863371627
TCGA-AR-A1AX-01,TCGA-BRCA,Tumor,14743.05203837976,17849.49334939291,32592.54538777267
TCGA-44-7662-01,TCGA-LUAD,Tumor,14090.90717010442,16647.204071553297,30738.111241657716
TCGA-GI-A2C8-11,TCGA-BRCA,Normal,6065.4150364365705,4390.455455073748,10455.870491510319
TCGA-38-4626-01,TCGA-LUAD,Tumor,13168.285898011356,17878.8680586531,31047.153956664457
TCGA-21-1077-01,TCGA-LUSC,Tumor,9935.87980081245,14445.029285747452,24380.909086559903
TCGA-L3-A524-01,TCGA-LUAD,Tumor,8827.669272126826,12108.377522031496,20936.046794158323
TCGA-BH-A0C3-01,TCGA-BRCA,Tumor,15157.968917399641,15984.188640006072,31142.157557405713
TCGA-B0-5104-01,TCGA-KIRC,Tumor,9086.922957645205,15625.477837641603,24712.40079528681
TCGA-86-8054-01,TCGA-LUAD,Tumor,9606.159538587308,12292.832056868912,21898.99159545622
TCGA-D8-A1JD-01,TCGA-BRCA,Tumor,13865.769836791722,14066.932171265264,27932.702008056986
TCGA-56-8309-11,TCGA-LUSC,Normal,11498.341857948715,18304.225089244628,29802.566947193343
TCGA-S3-AA0Z-01,TCGA-BRCA,Tumor,10500.839621380434,14980.881181166955,25481.72080254739
TCGA-L5-A88V-01,TCGA-LUSC,Tumor,4550.750020754564,8827.829342593854,13378.579363348417
TCGA-BH-A0DL-11,TCGA-BRCA,Normal,13783.589659020068,15870.289609912656,29653.879268932724
TCGA-BH-A18J-11,TCGA-BRCA,Normal,11759.363432847367,14121.092903064218,25880.456335911585
TCGA-KN-8423-11,TCGA-LUAD,Normal,8822.995214489638,10018.227163294108,18841.222377783746
TCGA-PD-A5DF-01,TCGA-LIHC,Tumor,8008.3930506678735,11421.760589401518,19430.15364006939
TCGA-55-1596-01,TCGA-LUAD,Tumor,8174.389682096335,14404.606157140905,22578.99583923724
TCGA-E9-A1N3-01,TCGA-BRCA,Tumor,8362.00649793791,7776.689271085579,16138.695769023489
TCGA-66-2766-01,TCGA-LUSC,Tumor,6496.015264103604,12879.849587793218,19375.864851896822
TCGA-86-6851-01,TCGA-LUAD,Tumor,10605.102409358831,18793.62097801141,29398.723387370243
TCGA-B4-5377-01,TCGA-KIRC,Tumor,10942.39934035658,16456.983442781417,27399.382783137997
TCGA-B8-5165-01,TCGA-KIRC,Tumor,13891.516282132634,15928.334718378126,29819.85100051076
TCGA-BP-4960-01,TCGA-KIRC,Tumor,9843.252357226174,16729.949831641778,26573.202188867952
TCGA-56-8622-01,TCGA-LUSC,Tumor,11164.836818458756,13325.677852556746,24490.514671015502
TCGA-A3-3331-01,TCGA-KIRC,Tumor,11289.457012721487,16669.130168414504,27958.58718113599
TCGA-DD-A3A4-01,TCGA-LIHC,Tumor,-2859.786949810539,-1346.0076573794104,-4205.79460718995
TCGA-85-7950-01,TCGA-LUSC,Tumor,13235.974362834833,16505.239352907814,29741.213715742648
TCGA-64-5775-01,TCGA-LUAD,Tumor,8055.901965281479,13074.879444818882,21130.78141010036
TCGA-A2-A0T2-01,TCGA-BRCA,Tumor,9207.818845708443,12622.346006047668,21830.16485175611
TCGA-L5-A893-01,TCGA-LUSC,Tumor,9247.62303517582,15862.517299458126,25110.140334633947
TCGA-CZ-5462-01,TCGA-KIRC,Tumor,8000.538926419082,16903.523131842845,24904.062058261927
TCGA-HU-8238-01,TCGA-LIHC,Tumor,8289.170878319146,14905.299463758307,23194.470342077453
TCGA-BH-A0B5-01,TCGA-BRCA,Tumor,13035.43452462195,14713.335845456579,27748.770370078528
TCGA-KL-8329-01,TCGA-KIRC,Tumor,5853.552880522646,13685.37397757381,19538.926858096456
TCGA-64-1676-01,TCGA-LUAD,Tumor,8426.176969608277,16157.630326712035,24583.807296320312
TCGA-CC-5259-01,TCGA-LIHC,Tumor,-7234.829397470337,2153.6520915677356,-5081.177305902602
TCGA-LL-A9Q3-01,TCGA-BRCA,Tumor,10200.387354770803,13755.420813944813,23955.808168715615
TCGA-BH-A18N-01,TCGA-BRCA,Tumor,10034.394280463832,9828.294661362874,19862.688941826706
TCGA-A3-A6NI-01,TCGA-KIRC,Tumor,9972.272710771405,15794.167210037605,25766.43992080901
TCGA-L5-A43C-11,TCGA-LUSC,Normal,-1647.3349758754593,6107.044029228055,4459.709053352595
TCGA-CJ-4884-01,TCGA-KIRC,Tumor,10066.20561794432,17519.118576813697,27585.324194758017
TCGA-D8-A27R-01,TCGA-BRCA,Tumor,12751.956841760151,14837.67502712164,27589.631868881792
TCGA-44-7667-01,TCGA-LUAD,Tumor,6414.165898630476,12111.244561952026,18525.4104605825
TCGA-AO-A0J9-01,TCGA-BRCA,Tumor,13510.509442272054,15824.97899637956,29335.488438651613
TCGA-38-4629-01,TCGA-LUAD,Tumor,12246.301350664919,17720.572595249385,29966.873945914303
TCGA-E9-A1N5-01,TCGA-BRCA,Tumor,14350.111055921941,15360.575443197919,29710.68649911986
TCGA-55-8619-01,TCGA-LUAD,Tumor,11828.058563052367,18441.309437206528,30269.368000258895
TCGA-55-6983-11,TCGA-LUAD,Normal,10116.677614758675,18282.665375896842,28399.342990655517
TCGA-DD-A3A8-01,TCGA-LIHC,Tumor,-3948.3443822667396,3121.3634356615476,-826.980946605192
TCGA-B0-4713-01,TCGA-KIRC,Tumor,8459.823781777348,15599.948376711542,24059.77215848889
TCGA-86-8281-01,TCGA-LUAD,Tumor,10545.605995325644,14488.710737638368,25034.316732964013
TCGA-BP-4337-01,TCGA-KIRC,Tumor,12770.774014439547,15711.890989985743,28482.66500442529
TCGA-L5-A4OQ-11,TCGA-LUSC,Normal,14408.006765284856,12554.19511543056,26962.201880715416
TCGA-CZ-5453-11,TCGA-KIRC,Normal,8860.423246802035,8792.226113605564,17652.6493604076
TCGA-UB-A7MD-01,TCGA-LIHC,Tumor,5495.859414904167,13750.270102028033,19246.1295169322
TCGA-UZ-A9PO-01,TCGA-KIRC,Tumor,3072.3285159289517,14053.671222352456,17125.999738281407
TCGA-B0-4814-01,TCGA-KIRC,Tumor,10789.10518976708,14537.777671464366,25326.882861231446
TCGA-BH-A209-01,TCGA-BRCA,Tumor,11716.393405254352,18190.464786889304,29906.858192143656
TCGA-E2-A1AZ-01,TCGA-BRCA,Tumor,14451.691774297262,16669.04479749875,31120.736571796013
TCGA-AN-A0FK-01,TCGA-BRCA,Tumor,9032.73732599583,10998.687230806241,20031.42455680207
TCGA-56-A4ZJ-01,TCGA-LUSC,Tumor,14364.243499599677,17082.848297492423,31447.0917970921
TCGA-44-6148-01,TCGA-LUAD,Tumor,11573.813304591185,15555.747585083165,27129.56088967435
TCGA-55-6984-11,TCGA-LUAD,Normal,9817.431212333977,17078.658008377806,26896.089220711783
TCGA-ED-A5KG-01,TCGA-LIHC,Tumor,10558.272904949717,19633.745488520257,30192.018393469974
TCGA-G3-AAV4-01,TCGA-LIHC,Tumor,518.5536136161172,7252.746618412886,7771.300232029003
TCGA-A2-A0YI-01,TCGA-BRCA,Tumor,14602.300298162194,16691.17009316337,31293.470391325565
TCGA-B0-5097-01,TCGA-KIRC,Tumor,14556.893642348881,17418.964264155667,31975.85790650455
TCGA-D8-A1XO-01,TCGA-BRCA,Tumor,13988.931611243763,14646.497532669087,28635.42914391285
TCGA-BH-A1FR-11,TCGA-BRCA,Normal,14468.420916662322,15927.580608622357,30396.00152528468
TCGA-34-A5IX-01,TCGA-LUSC,Tumor,4361.247930523561,13195.241764658702,17556.489695182263
TCGA-DX-A48U-01,TCGA-KIRC,Tumor,7026.944103381655,7630.306607550156,14657.25071093181
TCGA-CZ-4858-01,TCGA-KIRC,Tumor,9508.33869762638,17703.605125744525,27211.943823370904
TCGA-D8-A27G-01,TCGA-BRCA,Tumor,13773.5977047561,15223.050012171316,28996.647716927415
TCGA-B0-4945-01,TCGA-KIRC,Tumor,10666.41651247314,15295.092393697927,25961.508906171068
TCGA-CC-A9FS-01,TCGA-LIHC,Tumor,-926.3313498065982,7488.814986062778,6562.48363625618
TCGA-G3-A7M6-01,TCGA-LIHC,Tumor,6449.299587582154,13197.664164393045,19646.9637519752
TCGA-AR-A0TT-01,TCGA-BRCA,Tumor,13830.401377821738,18280.680502105704,32111.081879927442
TCGA-A8-A0A4-01,TCGA-BRCA,Tumor,12122.097339616452,12163.68364695006,24285.78098656651
TCGA-HU-A4G6-01,TCGA-LIHC,Tumor,-1411.0994235155595,9093.70994544715,7682.6105219315905
TCGA-L5-A43H-01,TCGA-LUSC,Tumor,8949.625182393935,13305.107018983039,22254.732201376974
TCGA-97-8179-01,TCGA-LUAD,Tumor,9659.253133939412,14207.207257203238,23866.46039114265
TCGA-WQ-AB4B-01,TCGA-LIHC,Tumor,822.6661582384331,6489.9930574219,7312.659215660333
TCGA-BP-4963-01,TCGA-KIRC,Tumor,11075.74871075452,17156.740382193562,28232.489092948083
TCGA-DD-A39Z-01,TCGA-LIHC,Tumor,-4622.536289533931,-342.86382612880334,-4965.400115662735
TCGA-RC-A6M5-01,TCGA-LIHC,Tumor,6162.271897473849,7978.520344399149,14140.792241872998
TCGA-D8-A1X7-01,TCGA-BRCA,Tumor,11909.87947155358,12121.759413074953,24031.638884628534
TCGA-94-8490-01,TCGA-LUSC,Tumor,2425.9248417376402,8391.87208996365,10817.79693170129
TCGA-78-7153-01,TCGA-LUAD,Tumor,4850.206293347139,13005.917530502174,17856.123823849313
TCGA-60-2725-01,TCGA-LUSC,Tumor,13278.361022503577,17969.916140298043,31248.27716280162
TCGA-BP-4789-01,TCGA-KIRC,Tumor,11750.936612038768,14890.686808679482,26641.62342071825
TCGA-44-2655-11,TCGA-LUAD,Normal,12815.390989282201,16845.136539714385,29660.527528996587
TCGA-DD-AADK-01,TCGA-LIHC,Tumor,3353.1063435802243,13159.154767147844,16512.261110728068
TCGA-BH-A0BC-11,TCGA-BRCA,Normal,12796.762344041748,13898.890194980344,26695.652539022092
TCGA-85-7697-01,TCGA-LUSC,Tumor,11068.282312748084,14652.0786562861,25720.360969034184
TCGA-DD-A4NN-01,TCGA-LIHC,Tumor,1561.978288613689,4528.788352678461,6090.76664129215
TCGA-G3-A5SL-01,TCGA-LIHC,Tumor,-113.17337730956206,6419.8430645277,6306.669687218138
TCGA-CJ-4642-01,TCGA-KIRC,Tumor,10604.881867826483,11375.816808243286,21980.69867606977
TCGA-44-7669-01,TCGA-LUAD,Tumor,11288.019935639739,16337.674030902486,27625.693966542225
TCGA-51-4080-01,TCGA-LUSC,Tumor,3337.8534066332977,10728.13257031576,14065.985976949058
TCGA-86-8055-01,TCGA-LUAD,Tumor,14714.015255661066,16030.477461948783,30744.49271760985
TCGA-91-6831-11,TCGA-LUAD,Normal,12523.813740788839,18328.829698587422,30852.64343937626
TCGA-DD-A11A-01,TCGA-LIHC,Tumor,488.12599639503605,4750.041309324635,5238.167305719671
TCGA-66-2781-01,TCGA-LUSC,Tumor,8551.51925953338,14018.441491120557,22569.960750653936
TCGA-77-7139-01,TCGA-LUSC,Tumor,8379.44706460087,12731.951590503271,21111.39865510414
TCGA-E2-A1LA-01,TCGA-BRCA,Tumor,11693.0266741899,16108.81950563328,27801.84617982318
TCGA-A8-A095-01,TCGA-BRCA,Tumor,11937.365349302858,13178.523293658105,25115.888642960963
TCGA-D8-A143-01,TCGA-BRCA,Tumor,8766.515239479544,14000.780382925248,22767.295622404792
TCGA-B0-5702-01,TCGA-KIRC,Tumor,5923.681530687907,12650.977276916561,18574.658807604468
TCGA-BP-5191-01,TCGA-KIRC,Tumor,6061.029105640031,18649.763870733525,24710.792976373556
TCGA-A2-A0YE-01,TCGA-BRCA,Tumor,9866.252704777206,10941.193476171644,20807.44618094885
TCGA-B0-4837-01,TCGA-KIRC,Tumor,11161.916421715887,15375.003127959284,26536.91954967517
TCGA-50-5935-11,TCGA-LUAD,Normal,13542.754748574265,17562.949427807176,31105.70417638144
TCGA-TQ-A8XE-01,TCGA-LUAD,Tumor,2653.8474011766048,6774.722847047993,9428.570248224598
TCGA-18-3407-01,TCGA-LUSC,Tumor,11500.70378661773,14451.332505026821,25952.036291644552
TCGA-A2-A0D2-01,TCGA-BRCA,Tumor,10877.602815304064,15275.179627599773,26152.782442903837
TCGA-49-4494-01,TCGA-LUAD,Tumor,5655.641755090495,15051.849312003735,20707.49106709423
TCGA-49-6745-01,TCGA-LUAD,Tumor,13337.860993658247,17542.414165448357,30880.275159106604
TCGA-KL-8333-01,TCGA-KIRC,Tumor,11453.034801537102,15744.022468400293,27197.057269937395
TCGA-DD-AAD0-01,TCGA-LIHC,Tumor,-2838.5936199761672,3039.6705835339562,201.07696355778899
TCGA-A8-A07Z-01,TCGA-BRCA,Tumor,8302.20772857812,13047.31175327535,21349.51948185347
TCGA-CZ-4854-01,TCGA-KIRC,Tumor,10949.641639709178,15892.589204530264,26842.230844239442
TCGA-AY-A54L-01,TCGA-KIRC,Tumor,-6111.910171425679,3466.9626882157645,-2644.947483209915
TCGA-KN-8437-11,TCGA-LUAD,Normal,11885.545203443991,15685.344192309694,27570.889395753686
TCGA-96-8169-01,TCGA-LUSC,Tumor,11124.37100439434,15140.87339152116,26265.2443959155
TCGA-DD-AAVS-01,TCGA-LIHC,Tumor,3641.8094379100767,12254.137689306259,15895.947127216336
TCGA-AN-A0FT-01,TCGA-BRCA,Tumor,10366.881983207797,12358.432491378055,22725.31447458585
TCGA-73-7499-01,TCGA-LUAD,Tumor,10298.652835917917,17238.87431738585,27537.527153303767
TCGA-A2-A0YF-01,TCGA-BRCA,Tumor,11009.059797069593,12976.791819746239,23985.85161681583
TCGA-BH-A0DS-01,TCGA-BRCA,Tumor,12280.325217711874,15027.223359932006,27307.54857764388
TCGA-E9-A1R5-01,TCGA-BRCA,Tumor,12092.31000426348,10729.206821005584,22821.516825269064
TCGA-E9-A243-01,TCGA-BRCA,Tumor,14366.068302923788,18906.698313040757,33272.766615964545
TCGA-78-7158-01,TCGA-LUAD,Tumor,6030.018120494675,12601.05307681159,18631.071197306264
TCGA-A2-A25D-01,TCGA-BRCA,Tumor,11004.396410796875,16995.930033896777,28000.326444693652
TCGA-E2-A159-01,TCGA-BRCA,Tumor,12519.246396796338,17182.94925332811,29702.19565012445
TCGA-77-7140-01,TCGA-LUSC,Tumor,5879.790208629111,9789.984462921086,15669.774671550196
TCGA-A8-A0A7-01,TCGA-BRCA,Tumor,14882.843355795161,18626.11256994992,33508.95592574508
TCGA-B6-A0X5-01,TCGA-BRCA,Tumor,6807.2954085272395,6684.0624916454035,13491.357900172643
TCGA-B0-5706-01,TCGA-KIRC,Tumor,10261.676558034687,17856.57913539997,28118.255693434658
TCGA-BP-4967-01,TCGA-KIRC,Tumor,9786.34908475883,15103.708586198987,24890.057670957816
TCGA-73-4676-11,TCGA-LUAD,Normal,10988.314664542897,18701.80455812474,29690.119222667636
TCGA-DV-5569-01,TCGA-KIRC,Tumor,11305.094118789279,16745.04981236465,28050.14393115393
TCGA-B1-A47M-01,TCGA-KIRC,Tumor,3103.517357148783,12101.423349519548,15204.94070666833
TCGA-BH-A18K-11,TCGA-BRCA,Normal,10995.315079634212,11862.918353649355,22858.233433283567
TCGA-B6-A0RE-01,TCGA-BRCA,Tumor,9095.623676808493,11028.954777560302,20124.578454368795
TCGA-A3-3365-01,TCGA-KIRC,Tumor,12612.539022101144,16479.64586379095,29092.184885892093
TCGA-A2-A0CY-01,TCGA-BRCA,Tumor,79.21709557090435,3105.932642640146,3185.14973821105
TCGA-B8-4153-01,TCGA-KIRC,Tumor,7199.596109116948,14537.212089147539,21736.808198264487
TCGA-18-3417-01,TCGA-LUSC,Tumor,11851.315023350642,14098.003627475944,25949.318650826586
TCGA-B0-5699-11,TCGA-KIRC,Normal,7582.324595778449,6325.301889580078,13907.626485358527
TCGA-50-6590-01,TCGA-LUAD,Tumor,11091.560115775294,17485.32592266356,28576.886038438854
TCGA-JL-A3YX-01,TCGA-BRCA,Tumor,9379.684727594562,9437.018411762136,18816.703139356698
TCGA-EW-A1PH-01,TCGA-BRCA,Tumor,8911.453711690236,13223.104697285864,22134.5584089761
TCGA-P4-A5ED-01,TCGA-KIRC,Tumor,683.1238393272979,16107.364642944074,16790.488482271372
TCGA-B0-5399-01,TCGA-KIRC,Tumor,11899.955102597905,17053.356203223073,28953.31130582098
TCGA-B0-5709-01,TCGA-KIRC,Tumor,15108.503585966817,18634.831074720652,33743.33466068747
TCGA-RC-A6M6-01,TCGA-LIHC,Tumor,-1435.5653051202607,8061.500874505931,6625.9355693856705
TCGA-BP-4804-01,TCGA-KIRC,Tumor,14039.282665927469,18388.991294339135,32428.273960266604
TCGA-BH-A0DH-01,TCGA-BRCA,Tumor,9799.389492139293,12924.598176130978,22723.98766827027
TCGA-FV-A2QQ-01,TCGA-LIHC,Tumor,2408.388232794463,12574.292851846167,14982.68108464063
TCGA-AY-6197-01,TCGA-KIRC,Tumor,3694.4299361040758,13160.478016341931,16854.907952446007
TCGA-55-A4DF-01,TCGA-LUAD,Tumor,9569.005404629603,17033.57505062003,26602.580455249634
TCGA-44-3396-11,TCGA-LUAD,Normal,14397.979239805984,18857.823463775192,33255.802703581176
TCGA-33-A4WN-01,TCGA-LUSC,Tumor,5728.850872465653,13456.828921874181,19185.679794339834
TCGA-B0-5710-01,TCGA-KIRC,Tumor,11554.697333706677,15874.913867848994,27429.611201555672
TCGA-86-7954-01,TCGA-LUAD,Tumor,12510.759104922417,17854.163849908608,30364.922954831025
TCGA-DD-AAE9-01,TCGA-LIHC,Tumor,-3583.312575015447,3618.0478663602953,34.73529134484852
TCGA-85-7710-11,TCGA-LUSC,Normal,12645.310782383804,19865.40302552319,32510.713807906992
TCGA-18-3419-01,TCGA-LUSC,Tumor,6414.891551414334,15804.070236264346,22218.96178767868
TCGA-E9-A22H-01,TCGA-BRCA,Tumor,11027.24735924535,13665.094827962235,24692.342187207585
TCGA-D8-A3Z6-01,TCGA-BRCA,Tumor,11707.329859699134,10942.04007108614,22649.369930785273
TCGA-E2-A155-01,TCGA-BRCA,Tumor,7687.544249437513,9197.232852155728,16884.77710159324
TCGA-E2-A1IG-11,TCGA-BRCA,Normal,13149.675038378355,13668.111266985321,26817.786305363676
TCGA-CJ-4639-01,TCGA-KIRC,Tumor,11345.890745152221,17223.425738757,28569.31648390922
TCGA-B6-A0X1-01,TCGA-BRCA,Tumor,7502.897630039664,15078.623765455111,22581.521395494776
TCGA-55-8206-01,TCGA-LUAD,Tumor,12479.552478095135,17518.104797189193,29997.657275284328
TCGA-DD-AADS-01,TCGA-LIHC,Tumor,-1886.327297389711,9169.426833472397,7283.0995360826855
TCGA-DX-A3LS-01,TCGA-KIRC,Tumor,13715.545482047648,17199.596581898917,30915.142063946565
TCGA-PE-A5DE-01,TCGA-BRCA,Tumor,12882.670385134381,18443.753179669806,31326.423564804187
