pair,omega,kn,kf,same_tissue,same_ct
Live|NK cell vs Marr|Fraction A pre-p..,8.91539925039726,0.041871826193048314,0.37330404785426724,False,False
Lung|endothelial cell vs Hear|smooth muscle cell,8.886535708527623,0.046085272942402,0.40953842363989723,False,False
Live|hepatocyte vs Marr|B cell,8.883831555042521,0.059697332280146675,0.5303410442622255,False,False
Lung|type II pneumocyte vs Lung|B cell,8.84760617553928,0.0557420248933371,0.49318348368335363,True,False
Live|Kupffer cell vs Live|liver sinusoid EC,8.84465811952878,0.039721475164656996,0.3513228678347443,True,False
Marr|Fraction A pre-p.. vs Marr|hematopoietic st..,8.830277814850767,0.04026851302638944,0.3555821572139558,True,False
Live|hepatocyte vs Sple|B cell,8.811318598467224,0.06289743531177014,0.5542093415584893,False,False
Kidn|kidney tubule cell vs Hear|fibroblast,8.79511927852975,0.053319294046306934,0.4689495509842706,False,False
Live|liver sinusoid EC vs Lung|dendritic cell,8.792665379178148,0.05313862181682371,0.46723012034602646,False,False
Live|Kupffer cell vs Marr|hematopoietic st..,8.78917152391197,0.05124771354995911,0.45042494459889826,False,False
Lung|dendritic cell vs Hear|smooth muscle cell,8.783658369245035,0.05543422466876833,0.4869152914544365,False,False
Kidn|leukocyte vs Hear|smooth muscle cell,8.768626944520184,0.05897237772908961,0.5171067803377172,False,False
Lung|type II pneumocyte vs Hear|cardiac muscle,8.73349103983686,0.055348607111134734,0.4833865642725459,False,False
Kidn|fenestrated cell vs Lung|macrophage,8.696827154213286,0.057396355437346114,0.4991661825203891,False,False
Hear|fibroblast vs Marr|neutrophil,8.6796967454293,0.06183512928817255,0.5367101704357513,False,False
Live|hepatocyte vs Lung|endothelial cell,8.675437986592717,0.06309565300836953,0.5473824248976821,False,False
Live|liver sinusoid EC vs Kidn|kidney tubule cell,8.648907722090687,0.056716740594784446,0.49053785570204556,False,False
Live|liver sinusoid EC vs Kidn|leukocyte,8.626875052317066,0.05402423483251097,0.4660603236971075,False,False
Kidn|leukocyte vs Hear|endothelial cell,8.584471800119383,0.059838110813364716,0.5136785748497481,False,False
Lung|type II pneumocyte vs Marr|neutrophil,8.575569916592372,0.05837453646781331,0.5005949188284041,False,False
Lung|monocyte vs Marr|B cell,8.561002889508522,0.046960195898167745,0.4020263727761003,False,False
Hear|leukocyte vs Hear|cardiac muscle,8.546064550493554,0.05755138212810458,0.49183782663690284,True,False
Lung|B cell vs Marr|hematopoietic st..,8.539491953843003,0.04700409232004628,0.4013910681647289,False,False
Kidn|kidney tubule cell vs Hear|endocardial cell,8.529514980141657,0.05788703107991675,0.4937482987520756,False,False
Kidn|fenestrated cell vs Marr|B cell,8.52109030391271,0.05834052908678348,0.4971249167265281,False,False
Hear|cardiac muscle vs Marr|hematopoietic st..,8.511477194715136,0.05733518132842388,0.4880070883317369,False,False
Kidn|fenestrated cell vs Marr|NK cell,8.471253205779451,0.06314324464502807,0.5349024136225102,False,False
Lung|dendritic cell vs Hear|endothelial cell,8.455331006270463,0.05371823250883982,0.45420543693403925,False,False
Hear|endocardial cell vs Marr|neutrophil,8.415295618784695,0.06409870051296739,0.5394095135965667,False,False
Lung|B cell vs Lung|macrophage,8.413607440829576,0.04056424425657197,0.3412916273087223,True,False
Kidn|fenestrated cell vs Marr|Fraction A pre-p..,8.411369422707807,0.061059705960068184,0.5135957436720472,False,False
Live|hepatocyte vs Lung|monocyte,8.40053262837155,0.062080754779789436,0.5215114061215542,False,False
Live|NK cell vs Lung|endothelial cell,8.394806921212394,0.05613616840930119,0.47125229509274624,False,False
Lung|endothelial cell vs Lung|NK cell,8.382273192379147,0.05769430939852034,0.4836094630240453,True,False
Kidn|fenestrated cell vs Marr|monocyte,8.327474674891478,0.06277647550676893,0.5227695099615635,False,False
Live|liver sinusoid EC vs Lung|B cell,8.310152234441524,0.06054016154529039,0.5030979587390458,False,False
Lung|stromal cell vs Lung|monocyte,8.309954605678408,0.0585938360254584,0.48691211754412345,True,False
Kidn|kidney tubule cell vs Lung|macrophage,8.297942112168686,0.0604655058422722,0.5017392672621722,False,False
Sple|T cell vs Marr|neutrophil,8.292059117284685,0.05825990372094604,0.48309456582139854,False,False
Live|Kupffer cell vs Kidn|kidney tubule cell,8.289550869825403,0.061518700020503796,0.5099623932654953,False,False
Sple|B cell vs Marr|B cell,8.286164359313485,0.01222739212206429,0.1013181808091996,False,True
Hear|cardiac muscle vs Marr|monocyte,8.283384686529972,0.06599169527477933,0.5466345980772594,False,False
Live|Kupffer cell vs Lung|endothelial cell,8.283308771439808,0.05853460034453259,0.4848601684665904,False,False
Live|NK cell vs Marr|neutrophil,8.28162631511434,0.058229534415238385,0.4822352445300943,False,False
Marr|Fraction A pre-p.. vs Marr|NK cell,8.199424545493235,0.041771446623279654,0.3425018247436797,True,False
Live|NK cell vs Lung|monocyte,8.185872164534581,0.05373045999870932,0.4398306768910734,False,False
Kidn|leukocyte vs Hear|fibroblast,8.18419471628331,0.061080934621311006,0.49989826239337987,False,False
Kidn|leukocyte vs Marr|T cell,8.179924727358854,0.05392101759916772,0.44106986518378394,False,False
