pair,ct_i,ct_j,organ_i,organ_j,same_organ,same_ct,omega,js_raw,spearman_dist,cosine_dist,marker_jaccard_dist
"Live|hepatocyte vs Sple|cd8-positive, ..",hepatocyte,"cd8-positive, alpha-beta memory t cell",Liver,Spleen,False,False,15.264663532334287,0.20587758355597385,0.28052185785616224,0.507771909236908,0.9795918367346939
Live|hepatocyte vs Sple|plasma cell,hepatocyte,plasma cell,Liver,Spleen,False,False,17.940128222524006,0.20064314308051748,0.2913443710118907,0.48615992069244385,0.9795918367346939
Live|hepatocyte vs Sple|nk cell,hepatocyte,nk cell,Liver,Spleen,False,False,16.217761218628887,0.21123014617445315,0.2847496860045018,0.5238949656486511,0.9795918367346939
"Live|hepatocyte vs Sple|cd4-positive, ..",hepatocyte,"cd4-positive, alpha-beta memory t cell",Liver,Spleen,False,False,14.260283902091809,0.20462061268599288,0.28999349126128804,0.5058786869049072,0.9795918367346939
Live|hepatocyte vs Sple|macrophage,hepatocyte,macrophage,Liver,Spleen,False,False,21.051407587207414,0.19256620239191635,0.2756476597700869,0.48313355445861816,0.9795918367346939
Live|hepatocyte vs Sple|naive thymus-d..,hepatocyte,"naive thymus-derived cd4-positive, alpha-beta t cell",Liver,Spleen,False,False,14.76299750850422,0.2040913497307444,0.2915607821854247,0.5052353143692017,0.9795918367346939
Live|hepatocyte vs Sple|naive b cell,hepatocyte,naive b cell,Liver,Spleen,False,False,12.398923608700828,0.22027075750333877,0.3096325419429182,0.5395168662071228,0.9795918367346939
Live|hepatocyte vs Sple|type i nk t cell,hepatocyte,type i nk t cell,Liver,Spleen,False,False,16.36395925566053,0.20366513525464958,0.28725971936974903,0.503902792930603,0.9795918367346939
Live|hepatocyte vs Sple|naive thymus-d..,hepatocyte,"naive thymus-derived cd8-positive, alpha-beta t cell",Liver,Spleen,False,False,13.135967501015912,0.21945187767532107,0.320088070143145,0.5315321683883667,0.9769820971867008
Live|hepatocyte vs Sple|EC,hepatocyte,endothelial cell,Liver,Spleen,False,False,22.58515419239379,0.18041000312347147,0.2758833976887092,0.4701220989227295,0.9717223650385605
Live|hepatocyte vs Sple|mature nk t cell,hepatocyte,mature nk t cell,Liver,Spleen,False,False,14.840231004702842,0.2095523409457151,0.31402189467729114,0.5108904242515564,0.9795918367346939
Live|hepatocyte vs Sple|regulatory t c..,hepatocyte,regulatory t cell,Liver,Spleen,False,False,15.1363318761744,0.2115333279507341,0.3280047787027429,0.5043186545372009,0.9795918367346939
Live|hepatocyte vs Sple|intermediate m..,hepatocyte,intermediate monocyte,Liver,Spleen,False,False,8.73850138671633,0.2639435125515838,0.39250090728372167,0.5862770676612854,0.9717223650385605
Live|hepatocyte vs Sple|innate lymphoi..,hepatocyte,innate lymphoid cell,Liver,Spleen,False,False,14.621437870774873,0.20659767354941555,0.3372422896962539,0.488322913646698,0.9795918367346939
Live|hepatocyte vs Sple|erythrocyte,hepatocyte,erythrocyte,Liver,Spleen,False,False,6.80060887483559,0.27035283694890755,0.35397465750179224,0.6256662607192993,0.9769820971867008
Live|hepatocyte vs Sple|hematopoietic ..,hepatocyte,hematopoietic stem cell,Liver,Spleen,False,False,17.14127838445516,0.1976291629246013,0.32276195678059516,0.4674850106239319,0.9795918367346939
Live|hepatocyte vs Sple|cd1c-positive ..,hepatocyte,cd1c-positive myeloid dendritic cell,Liver,Spleen,False,False,14.979899967093735,0.2201375028534484,0.36593489124394774,0.5027709007263184,0.9795918367346939
Live|hepatocyte vs Sple|cd141-positive..,hepatocyte,cd141-positive myeloid dendritic cell,Liver,Spleen,False,False,13.81172848726579,0.23174093366502707,0.3805791444010499,0.5200878381729126,0.9795918367346939
"Live|hepatocyte vs Sple|cd8-positive, ..",hepatocyte,"cd8-positive, alpha-beta t cell",Liver,Spleen,False,False,14.732997664655917,0.22878641817037992,0.35889684293501856,0.5259509682655334,0.9795918367346939
Live|hepatocyte vs Sple|plasmacytoid d..,hepatocyte,plasmacytoid dendritic cell,Liver,Spleen,False,False,9.47133900249122,0.2629672077064903,0.43355439714262534,0.5587480068206787,0.9795918367346939
Live|hepatocyte vs Sple|platelet,hepatocyte,platelet,Liver,Spleen,False,False,8.693382761087134,0.2794726612888547,0.4730859737844476,0.5610024929046631,0.9821882951653944
Live|hepatocyte vs Lung|macrophage,hepatocyte,macrophage,Liver,Lung,False,False,16.89463691201913,0.19695846250353014,0.2690871487186013,0.4873480200767517,0.9664082687338501
Live|hepatocyte vs Lung|type ii pneumo..,hepatocyte,type ii pneumocyte,Liver,Lung,False,False,22.87642594685303,0.15443951242632314,0.24878628902542466,0.41787874698638916,0.961038961038961
Live|hepatocyte vs Lung|basal cell,hepatocyte,basal cell,Liver,Lung,False,False,17.03695684734179,0.1564585937840302,0.25568237540370853,0.41781163215637207,0.9769820971867008
Live|hepatocyte vs Lung|classical mono..,hepatocyte,classical monocyte,Liver,Lung,False,False,15.807355745734927,0.20905710928564425,0.29103219927093826,0.5147817134857178,0.9769820971867008
Live|hepatocyte vs Lung|club cell,hepatocyte,club cell,Liver,Lung,False,False,21.797625243590268,0.15688693724828295,0.24314504596064956,0.43120652437210083,0.9743589743589743
Live|hepatocyte vs Lung|non-classical ..,hepatocyte,non-classical monocyte,Liver,Lung,False,False,18.43052489181229,0.1968179043203545,0.28650223757764737,0.4904523491859436,0.9769820971867008
Live|hepatocyte vs Lung|capillary EC,hepatocyte,capillary endothelial cell,Liver,Lung,False,False,17.859618794604803,0.19978759700990978,0.2985456602768469,0.5238040685653687,0.9795918367346939
Live|hepatocyte vs Lung|respiratory go..,hepatocyte,respiratory goblet cell,Liver,Lung,False,False,22.32154483598566,0.15570063024967784,0.25518554417298966,0.41299331188201904,0.9690721649484536
Live|hepatocyte vs Lung|basophil,hepatocyte,basophil,Liver,Lung,False,False,12.690865510770285,0.2121185462522386,0.30595396891722293,0.5249770879745483,0.9795918367346939
Live|hepatocyte vs Lung|lung ciliated ..,hepatocyte,lung ciliated cell,Liver,Lung,False,False,19.125251587707904,0.19874114357189043,0.2746626625263441,0.5268421173095703,0.9847715736040609
Live|hepatocyte vs Lung|capillary aero..,hepatocyte,capillary aerocyte,Liver,Lung,False,False,15.41697996470535,0.2051107380742575,0.28774553058887375,0.5333882570266724,0.9769820971867008
"Live|hepatocyte vs Lung|cd8-positive, ..",hepatocyte,"cd8-positive, alpha-beta t cell",Liver,Lung,False,False,14.31661251159298,0.20653590054050391,0.29661347901947643,0.5095632076263428,0.9769820971867008
"Live|hepatocyte vs Lung|cd4-positive, ..",hepatocyte,"cd4-positive, alpha-beta t cell",Liver,Lung,False,False,13.280256338061077,0.20670899034459472,0.29891755035306833,0.513105571269989,0.9769820971867008
Live|hepatocyte vs Lung|vein EC,hepatocyte,vein endothelial cell,Liver,Lung,False,False,19.923012128868592,0.18623554253886992,0.29029543342597997,0.4812096953392029,0.9795918367346939
Live|hepatocyte vs Lung|lung microvasc..,hepatocyte,lung microvascular endothelial cell,Liver,Lung,False,False,17.432527955840104,0.18851738760875986,0.2751304712933884,0.48742908239364624,0.9795918367346939
Live|hepatocyte vs Lung|adventitial cell,hepatocyte,adventitial cell,Liver,Lung,False,False,10.948669702269367,0.21988958221409266,0.3743330964037792,0.5105217695236206,0.9637305699481865
Live|hepatocyte vs Lung|alveolar fibro..,hepatocyte,alveolar fibroblast,Liver,Lung,False,False,14.3168292112014,0.20187033794783402,0.3521515541154123,0.492496132850647,0.9556135770234987
Live|hepatocyte vs Lung|dendritic cell,hepatocyte,dendritic cell,Liver,Lung,False,False,13.957460186427083,0.21516649775321095,0.33971665342709045,0.5179094672203064,0.9795918367346939
Live|hepatocyte vs Lung|intermediate m..,hepatocyte,intermediate monocyte,Liver,Lung,False,False,15.725410992441615,0.21253754045787346,0.3177449257375976,0.5137212872505188,0.9769820971867008
Live|hepatocyte vs Lung|pericyte cell,hepatocyte,pericyte cell,Liver,Lung,False,False,17.03335104883481,0.19419903078820566,0.30358261647459794,0.4982808828353882,0.9743589743589743
Live|hepatocyte vs Lung|type i pneumoc..,hepatocyte,type i pneumocyte,Liver,Lung,False,False,18.635467532840817,0.1780579704315124,0.2870222552163221,0.4684235453605652,0.9717223650385605
Live|hepatocyte vs Lung|EC of artery,hepatocyte,endothelial cell of artery,Liver,Lung,False,False,17.659629775221347,0.20114637931419233,0.3275743633310534,0.4997275471687317,0.9795918367346939
Live|hepatocyte vs Lung|neutrophil,hepatocyte,neutrophil,Liver,Lung,False,False,4.604750344673937,0.3214813715349668,0.43899105151472917,0.6622971296310425,0.9717223650385605
Live|hepatocyte vs Lung|cd4-positive a..,hepatocyte,cd4-positive alpha-beta t cell,Liver,Lung,False,False,13.24791426624827,0.21990268435260357,0.34123418347620404,0.5203319787979126,0.9769820971867008
Live|hepatocyte vs Lung|nk cell,hepatocyte,nk cell,Liver,Lung,False,False,14.319622111958088,0.2175307123746864,0.33613414174448597,0.5189329385757446,0.9769820971867008
Live|hepatocyte vs Lung|plasma cell,hepatocyte,plasma cell,Liver,Lung,False,False,9.702565906366711,0.22050593845306427,0.35065119469248285,0.5204359292984009,0.9795918367346939
Live|hepatocyte vs Lung|b cell,hepatocyte,b cell,Liver,Lung,False,False,8.068725546328533,0.2520625988022336,0.398254501423558,0.5632117390632629,0.9795918367346939
Live|hepatocyte vs Lung|vascular assoc..,hepatocyte,vascular associated smooth muscle cell,Liver,Lung,False,False,11.311618644156319,0.2277524935629196,0.3789408307215427,0.5229223966598511,0.9743589743589743
Live|hepatocyte vs Lung|cd8-positive a..,hepatocyte,cd8-positive alpha-beta t cell,Liver,Lung,False,False,12.989755065217611,0.22448266431682967,0.3575051730926242,0.5203696489334106,0.9769820971867008
Live|hepatocyte vs Lung|bronchial smoo..,hepatocyte,bronchial smooth muscle cell,Liver,Lung,False,False,13.483357638618324,0.21052009443255448,0.3700126663808624,0.49181318283081055,0.9795918367346939
Live|hepatocyte vs Lung|bronchial vess..,hepatocyte,bronchial vessel endothelial cell,Liver,Lung,False,False,20.51947061034833,0.19738700396450773,0.32294876779413684,0.4777212142944336,0.9795918367346939
Live|hepatocyte vs Lung|EC of lymphati..,hepatocyte,endothelial cell of lymphatic vessel,Liver,Lung,False,False,9.892155731745149,0.24235489062604462,0.4281953328473651,0.5191558599472046,0.9743589743589743
Live|hepatocyte vs Lung|smooth muscle ..,hepatocyte,smooth muscle cell,Liver,Lung,False,False,12.346392937315754,0.21860276747124446,0.3789153036976124,0.48970121145248413,0.9795918367346939
Live|macrophage vs Live|monocyte,macrophage,monocyte,Liver,Liver,True,False,21.52088555163935,0.01725161608589578,0.1370856637969704,0.03133636713027954,0.36734693877551017
Live|macrophage vs Live|livEC,macrophage,endothelial cell of hepatic sinusoid,Liver,Liver,True,False,36.515260060943426,0.12470189476384516,0.2648846275577563,0.25670725107192993,0.7341772151898734
Live|macrophage vs Live|EC,macrophage,endothelial cell,Liver,Liver,True,False,19.524259264396623,0.03630230517240006,0.19497849320994354,0.06948411464691162,0.50187265917603
Live|macrophage vs Live|nk cell,macrophage,nk cell,Liver,Liver,True,False,26.029567800542928,0.11713874655074402,0.25498436324658014,0.23208856582641602,0.6577181208053691
Live|macrophage vs Live|t cell,macrophage,t cell,Liver,Liver,True,False,17.139536907245507,0.13184214166543506,0.28958269665365244,0.27657604217529297,0.6885245901639344
Live|macrophage vs Live|erythrocyte,macrophage,erythrocyte,Liver,Liver,True,False,7.4773377480395276,0.23097014972443075,0.3858317942708769,0.49460935592651367,0.8950276243093923
Live|macrophage vs Live|fibroblast,macrophage,fibroblast,Liver,Liver,True,False,30.90568469899324,0.14698501031860217,0.29561064189630715,0.2808579206466675,0.6754966887417219
Live|macrophage vs Live|neutrophil,macrophage,neutrophil,Liver,Liver,True,False,2.8048431643038936,0.2770566237152344,0.645696724849709,0.4229711890220642,0.8304093567251463
Live|macrophage vs Live|intrahepatic c..,macrophage,intrahepatic cholangiocyte,Liver,Liver,True,False,16.069967019538467,0.17926761647960568,0.35656780739590366,0.3499820828437805,0.7951807228915663
Live|macrophage vs Live|liver dendriti..,macrophage,liver dendritic cell,Liver,Liver,True,False,16.514423338158593,0.07299453656233347,0.2700728614743221,0.10362893342971802,0.5185185185185186
Live|macrophage vs Live|plasma cell,macrophage,plasma cell,Liver,Liver,True,False,8.115178137381887,0.16551440451930557,0.36646527213692837,0.27718859910964966,0.717948717948718
Live|macrophage vs Kidn|kidney epi,macrophage,kidney epithelial cell,Liver,Kidney,False,False,14.250329217823145,0.1803472838298407,0.328483213381659,0.3633264899253845,0.8235294117647058
Live|macrophage vs Kidn|b cell,macrophage,b cell,Liver,Kidney,False,False,13.771267510441422,0.1306416467990198,0.27605424684991986,0.25354963541030884,0.6254295532646048
Live|macrophage vs Kidn|macrophage,macrophage,macrophage,Liver,Kidney,False,True,12.307000215023379,0.041056376683752144,0.2004438227618257,0.07505548000335693,0.48484848484848486
"Live|macrophage vs Kidn|cd8-positive, ..",macrophage,"cd8-positive, alpha-beta t cell",Liver,Kidney,False,False,14.239620425455366,0.12999230375835874,0.27136158627873785,0.251015841960907,0.6666666666666667
Live|macrophage vs Kidn|cd4-positive h..,macrophage,cd4-positive helper t cell,Liver,Kidney,False,False,14.471275871803961,0.13121757022739808,0.2791812093706856,0.24906319379806519,0.6301369863013699
Live|macrophage vs Kidn|nk cell,macrophage,nk cell,Liver,Kidney,False,False,15.977052341741194,0.13662491242821367,0.28189267920318384,0.2721629738807678,0.7381703470031546
Live|macrophage vs Kidn|EC,macrophage,endothelial cell,Liver,Kidney,False,False,7.367896392449074,0.16221455448413086,0.3045128391743215,0.31794917583465576,0.8405797101449275
Live|macrophage vs Hear|cardio,macrophage,cardiac muscle cell,Liver,Heart,False,False,15.14288623968929,0.18068235312641112,0.30440114525085926,0.3700421452522278,0.7915407854984894
Live|macrophage vs Hear|cardiac EC,macrophage,cardiac endothelial cell,Liver,Heart,False,False,27.587799595308,0.13811240071667402,0.270127543383763,0.29846715927124023,0.7538940809968847
Live|macrophage vs Hear|hepatocyte,macrophage,hepatocyte,Liver,Heart,False,False,12.733059403063306,0.16693219802704923,0.30010880614652624,0.3263925313949585,0.717948717948718
Live|macrophage vs Hear|fibroblast of ..,macrophage,fibroblast of cardiac tissue,Liver,Heart,False,False,24.596508973020214,0.15331800465696652,0.2993676243632164,0.31233465671539307,0.717948717948718
Live|macrophage vs Hear|smooth muscle ..,macrophage,smooth muscle cell,Liver,Heart,False,False,19.39617289667012,0.16614812266576834,0.30897105605996256,0.3418204188346863,0.7460815047021944
Live|macrophage vs Hear|macrophage,macrophage,macrophage,Liver,Heart,False,True,3.532762659136497,0.09840463187027948,0.3063887927860779,0.14206188917160034,0.5714285714285714
Live|macrophage vs Bone|cd24 neutrophil,macrophage,cd24 neutrophil,Liver,Bone_Marrow,False,False,6.603721200613784,0.15791033119132386,0.286662524929467,0.3295111656188965,0.904109589041096
"Live|macrophage vs Bone|cd4-positive, ..",macrophage,"cd4-positive, alpha-beta t cell",Liver,Bone_Marrow,False,False,13.98701226863191,0.12390017948117678,0.2545818265579458,0.24566978216171265,0.6531986531986532
Live|macrophage vs Bone|monocyte,macrophage,monocyte,Liver,Bone_Marrow,False,False,13.841251365453495,0.05543747039744956,0.20879516873722237,0.11535269021987915,0.5347985347985348
"Live|macrophage vs Bone|cd8-positive, ..",macrophage,"cd8-positive, alpha-beta t cell",Liver,Bone_Marrow,False,False,13.748386973315275,0.13603876511883684,0.2882267806325538,0.27028727531433105,0.6531986531986532
Live|macrophage vs Bone|granulocyte,macrophage,granulocyte,Liver,Bone_Marrow,False,False,15.182685428759081,0.09767598221255665,0.19608360875221298,0.21548771858215332,0.6710963455149501
Live|macrophage vs Bone|plasma cell,macrophage,plasma cell,Liver,Bone_Marrow,False,False,8.800767105745953,0.1850091837161295,0.3572445128808056,0.37413859367370605,0.8505747126436781
Live|macrophage vs Bone|erythroid prog..,macrophage,erythroid progenitor,Liver,Bone_Marrow,False,False,12.364958984418465,0.16348093432585442,0.2629905913300905,0.349445104598999,0.7460815047021944
Live|macrophage vs Bone|nk cell,macrophage,nk cell,Liver,Bone_Marrow,False,False,12.96556096517516,0.1501535713706434,0.3094684119388291,0.3017619848251343,0.7055016181229774
Live|macrophage vs Bone|hematopoietic ..,macrophage,hematopoietic stem cell,Liver,Bone_Marrow,False,False,9.561305462451237,0.14074216510543092,0.2638062953811904,0.26654499769210815,0.6622073578595318
Live|macrophage vs Bone|nampt neutrophil,macrophage,nampt neutrophil,Liver,Bone_Marrow,False,False,4.110791138730444,0.18159024909680316,0.2968287469243338,0.3556720018386841,0.8980716253443526
Live|macrophage vs Bone|memory b cell,macrophage,memory b cell,Liver,Bone_Marrow,False,False,15.13895835625294,0.127031359989978,0.2611709855392573,0.24761992692947388,0.6440677966101696
Live|macrophage vs Bone|myeloid progen..,macrophage,myeloid progenitor,Liver,Bone_Marrow,False,False,13.493148761560375,0.1583485465136853,0.2674728078435088,0.329501211643219,0.7341772151898734
Live|macrophage vs Bone|macrophage,macrophage,macrophage,Liver,Bone_Marrow,False,True,7.8200883488122335,0.07966277891611975,0.23238744699497194,0.16082251071929932,0.5815602836879432
Live|macrophage vs Bone|naive b cell,macrophage,naive b cell,Liver,Bone_Marrow,False,False,11.39172211940812,0.17214780800962226,0.3305877838109058,0.3179985284805298,0.6486486486486487
Live|macrophage vs Bone|neutrophil,macrophage,neutrophil,Liver,Bone_Marrow,False,False,4.221265155635115,0.1883652182923536,0.35917934400288276,0.35453325510025024,0.8888888888888888
Live|macrophage vs Bone|erythrocyte,macrophage,erythrocyte,Liver,Bone_Marrow,False,False,2.9172405211982357,0.30387070726078846,0.4662283564746539,0.5828877091407776,0.9417989417989419
Live|macrophage vs Sple|memory b cell,macrophage,memory b cell,Liver,Spleen,False,False,13.280566922792808,0.10824107543045877,0.22183761915852218,0.2222394347190857,0.6111111111111112
Live|macrophage vs Sple|neutrophil,macrophage,neutrophil,Liver,Spleen,False,False,3.736964979916866,0.16830153813303694,0.2416240164566077,0.33283793926239014,0.8505747126436781
Live|macrophage vs Sple|classical mono..,macrophage,classical monocyte,Liver,Spleen,False,False,11.972439657991295,0.03593627931307569,0.15870244475325568,0.07659763097763062,0.4555984555984556
"Live|macrophage vs Sple|cd8-positive, ..",macrophage,"cd8-positive, alpha-beta memory t cell",Liver,Spleen,False,False,14.620316400084313,0.11181375961774946,0.22927704796418902,0.23000669479370117,0.6394557823129252
Live|macrophage vs Sple|plasma cell,macrophage,plasma cell,Liver,Spleen,False,False,11.014338145094943,0.14606317672448632,0.2544809478053708,0.3047570586204529,0.7261146496815287
Live|macrophage vs Sple|nk cell,macrophage,nk cell,Liver,Spleen,False,False,18.06105338969479,0.11078325754275839,0.22627331746178891,0.23671793937683105,0.6531986531986532
"Live|macrophage vs Sple|cd4-positive, ..",macrophage,"cd4-positive, alpha-beta memory t cell",Liver,Spleen,False,False,13.08519456520814,0.10984434134438163,0.23271094562240346,0.22462934255599976,0.6254295532646048
Live|macrophage vs Sple|macrophage,macrophage,macrophage,Liver,Spleen,False,True,10.05880230766487,0.04443320559979398,0.16282372525626732,0.09438472986221313,0.6111111111111112
Live|macrophage vs Sple|naive thymus-d..,macrophage,"naive thymus-derived cd4-positive, alpha-beta t cell",Liver,Spleen,False,False,13.950700134342469,0.11684306799992353,0.240494865814463,0.23758059740066528,0.6577181208053691
Live|macrophage vs Sple|naive b cell,macrophage,naive b cell,Liver,Spleen,False,False,15.013308019012758,0.12158698323602547,0.2446835852897351,0.2510385513305664,0.6348122866894198
Live|macrophage vs Sple|type i nk t cell,macrophage,type i nk t cell,Liver,Spleen,False,False,17.424613971962884,0.11200610633315614,0.23158934689626032,0.23249006271362305,0.6577181208053691
Live|macrophage vs Sple|naive thymus-d..,macrophage,"naive thymus-derived cd8-positive, alpha-beta t cell",Liver,Spleen,False,False,14.973834946828019,0.11954204511215868,0.24373181796351884,0.24778902530670166,0.6577181208053691
Live|macrophage vs Sple|EC,macrophage,endothelial cell,Liver,Spleen,False,False,17.858982900102404,0.1520641850144917,0.2636613700798742,0.34004831314086914,0.9130434782608696
Live|macrophage vs Sple|mature nk t cell,macrophage,mature nk t cell,Liver,Spleen,False,False,16.70481126348172,0.11010602604569009,0.23263855083820761,0.22391951084136963,0.6394557823129252
Live|macrophage vs Sple|regulatory t c..,macrophage,regulatory t cell,Liver,Spleen,False,False,14.88289788282793,0.11938085914041499,0.25725174167867615,0.23719680309295654,0.6577181208053691
Live|macrophage vs Sple|intermediate m..,macrophage,intermediate monocyte,Liver,Spleen,False,False,10.841172747157424,0.12561358278854312,0.29525115562725435,0.25748711824417114,0.78419452887538
Live|macrophage vs Sple|innate lymphoi..,macrophage,innate lymphoid cell,Liver,Spleen,False,False,13.161204150798952,0.1266574096428826,0.2837777203544368,0.23926764726638794,0.6577181208053691
Live|macrophage vs Sple|erythrocyte,macrophage,erythrocyte,Liver,Spleen,False,False,5.849409417921305,0.22390781813673113,0.3044474689069647,0.500725507736206,0.921832884097035
Live|macrophage vs Sple|hematopoietic ..,macrophage,hematopoietic stem cell,Liver,Spleen,False,False,11.057065161906126,0.16102897458484872,0.28348565666009184,0.31881964206695557,0.7055016181229774
Live|macrophage vs Sple|cd1c-positive ..,macrophage,cd1c-positive myeloid dendritic cell,Liver,Spleen,False,False,14.762939115845244,0.09995018605917404,0.25532523801682605,0.18596404790878296,0.6206896551724138
Live|macrophage vs Sple|cd141-positive..,macrophage,cd141-positive myeloid dendritic cell,Liver,Spleen,False,False,11.441484323123426,0.06881090218819509,0.24625392611593788,0.11969178915023804,0.5714285714285714
"Live|macrophage vs Sple|cd8-positive, ..",macrophage,"cd8-positive, alpha-beta t cell",Liver,Spleen,False,False,15.653197396214876,0.14203039492338887,0.27627289029472357,0.2904360294342041,0.7301587301587302
Live|macrophage vs Sple|plasmacytoid d..,macrophage,plasmacytoid dendritic cell,Liver,Spleen,False,False,7.102398340489048,0.1459728558297309,0.341919259598932,0.2615264058113098,0.6531986531986532
Live|macrophage vs Sple|platelet,macrophage,platelet,Liver,Spleen,False,False,7.1956036834951,0.1583866916970692,0.3812439625573094,0.276986300945282,0.75
Live|macrophage vs Lung|macrophage,macrophage,macrophage,Liver,Lung,False,True,12.620451241906013,0.06598576830468939,0.1762458288521902,0.14811664819717407,0.6754966887417219
Live|macrophage vs Lung|type ii pneumo..,macrophage,type ii pneumocyte,Liver,Lung,False,False,22.43942084292171,0.13994365514419949,0.25222361759723355,0.302135705947876,0.75
Live|macrophage vs Lung|basal cell,macrophage,basal cell,Liver,Lung,False,False,18.732379993712318,0.13866354814373094,0.26607479169573456,0.2682805061340332,0.6798679867986799
Live|macrophage vs Lung|classical mono..,macrophage,classical monocyte,Liver,Lung,False,False,18.238973485097798,0.042669476241502316,0.17903264801615348,0.0922282338142395,0.5130111524163569
Live|macrophage vs Lung|club cell,macrophage,club cell,Liver,Lung,False,False,24.350563127063374,0.13882066325446848,0.2612711868011114,0.28309333324432373,0.6970684039087948
Live|macrophage vs Lung|non-classical ..,macrophage,non-classical monocyte,Liver,Lung,False,False,13.964033839201099,0.03219159164487917,0.16976893257325876,0.0630795955657959,0.46743295019157083
Live|macrophage vs Lung|capillary EC,macrophage,capillary endothelial cell,Liver,Lung,False,False,23.990008509981728,0.1423689570249878,0.2675702907050287,0.32563620805740356,0.8700564971751412
Live|macrophage vs Lung|respiratory go..,macrophage,respiratory goblet cell,Liver,Lung,False,False,22.073231077407335,0.13931105355859214,0.26331383574102973,0.27689987421035767,0.6710963455149501
Live|macrophage vs Lung|basophil,macrophage,basophil,Liver,Lung,False,False,12.740775722951774,0.09279858965635429,0.21340789358758316,0.21034455299377441,0.6486486486486487
Live|macrophage vs Lung|lung ciliated ..,macrophage,lung ciliated cell,Liver,Lung,False,False,18.1507511399016,0.1971004395399629,0.2964501081043329,0.4388881325721741,0.9743589743589743
Live|macrophage vs Lung|capillary aero..,macrophage,capillary aerocyte,Liver,Lung,False,False,20.174550399339708,0.14728202349114217,0.2667949137547093,0.3377145528793335,0.8919667590027701
"Live|macrophage vs Lung|cd8-positive, ..",macrophage,"cd8-positive, alpha-beta t cell",Liver,Lung,False,False,14.186446646675234,0.11255237489349637,0.24400778796975597,0.22956907749176025,0.6394557823129252
"Live|macrophage vs Lung|cd4-positive, ..",macrophage,"cd4-positive, alpha-beta t cell",Liver,Lung,False,False,12.345814872789154,0.11252583181079007,0.241971609156736,0.2311258316040039,0.6301369863013699
Live|macrophage vs Lung|vein EC,macrophage,vein endothelial cell,Liver,Lung,False,False,26.000742431553956,0.12867378572907304,0.2525004448499434,0.27401024103164673,0.7012987012987013
Live|macrophage vs Lung|lung microvasc..,macrophage,lung microvascular endothelial cell,Liver,Lung,False,False,22.511602182813704,0.13282584692975072,0.2561644153588478,0.27804410457611084,0.7138263665594855
Live|macrophage vs Lung|adventitial cell,macrophage,adventitial cell,Liver,Lung,False,False,11.334652069719324,0.19101472380115314,0.342656500652859,0.3708191514015198,0.8571428571428572
Live|macrophage vs Lung|alveolar fibro..,macrophage,alveolar fibroblast,Liver,Lung,False,False,14.769496883381603,0.16502283946424734,0.3186545522312215,0.3300475478172302,0.7654320987654322
Live|macrophage vs Lung|dendritic cell,macrophage,dendritic cell,Liver,Lung,False,False,11.073343299310375,0.05643856698069633,0.20289264312678013,0.11244916915893555,0.5714285714285714
Live|macrophage vs Lung|intermediate m..,macrophage,intermediate monocyte,Liver,Lung,False,False,14.309809052371039,0.04335065152419625,0.19467414218298817,0.08545887470245361,0.50187265917603
Live|macrophage vs Lung|pericyte cell,macrophage,pericyte cell,Liver,Lung,False,False,20.668791720325405,0.14687396321543356,0.28098893132027103,0.3243821859359741,0.8095238095238095
Live|macrophage vs Lung|type i pneumoc..,macrophage,type i pneumocyte,Liver,Lung,False,False,17.697325714645007,0.16314625655333675,0.2814169735561183,0.3542521595954895,0.8950276243093923
Live|macrophage vs Lung|EC of artery,macrophage,endothelial cell of artery,Liver,Lung,False,False,22.71240985749509,0.14339259231768026,0.28784759377108526,0.29518938064575195,0.75
Live|macrophage vs Lung|neutrophil,macrophage,neutrophil,Liver,Lung,False,False,3.8531227882420995,0.15808006255108048,0.3390001401258299,0.2896801233291626,0.8095238095238095
Live|macrophage vs Lung|cd4-positive a..,macrophage,cd4-positive alpha-beta t cell,Liver,Lung,False,False,12.974522627346389,0.11737799398169166,0.2746449061252403,0.22544151544570923,0.6206896551724138
Live|macrophage vs Lung|nk cell,macrophage,nk cell,Liver,Lung,False,False,14.299242983847533,0.12255670186303594,0.26763057612641217,0.24833381175994873,0.6710963455149501
Live|macrophage vs Lung|plasma cell,macrophage,plasma cell,Liver,Lung,False,False,8.095598471701862,0.1500191997553196,0.2894456306895622,0.3022603988647461,0.7220447284345048
Live|macrophage vs Lung|b cell,macrophage,b cell,Liver,Lung,False,False,7.504725550114974,0.14266314949257514,0.3145026542299709,0.2628750801086426,0.6111111111111112
Live|macrophage vs Lung|vascular assoc..,macrophage,vascular associated smooth muscle cell,Liver,Lung,False,False,12.574595761100273,0.18202105653851886,0.34098843273887913,0.3599202036857605,0.7878787878787878
Live|macrophage vs Lung|cd8-positive a..,macrophage,cd8-positive alpha-beta t cell,Liver,Lung,False,False,11.777590652263598,0.12446481058082105,0.2916942402702193,0.23009389638900757,0.6206896551724138
Live|macrophage vs Lung|bronchial smoo..,macrophage,bronchial smooth muscle cell,Liver,Lung,False,False,15.766798538542584,0.16334811040945307,0.32534294671545927,0.3160703182220459,0.7261146496815287
Live|macrophage vs Lung|bronchial vess..,macrophage,bronchial vessel endothelial cell,Liver,Lung,False,False,19.208529363819494,0.1418144102649923,0.29541840161456967,0.2820267081260681,0.7138263665594855
