cell_type,region_a,region_b,omega,kn,kf,expected_omega,observed_residual,null_le_count,p_value,q_value
Fibroblast,Human DGU-CA4Upy,Human LP,2.558351839097597,0.026529612353259,0.0678720825545065,3.0837271791685117,0.8296297598503588,10000,1.0,1.0
Fibroblast,Human DGU-CA4Upy,Human LP-VPL,3.514185822899238,0.0243482272466698,0.0855641950029762,6.076348532432948,0.5783384221859589,10000,1.0,1.0
Fibroblast,Human DGU-CA4Upy,Human La,2.49702634485438,0.0469127666526869,0.1171424142417654,5.385503223947389,0.463657014213826,10000,1.0,1.0
Fibroblast,Human DGU-CA4Upy,Human M1C,2.9688057634216505,0.0373207818677581,0.1107981523044026,3.203897697939926,0.9266231457173438,10000,1.0,1.0
Fibroblast,Human DGU-CA4Upy,Human MD,2.512557767668776,0.0273560086593478,0.0687335520494586,4.054448983381777,0.6197038803465411,10000,1.0,1.0
Fibroblast,Human DGU-CA4Upy,Human MD-Re,3.232809653895432,0.0257508955124914,0.0832477436092347,5.6749636231450475,0.5696617403344374,10000,1.0,1.0
Fibroblast,Human DGU-CA4Upy,Human MEC,4.1077644273295055,0.035056810020833,0.1440051171392267,4.195593145163728,0.9790664359494765,10000,1.0,1.0
Fibroblast,Human DGU-CA4Upy,Human MG,2.1557258879326087,0.0594864207132968,0.1282364171121046,1.9411006133170745,1.110568856216458,10000,1.0,1.0
Fibroblast,Human DGU-CA4Upy,Human MN,7.22902278035739,0.0277931179747191,0.2009170829764053,3.866393732290771,1.8697068330064563,10000,1.0,1.0
Fibroblast,Human DGU-CA4Upy,Human MTG,3.401968845821389,0.0253671501472941,0.0862982545083681,3.861600122187668,0.8809738808207077,10000,1.0,1.0
Fibroblast,Human DGU-CA4Upy,Human MoAN,5.197735653668892,0.0322245824953609,0.1674948613607323,3.571205815640536,1.4554567622243357,10000,1.0,1.0
Fibroblast,Human DGU-CA4Upy,Human MoRF-MoEN,5.046675324216428,0.0292377641557866,0.1475535029002681,4.145683466583356,1.2173325254799592,10000,1.0,1.0
Fibroblast,Human DGU-CA4Upy,Human MoSR,4.348376991975646,0.0456886484297762,0.1986714676265034,2.7385565837064627,1.5878353647491166,10000,1.0,1.0
Fibroblast,Human DGU-CA4Upy,Human PAG,3.077075572872521,0.0278849105756442,0.0858039771840497,4.768122784493587,0.645343191009988,10000,1.0,1.0
Fibroblast,Human DGU-CA4Upy,Human PAG-DR,3.134494884858927,0.0371393722459429,0.1164131723317797,5.310426921590175,0.590252898898818,10000,1.0,1.0
Fibroblast,Human DGU-CA4Upy,Human PB,2.472176568817526,0.0320189527392646,0.0791565047200859,5.616051560915221,0.4401983389936412,10000,1.0,1.0
Fibroblast,Human DGU-CA4Upy,Human PN,4.552065478857695,0.0218924406331774,0.0996558232542284,7.376680490230379,0.6170886057606014,10000,1.0,1.0
Fibroblast,Human DGU-CA4Upy,Human PTR,3.383893542385524,0.0277683951967687,0.093965293188755,3.635147814817609,0.9308819654023639,10000,1.0,1.0
Fibroblast,Human DGU-CA4Upy,Human Pir,4.171032477473535,0.0371748615321241,0.1550575547960711,6.534837155782418,0.6382764218971783,10000,1.0,1.0
Fibroblast,Human DGU-CA4Upy,Human PnAN,3.9854050101798255,0.0387037369205683,0.1542500670359151,3.8576474831800684,1.033117989022273,10000,1.0,1.0
Fibroblast,Human DGU-CA4Upy,Human PnEN,2.748708298236086,0.0277716380986881,0.0763361320974735,2.9023437779330696,0.9470650303850647,10000,1.0,1.0
Fibroblast,Human DGU-CA4Upy,Human PnRF,3.661351539052185,0.023634950138005,0.0865358610632064,5.105364311853121,0.7171577414273116,10000,1.0,1.0
Fibroblast,Human DGU-CA4Upy,Human Pu,2.941423003322501,0.0324217575333945,0.0953661034168713,4.609803537956397,0.6380799049467698,10000,1.0,1.0
Fibroblast,Human DGU-CA4Upy,Human Pul,3.3824339240197623,0.0252463188997208,0.0853940055030371,3.631983246717645,0.9312911691089408,10000,1.0,1.0
Fibroblast,Human DGU-CA4Upy,Human RN,2.198872975403811,0.0598564480059199,0.1316167259238808,2.4617554243093673,0.8932134174217139,10000,1.0,1.0
Fibroblast,Human DGU-CA4Upy,Human SC,4.142731840330518,0.0380061300330222,0.1574492050155433,3.767135383193836,1.0997034666745227,10000,1.0,1.0
Fibroblast,Human DGU-CA4Upy,Human SEP,8.599401950776665,0.0251912495237745,0.2166296802972482,5.695931331889523,1.50974466679955,10000,1.0,1.0
Fibroblast,Human DGU-CA4Upy,Human SI,3.5022676553155048,0.0274835939635926,0.096254902190515,6.274007536039113,0.5582185923746189,10000,1.0,1.0
Fibroblast,Human DGU-CA4Upy,Human SN,3.1859924751487507,0.0237269358907106,0.0755938392061408,5.553782668270342,0.573661712286806,10000,1.0,1.0
Fibroblast,Human DGU-CA4Upy,Human SN-RN,3.149964027029778,0.0252736853563562,0.0796111997029916,5.3664875115614485,0.5869694134652436,10000,1.0,1.0
Fibroblast,Human DGU-CA4Upy,Human STG,2.894741290614286,0.0343406321199028,0.0994072457432781,2.8278350664081784,1.0236598750050476,10000,1.0,1.0
Fibroblast,Human DGU-CA4Upy,Human STH,3.0069558198233923,0.0283688098547455,0.0853037578941902,3.291897802944786,0.9134414249231866,10000,1.0,1.0
Fibroblast,Human DGU-CA4Upy,Human SpC,5.1472768503712105,0.0380892043943943,0.1960556800283232,4.400301128713406,1.1697555916761113,10000,1.0,1.0
Fibroblast,Human DGU-CA4Upy,Human Sub,3.0631653775180787,0.0332186435430414,0.1017541987891589,5.459672135460511,0.5610529902744257,10000,1.0,1.0
Fibroblast,Human DGU-CA4Upy,Human TH-TL,6.468528781038584,0.030196618957566,0.1953276988170713,5.100992630822092,1.2680921634650735,10000,1.0,1.0
Fibroblast,Human DGU-CA4Upy,Human V2,3.866104583252735,0.040664450139007,0.1572130170578676,5.249356728386579,0.7364911137294731,10000,1.0,1.0
Fibroblast,Human DGU-CA4Upy,Human VA,3.2875717631026364,0.0256655895062166,0.0843774673440212,4.8536314352077365,0.6773426880448593,10000,1.0,1.0
Fibroblast,Human DGU-CA4Upy,Human VLN,3.8954275645661576,0.0237167132677543,0.0923867386041221,5.603215383051908,0.6952128908606101,10000,1.0,1.0
Fibroblast,Human DGU-CA4Upy,Human VPL,2.102475789684497,0.04062152754489,0.0854057782031333,2.284588854742817,0.9202862849128183,10000,1.0,1.0
Fibroblast,Human DTg,Human ETH,2.741810580654004,0.0215279497181922,0.0590255603171268,3.063084028520048,0.8951143863913947,10000,1.0,1.0
Fibroblast,Human DTg,Human FI,2.6441569665765394,0.0317093809158943,0.0838445804545911,3.8023072783215186,0.6954085435577342,10000,1.0,1.0
Fibroblast,Human DTg,Human GPe,4.28752618031892,0.0101973796375868,0.0437215321668046,5.529142223191596,0.7754414712530264,10000,1.0,1.0
Fibroblast,Human DTg,Human GPi,4.068425419691324,0.0136034110769614,0.0553444634200203,3.7857154135900912,1.0746780925703898,10000,1.0,1.0
Fibroblast,Human DTg,Human Gpe,3.40522540226152,0.0359313947924531,0.1223544982859487,3.268907914973565,1.0417012319813412,10000,1.0,1.0
Fibroblast,Human DTg,Human HTHma,2.507459807717239,0.0407422158827231,0.1021594688032671,2.2561870699686666,1.1113705246755368,10000,1.0,1.0
Fibroblast,Human DTg,Human HTHma-HTHtub,2.7356596309132435,0.0336127966927173,0.0919531709943609,2.9966430547750478,0.9129080711011156,10000,1.0,1.0
Fibroblast,Human DTg,Human HTHpo-HTHso,2.3081769188849104,0.0451095889161675,0.1041209119566845,3.172027313335146,0.7276661550741936,10000,1.0,1.0
Fibroblast,Human DTg,Human HTHtub,4.337501153395022,0.0348784893484256,0.151285487777472,2.373620125520043,1.8273779813207078,10000,1.0,1.0
Fibroblast,Human DTg,Human IC,4.8923312618623145,0.0153605406931039,0.0751488534319808,2.202987528930719,2.220771201658569,10000,1.0,1.0
Fibroblast,Human DTg,Human IO,6.696339002913563,0.0099202166828146,0.0664291338904852,4.093893638336331,1.635689540198902,10000,1.0,1.0
Fibroblast,Human DTg,Human Ig,2.432676788556684,0.0353090948102541,0.0858956153698525,4.977886423987812,0.48869672414258364,10000,1.0,1.0
Fibroblast,Human DTg,Human LEC,3.694853769364152,0.0294298419939146,0.1087389626230068,5.69863446776507,0.6483752888985044,10000,1.0,1.0
Fibroblast,Human DTg,Human LG,5.179318573466689,0.007891461124902,0.0408723911759956,4.93320516380786,1.0498891494447513,10000,1.0,1.0
Fibroblast,Human DTg,Human LP,4.1904945918251535,0.0119645356773708,0.0501373220497215,4.517923877354913,0.9275266041619413,10000,1.0,1.0
Fibroblast,Human DTg,Human LP-VPL,3.14216807323983,0.0182710896366348,0.057410834519537,2.3536705582118547,1.3350075958068734,10000,1.0,1.0
Fibroblast,Human DTg,Human La,2.2608204162403904,0.0432469887225034,0.0977736750447536,2.7319128365568117,0.8275594982341506,10000,1.0,1.0
Fibroblast,Human DTg,Human M1C,2.538877377316341,0.0288414925238202,0.0732250128967656,5.138276670870143,0.4941106795026657,10000,1.0,1.0
Fibroblast,Human DTg,Human MD,3.8013519377053018,0.0134461564063577,0.0511135727099964,3.9879186862870353,0.9532170128685755,10000,1.0,1.0
Fibroblast,Human DTg,Human MD-Re,3.303242243939186,0.0173011315905017,0.0571498287376961,2.3383437589647684,1.4126418458685466,10000,1.0,1.0
Fibroblast,Human DTg,Human MEC,4.0846266666423405,0.0261147885372906,0.106669161653143,5.4755273342555855,0.7459786824710752,10000,1.0,1.0
Fibroblast,Human DTg,Human MG,2.5419000380691488,0.045260959342477,0.1150488342756885,2.7351663766791,0.9293401892265855,10000,1.0,1.0
Fibroblast,Human DTg,Human MN,9.117619412243116,0.0183907957127312,0.1676802759969962,2.6111228980320726,3.4918384803391675,10000,1.0,1.0
Fibroblast,Human DTg,Human MTG,3.6394034198283753,0.0156504182752834,0.0569581857928111,5.513717212512961,0.6600634888508657,10000,1.0,1.0
Fibroblast,Human DTg,Human MoAN,10.380408135015449,0.0141370564362465,0.1467484156359863,4.27023268972509,2.43087646253856,10000,1.0,1.0
Fibroblast,Human DTg,Human MoRF-MoEN,9.964614095878488,0.0117201154739804,0.1167864278573494,3.1969134073436623,3.1169483893397527,10000,1.0,1.0
Fibroblast,Human DTg,Human MoSR,6.440001504478718,0.0273381293941587,0.1760575944280164,2.457935095146833,2.6200860702930817,10000,1.0,1.0
Fibroblast,Human DTg,Human PAG,2.709472178546095,0.0126123851513689,0.0341729066727421,2.6225385601173996,1.0331486521307065,10000,1.0,1.0
Fibroblast,Human DTg,Human PAG-DR,2.8235585849102725,0.0248857446972997,0.0702663580819461,1.7325517661273424,1.6297109501216145,10000,1.0,1.0
Fibroblast,Human DTg,Human PB,3.138226401805294,0.0123088669031796,0.0386280110918657,2.2309689013676897,1.4066652385344378,10000,1.0,1.0
Fibroblast,Human DTg,Human PN,3.5751004496786734,0.0131942691516898,0.0471708375773879,2.0892755066311257,1.7111675498667869,10000,1.0,1.0
Fibroblast,Human DTg,Human PTR,3.420700573267214,0.01624884464328,0.055582432186198,2.8384559322749676,1.2051272434325195,10000,1.0,1.0
Fibroblast,Human DTg,Human Pir,4.0518099415365,0.0300434230352225,0.1217302401319012,3.4170928604413766,1.1857476829040983,10000,1.0,1.0
Fibroblast,Human DTg,Human PnAN,5.1729810610450375,0.0218318209666783,0.1129355963887532,3.1065535827534645,1.6651832724739337,10000,1.0,1.0
Fibroblast,Human DTg,Human PnEN,3.800197692389424,0.0087976029547812,0.033432630447318,1.8375224110940251,2.0681095748524014,10000,1.0,1.0
Fibroblast,Human DTg,Human PnRF,2.845337959703809,0.009161946464264,0.0260688340595447,1.7170894820502611,1.6570702863466278,10000,1.0,1.0
Fibroblast,Human DTg,Human Pu,3.978017847826305,0.0196734901733907,0.0782614950387839,6.038015655617822,0.6588286739742257,10000,1.0,1.0
Fibroblast,Human DTg,Human Pul,7.1489523750569735,0.008939334663352,0.0639068777730001,4.884226898444045,1.4636814635565754,10000,1.0,1.0
Fibroblast,Human DTg,Human RN,2.176409181735884,0.0472024157592081,0.1027317710584552,2.5658400584999086,0.8482248043973165,10000,1.0,1.0
Fibroblast,Human DTg,Human SC,4.4797547929571975,0.0265984937037295,0.1191547296547244,3.2163528430650734,1.3928057683771242,10000,1.0,1.0
Fibroblast,Human DTg,Human SEP,9.860771200681706,0.0188901556699329,0.186271503006469,3.1200268322760016,3.1604764095853803,10000,1.0,1.0
Fibroblast,Human DTg,Human SI,2.962378494531108,0.0229633339367693,0.0680260866170219,2.774517035166567,1.067709607468048,10000,1.0,1.0
Fibroblast,Human DTg,Human SN,4.1425423505434456,0.0105478924655242,0.0436950912474124,3.172426457397879,1.305796180360091,10000,1.0,1.0
Fibroblast,Human DTg,Human SN-RN,3.306099049286886,0.0106032690938471,0.0350554578705011,2.614132254159078,1.2647022904165963,10000,1.0,1.0
Fibroblast,Human DTg,Human STG,3.237560962691248,0.0242004700503287,0.078350497113723,5.510960875514941,0.5874766734555581,10000,1.0,1.0
Fibroblast,Human DTg,Human STH,4.153279073548598,0.0140144937376634,0.0582061035670155,4.154070133321488,0.9998095699524799,10000,1.0,1.0
Fibroblast,Human DTg,Human SpC,5.350053660916872,0.0301144750372895,0.1611140574198405,4.184171567635454,1.2786410820960379,10000,1.0,1.0
Fibroblast,Human DTg,Human Sub,2.227388173622284,0.0248036895627879,0.0552474447943523,4.036394418150351,0.5518261950830288,10000,1.0,1.0
Fibroblast,Human DTg,Human TH-TL,7.797155961372481,0.020033585535577,0.1562049908863898,5.387585777694328,1.4472448853908277,10000,1.0,1.0
Fibroblast,Human DTg,Human V2,3.727806400743205,0.0342651164541644,0.1277337204400456,4.779577648417895,0.7799447304673791,10000,1.0,1.0
Fibroblast,Human DTg,Human VA,2.889534034333161,0.0173259863892882,0.0500640273502415,2.8110896864363433,1.027905316673216,10000,1.0,1.0
Fibroblast,Human DTg,Human VLN,4.351210457554227,0.010413507617534,0.0453113632452346,3.851289176059234,1.129806217773169,10000,1.0,1.0
Fibroblast,Human DTg,Human VPL,2.980821009252405,0.0221629547606529,0.0660638011776647,2.5032969360576383,1.19075806242419,10000,1.0,1.0
Fibroblast,Human ETH,Human FI,2.636964116266856,0.0340682101642606,0.0898366477085929,3.032907444588575,0.8694509029518274,10000,1.0,1.0
Fibroblast,Human ETH,Human GPe,2.989874986871574,0.0185018571416141,0.0553182398783833,3.9359682954816906,0.7596288288967704,10000,1.0,1.0
Fibroblast,Human ETH,Human GPi,3.800965287625737,0.0202877762200953,0.0771131331757014,3.61020834181509,1.0528382098066786,10000,1.0,1.0
Fibroblast,Human ETH,Human Gpe,3.134260667483452,0.0381460939274066,0.1195598018148,3.0312365866346873,1.0339874760363537,10000,1.0,1.0
Fibroblast,Human ETH,Human HTHma,2.7478532019698845,0.0446164348289731,0.1225994133052745,1.9638138781547656,1.399243193327372,10000,1.0,1.0
Fibroblast,Human ETH,Human HTHma-HTHtub,2.2193856198019777,0.0412864388832935,0.0916305287504149,2.0851637670169545,1.0643699333875543,10000,1.0,1.0
Fibroblast,Human ETH,Human HTHpo-HTHso,2.6656992582164047,0.0501330650869735,0.1336396744144601,2.379189364834169,1.1204233246907633,10000,1.0,1.0
Fibroblast,Human ETH,Human HTHtub,3.719884670676997,0.0344394556470736,0.1281108031280095,2.125323124800063,1.7502678191707628,10000,1.0,1.0
Fibroblast,Human ETH,Human IC,3.2479383654807163,0.0226917097992953,0.0737012748354861,2.1728482115738097,1.4947838271354497,10000,1.0,1.0
Fibroblast,Human ETH,Human IO,3.0235459855728437,0.0194504769269234,0.0588094114298766,3.3752355614858813,0.8958029537475561,10000,1.0,1.0
Fibroblast,Human ETH,Human Ig,2.7643703602168626,0.0433741963609149,0.1199023428183393,3.9192869278731,0.7053248233900082,10000,1.0,1.0
Fibroblast,Human ETH,Human LEC,3.141200186946811,0.0330602625900802,0.1038489030284708,4.3071487296922095,0.7292992148825291,10000,1.0,1.0
Fibroblast,Human ETH,Human LG,2.9447030105915686,0.0169201320560302,0.0498247638049992,2.950923364493506,0.9978920652509032,10000,1.0,1.0
Fibroblast,Human ETH,Human LP,2.7058772881615885,0.0193036820528198,0.0522333948446177,2.349700430388626,1.1515839437089659,10000,1.0,1.0
Fibroblast,Human ETH,Human LP-VPL,3.4191719446725983,0.0222948102183289,0.0762297896103104,2.23590493154097,1.5292116835737417,10000,1.0,1.0
Fibroblast,Human ETH,Human La,2.6328435492628706,0.0441531142807495,0.1162482421139377,2.2670607512224628,1.161346711967541,10000,1.0,1.0
Fibroblast,Human ETH,Human M1C,2.777005188341217,0.034724684567225,0.0964306292066961,4.018409490254314,0.6910707321083567,10000,1.0,1.0
Fibroblast,Human ETH,Human MD,2.8282693027199355,0.0199883213798218,0.0565323557714507,1.9037020252975658,1.4856680641907976,10000,1.0,1.0
Fibroblast,Human ETH,Human MD-Re,3.2474610193971176,0.0216566110261308,0.0703290001196058,1.8229693090927415,1.7814128867662176,10000,1.0,1.0
Fibroblast,Human ETH,Human MEC,3.0493282288392303,0.0324490945977146,0.0989479401570859,4.225158171965431,0.7217074733608764,10000,1.0,1.0
Fibroblast,Human ETH,Human MG,2.341664928772634,0.0521042647060749,0.1220107293017013,1.52940836191946,1.5310920137992212,10000,1.0,1.0
Fibroblast,Human ETH,Human MN,5.89799020084814,0.0213754282958379,0.1260720666277845,2.1601156701538686,2.73040480301132,10000,1.0,1.0
Fibroblast,Human ETH,Human MTG,3.001552045517994,0.0208495989662708,0.06258115642544,3.9404551256756473,0.7617272497179713,10000,1.0,1.0
Fibroblast,Human ETH,Human MoAN,6.051135129417497,0.0208285579666577,0.1260364188071514,3.4227796490191147,1.767900872950324,10000,1.0,1.0
Fibroblast,Human ETH,Human MoRF-MoEN,4.726072370190277,0.0204436854817853,0.0966183371003258,3.5167874033352877,1.3438606967563962,10000,1.0,1.0
Fibroblast,Human ETH,Human MoSR,4.187222952681316,0.0357974996171667,0.1498921120456011,2.399562595247424,1.7449942589430814,10000,1.0,1.0
Fibroblast,Human ETH,Human PAG,3.1386107792147504,0.0208438111856972,0.0654206104673464,3.257570105671113,0.9634821899153403,10000,1.0,1.0
Fibroblast,Human ETH,Human PAG-DR,2.873297312665674,0.0320451864905669,0.0920753482272162,1.7561649533419057,1.6361204038367316,10000,1.0,1.0
Fibroblast,Human ETH,Human PB,2.5085008590232425,0.0231008868010319,0.0579485943845872,3.2226216660431213,0.7784037715178933,10000,1.0,1.0
Fibroblast,Human ETH,Human PN,3.520903004422152,0.0182395162661598,0.0642195676207288,2.835122209184207,1.2418875606195738,10000,1.0,1.0
Fibroblast,Human ETH,Human PTR,3.0901962899399598,0.0222494144582015,0.0687550580120709,1.6737104288343145,1.846314772676766,10000,1.0,1.0
Fibroblast,Human ETH,Human Pir,2.995168560449061,0.0350142742746699,0.1048736534744316,2.605412559947635,1.149594734627847,10000,1.0,1.0
Fibroblast,Human ETH,Human PnAN,3.909897689189562,0.0300592471363495,0.117528580917191,3.6990372277857424,1.0570041468682492,10000,1.0,1.0
Fibroblast,Human ETH,Human PnEN,2.672444314365817,0.0181011345975078,0.0483742742386801,2.876717912578501,0.9289907441673395,10000,1.0,1.0
Fibroblast,Human ETH,Human PnRF,3.360549413038622,0.0167272310751519,0.0562126865713631,3.3480326123571778,1.0037385539899601,10000,1.0,1.0
Fibroblast,Human ETH,Human Pu,2.9683671564054266,0.0287580203430564,0.0853643630695678,4.29433596046346,0.6912284422397799,10000,1.0,1.0
Fibroblast,Human ETH,Human Pul,2.903356717109835,0.0165421929130834,0.0480278869099275,2.5695677479355896,1.1299008245423434,10000,1.0,1.0
Fibroblast,Human ETH,Human RN,2.672093856796622,0.0506236116577787,0.1352710417196085,2.7142149928235657,0.984481282382452,10000,1.0,1.0
Fibroblast,Human ETH,Human SC,3.7521124763371434,0.0318466733895485,0.1194923005547593,2.1360889469100166,1.7565338193265798,10000,1.0,1.0
Fibroblast,Human ETH,Human SEP,7.62417936369205,0.021432608853577,0.1634060541315257,2.6210632037774055,2.9088117191162306,10000,1.0,1.0
Fibroblast,Human ETH,Human SI,2.731514785970399,0.0255200570566771,0.0697084131891219,2.316859625462868,1.1789729321320839,10000,1.0,1.0
Fibroblast,Human ETH,Human SN,2.7763824692818826,0.0182855612046557,0.0507677115695871,3.2726549406783954,0.8483578377824216,10000,1.0,1.0
Fibroblast,Human ETH,Human SN-RN,3.393112550755395,0.0183972663958821,0.0624239955074582,3.1793472277433654,1.0672356014299689,10000,1.0,1.0
Fibroblast,Human ETH,Human STG,3.263349815852361,0.029375767583342,0.0958634057336209,4.115612764106518,0.7929195487760667,10000,1.0,1.0
Fibroblast,Human ETH,Human STH,2.4879736932382994,0.0218257937220456,0.0543020006144951,3.5914788549557417,0.692743517006996,10000,1.0,1.0
Fibroblast,Human ETH,Human SpC,4.092424488328685,0.033794828483374,0.1383027836642278,3.9843158948846344,1.0271335396831482,10000,1.0,1.0
Fibroblast,Human ETH,Human Sub,2.4340311456796715,0.0291369757448303,0.0709203064538302,3.1473573440239844,0.7733570991871214,10000,1.0,1.0
Fibroblast,Human ETH,Human TH-TL,4.9547568817968655,0.0225262380110647,0.1116120328063173,4.014328547827451,1.2342679037764293,10000,1.0,1.0
Fibroblast,Human ETH,Human V2,2.75951844459123,0.0368268469268501,0.1016243633507808,3.5457989161859635,0.7782501235460652,10000,1.0,1.0
Fibroblast,Human ETH,Human VA,2.9161148775831687,0.0245013175882959,0.0714486567396198,2.3316746520379343,1.2506525621121372,10000,1.0,1.0
Fibroblast,Human ETH,Human VLN,3.295310525455005,0.0173945328471909,0.0573203871767212,2.079022311921314,1.5850289371881088,10000,1.0,1.0
Fibroblast,Human ETH,Human VPL,2.1288019627494994,0.0329042511313962,0.0700466343913187,2.0753876453774542,1.0257370315810714,10000,1.0,1.0
Fibroblast,Human FI,Human GPe,2.7536458876226964,0.0272473734113891,0.0750296177427918,4.042342382992665,0.6812005581734251,10000,1.0,1.0
Fibroblast,Human FI,Human GPi,3.761260071063293,0.0279315718871403,0.1050579060611351,5.295279651127335,0.7103043311909961,10000,1.0,1.0
Fibroblast,Human FI,Human Gpe,3.432091444698839,0.0445180762719999,0.1527901087075814,4.723289811326744,0.726631560161409,10000,1.0,1.0
Fibroblast,Human FI,Human HTHma,2.800847556288528,0.0471312790802458,0.1320075278366593,2.5648842897714434,1.091997626348326,10000,1.0,1.0
Fibroblast,Human FI,Human HTHma-HTHtub,2.37566706359224,0.0554756210683511,0.1317916058044055,1.980068005623688,1.199790641960272,10000,1.0,1.0
Fibroblast,Human FI,Human HTHpo-HTHso,2.498210846703002,0.0544112372536896,0.1359307430896978,3.320569811322391,0.7523440218557276,10000,1.0,1.0
Fibroblast,Human FI,Human HTHtub,3.095680420774825,0.0317223893596814,0.0982023796409615,3.0229099181283616,1.0240729974155232,10000,1.0,1.0
Fibroblast,Human FI,Human IC,3.5032843925325805,0.0275342959649213,0.0964604693132817,5.195577120456156,0.6742820501575006,10000,1.0,1.0
Fibroblast,Human FI,Human IO,2.968381639125633,0.0289564701480218,0.0859538543212776,4.05113997543942,0.7327274932788906,10000,1.0,1.0
Fibroblast,Human FI,Human Ig,2.3798785633892696,0.0465527593516618,0.1107899140476394,1.9587824190933563,1.2149785194063678,10000,1.0,1.0
Fibroblast,Human FI,Human LEC,2.545797494939392,0.0389916601405863,0.0992648707094329,2.1818788901294166,1.1667913862938515,10000,1.0,1.0
Fibroblast,Human FI,Human LG,2.98308590479117,0.0273065325736873,0.0814577324292875,3.510707361358149,0.849710784107376,10000,1.0,1.0
Fibroblast,Human FI,Human LP,3.298196405404749,0.0289865301413402,0.0956032695173247,3.508040903969706,0.9401818552550237,10000,1.0,1.0
Fibroblast,Human FI,Human LP-VPL,4.222713505826894,0.0238202845275356,0.1005862371870642,5.805257368756358,0.7273947109655041,10000,1.0,1.0
Fibroblast,Human FI,Human La,2.5192811374695943,0.0432006881217731,0.1088346787108898,1.7482925749225606,1.440995159280582,10000,1.0,1.0
Fibroblast,Human FI,Human M1C,2.4936685211038947,0.0386483169240415,0.0963760913071293,2.397588730758272,1.0400735076508456,10000,1.0,1.0
Fibroblast,Human FI,Human MD,2.965211250555353,0.0284876875693222,0.0844720116828602,4.761294214249456,0.6227742116169086,10000,1.0,1.0
Fibroblast,Human FI,Human MD-Re,2.872499348035358,0.0243697961821577,0.0700022236450027,4.926883375616721,0.5830256429960236,10000,1.0,1.0
Fibroblast,Human FI,Human MEC,2.5993110861227726,0.0377427131145543,0.0981050526190125,1.7509936750789417,1.4844777129223985,10000,1.0,1.0
Fibroblast,Human FI,Human MG,2.4971461263204646,0.0635641726411218,0.1587290274835427,2.474815410607641,1.009023184362401,10000,1.0,1.0
Fibroblast,Human FI,Human MN,5.656449396099276,0.0275814166170078,0.1560128873668367,3.523612540319178,1.6052983497404913,10000,1.0,1.0
Fibroblast,Human FI,Human MTG,2.583696014315364,0.0244795955571504,0.0632478334730617,3.069781917765879,0.8416545811813636,10000,1.0,1.0
Fibroblast,Human FI,Human MoAN,4.350977929401723,0.0352504039242713,0.1533737294770006,3.6071181494609568,1.2062199653903567,10000,1.0,1.0
Fibroblast,Human FI,Human MoRF-MoEN,4.014626635962033,0.0295773853901964,0.1187421592095968,4.940938822287345,0.8125230407332816,10000,1.0,1.0
Fibroblast,Human FI,Human MoSR,3.939808976834232,0.0464231510867471,0.1828983473844982,2.7347267179767356,1.4406591162970266,10000,1.0,1.0
Fibroblast,Human FI,Human PAG,2.809474609419641,0.029526155039038,0.0829529828959651,6.046647809232661,0.46463341310036904,10000,1.0,1.0
Fibroblast,Human FI,Human PAG-DR,3.147139006740954,0.0362671939329474,0.1141379006914176,5.061376525077256,0.6217950771194436,10000,1.0,1.0
Fibroblast,Human FI,Human PB,2.4946857053790468,0.0328153799714578,0.0818640593313777,5.739675560812983,0.43463880126104076,10000,1.0,1.0
Fibroblast,Human FI,Human PN,4.40338645767901,0.0222969886923529,0.0981822580549287,7.367921937025633,0.5976429304375365,10000,1.0,1.0
Fibroblast,Human FI,Human PTR,3.271642329478261,0.0303264639139253,0.0992173430441931,3.695225647218721,0.8853701077607323,10000,1.0,1.0
Fibroblast,Human FI,Human Pir,3.1513240818452712,0.0362600487217357,0.1142671647456886,2.173416112569551,1.449940516967814,10000,1.0,1.0
Fibroblast,Human FI,Human PnAN,3.518796865482104,0.0434659516799516,0.1529478545266104,4.570187732004017,0.7699458035040323,10000,1.0,1.0
Fibroblast,Human FI,Human PnEN,2.809491140444921,0.0275599621728386,0.0774294695555872,3.337444726607724,0.8418090397262009,10000,1.0,1.0
Fibroblast,Human FI,Human PnRF,2.9690132963016564,0.0242948133701375,0.0721316239271055,5.382935369354212,0.5515602719669747,10000,1.0,1.0
Fibroblast,Human FI,Human Pu,2.606905906104015,0.0333601111677428,0.0869666708314752,3.5285656836741275,0.7388004474921855,10000,1.0,1.0
Fibroblast,Human FI,Human Pul,3.0905337705475104,0.0264565618811244,0.0817648979461952,4.189560750309961,0.7376748911729851,10000,1.0,1.0
Fibroblast,Human FI,Human RN,2.660228945274304,0.0586412108734933,0.1559990465516013,3.090218412265958,0.860854667979162,10000,1.0,1.0
Fibroblast,Human FI,Human SC,2.8447808965170376,0.041420201033554,0.1178313966301497,3.894797675966253,0.730405308104042,10000,1.0,1.0
Fibroblast,Human FI,Human SEP,7.58566866048506,0.0237338974283075,0.1800374819130795,4.698370796896855,1.6145317150138907,10000,1.0,1.0
Fibroblast,Human FI,Human SI,3.0469027471859684,0.0266264833527759,0.0811283052754744,3.4714944652004576,0.8776919501757087,10000,1.0,1.0
Fibroblast,Human FI,Human SN,3.4200200987017,0.0265484683043559,0.0907962951906424,6.433197101674402,0.5316205993146943,10000,1.0,1.0
