pair_type,cancer,sample_a,sample_b,kn,kf,omega_floor,omega_raw
TT,TCGA-LUSC,TCGA-85-6561-01,TCGA-L5-A4OO-01,0.0027247377522990023,0.37601677841261677,138.00108949764137,138.00108949764137
TT,TCGA-LUSC,TCGA-56-8622-01,TCGA-85-8353-01,0.0021376532350486574,0.2865097032254148,134.03001877378549,134.03001877378549
TT,TCGA-LUSC,TCGA-43-8118-01,TCGA-L5-A8NE-01,0.003504504121568358,0.32249180128617205,92.02209217030352,92.02209217030352
TT,TCGA-LUSC,TCGA-66-2755-01,TCGA-CC-A9FU-01,0.0038844022451132686,0.3003084171273353,77.3113591686173,77.3113591686173
TT,TCGA-LUSC,TCGA-56-7730-01,TCGA-94-A5I4-01,0.0018885297774805646,0.28818912051973244,152.59972278763726,152.59972278763726
TT,TCGA-LUSC,TCGA-66-2782-01,TCGA-77-8133-01,0.0023209303959237544,0.2967388739827504,127.85341365855362,127.85341365855362
TT,TCGA-LUSC,TCGA-37-A5EL-01,TCGA-77-A5G6-01,0.003092840490225445,0.3783756275009603,122.33919877108812,122.33919877108812
TT,TCGA-LUSC,TCGA-63-A5MH-01,TCGA-85-7843-01,0.0023473998975008163,0.3411683933277331,145.33884647901772,145.33884647901772
TT,TCGA-LUSC,TCGA-22-1017-01,TCGA-56-7223-01,0.002535766831973315,0.40472165501443,159.6052325913099,159.6052325913099
TT,TCGA-LUSC,TCGA-22-1002-01,TCGA-22-4596-01,0.0013920853840526145,0.2767092834581659,198.77321220959502,198.77321220959502
TT,TCGA-LUSC,TCGA-22-4613-01,TCGA-22-5489-01,0.0017731903203313797,0.3004089838247592,169.4172252015327,169.4172252015327
TT,TCGA-LUSC,TCGA-66-2782-01,TCGA-98-A53I-01,0.0022456443930330334,0.32228757263893304,143.5167445205525,143.5167445205525
TT,TCGA-LUSC,TCGA-37-A5EL-01,TCGA-CC-A7IE-01,0.005969198293672767,0.273946509368972,45.893350478798794,45.893350478798794
TT,TCGA-LUSC,TCGA-21-5786-01,TCGA-CC-A7IE-01,0.005477251645169609,0.3154222716112618,57.58769033178032,57.58769033178032
TT,TCGA-LUSC,TCGA-IE-A6BZ-01,TCGA-L5-A43H-01,0.0038310380933766507,0.19659770529699624,51.31708443121127,51.31708443121127
TT,TCGA-LUSC,TCGA-18-3412-01,TCGA-21-1082-01,0.003706712464621051,0.2341065534910341,63.157462502278975,63.157462502278975
TT,TCGA-LUSC,TCGA-39-5024-01,TCGA-98-A53H-01,0.0021568563546021597,0.1437620150468803,66.65349537076509,66.65349537076509
TT,TCGA-LUSC,TCGA-60-2696-01,TCGA-92-8063-01,0.0019966942660414747,0.3212767394902977,160.90432318776652,160.90432318776652
TT,TCGA-LUSC,TCGA-22-1011-01,TCGA-63-7021-01,0.0017688337495305316,0.27547364044266776,155.73744028560148,155.73744028560148
TT,TCGA-LUSC,TCGA-18-3414-01,TCGA-77-7465-01,0.0020817846831440064,0.2059055171210795,98.90817181444123,98.90817181444123
TT,TCGA-LUSC,TCGA-22-4596-01,TCGA-90-7766-01,0.0021490510070263065,0.3405298650375783,158.455924928826,158.455924928826
TT,TCGA-LUSC,TCGA-77-8144-01,TCGA-77-A5G6-01,0.0028604819282202396,0.2668149351123984,93.2762177170641,93.2762177170641
TT,TCGA-LUSC,TCGA-60-2714-01,TCGA-L5-A4OI-01,0.003359526222887821,0.3983842011414834,118.5834474002217,118.5834474002217
TT,TCGA-LUSC,TCGA-33-AASJ-01,TCGA-85-8276-01,0.0021433060731715194,0.2777867588267956,129.60666808345553,129.60666808345553
TT,TCGA-LUSC,TCGA-33-6738-01,TCGA-60-2704-01,0.003970631492852739,0.283891937806419,71.49793132841297,71.49793132841297
TT,TCGA-LUSC,TCGA-39-5030-01,TCGA-66-2780-01,0.0016737059016926432,0.3010593386239353,179.87588997533533,179.87588997533533
TT,TCGA-LUSC,TCGA-98-A53I-01,TCGA-CC-A7IL-01,0.007269543402785978,0.2821637541561293,38.814508494163874,38.814508494163874
TT,TCGA-LUSC,TCGA-18-4086-01,TCGA-66-2756-01,0.002465179594865745,0.33464592517768854,135.74910561269414,135.74910561269414
TT,TCGA-LUSC,TCGA-39-5037-01,TCGA-L5-A88Z-01,0.005775695528574331,0.3870158168167641,67.00765559785228,67.00765559785228
TT,TCGA-LUSC,TCGA-22-1005-01,TCGA-66-2754-01,0.0035076300786053495,0.3612454984093231,102.98848234103295,102.98848234103295
TT,TCGA-LUSC,TCGA-18-3408-01,TCGA-85-7699-01,0.005500410545066388,0.36081701405704325,65.59819691653368,65.59819691653368
TT,TCGA-LUSC,TCGA-77-7141-01,TCGA-92-7341-01,0.001414504470273914,0.23857441543252775,168.6628925155172,168.6628925155172
TT,TCGA-LUSC,TCGA-34-8456-01,TCGA-IG-A3QL-01,0.0020579217415711316,0.19909712650935363,96.74669472967997,96.74669472967997
TT,TCGA-LUSC,TCGA-85-8352-01,TCGA-L5-A4OR-01,0.004171862681548073,0.3726614565424462,89.32735446703651,89.32735446703651
TT,TCGA-LUSC,TCGA-60-2710-01,TCGA-68-7757-01,0.0019994216669248204,0.29200680551479863,146.04563426779063,146.04563426779063
TT,TCGA-LUSC,TCGA-90-7769-01,TCGA-98-A53A-01,0.0026870980798864236,0.3169277515940496,117.94424400297487,117.94424400297487
