pair,omega,kn,kf,same_organ,same_ct
Kidn|macrophage vs Lung|club cell,43.3403323064921,0.0058687909528526115,0.2543553501339666,False,False
Hear|smooth muscle .. vs Lung|basal cell,43.322604368089834,0.005326527772990525,0.23075905536491112,False,False
Lung|pericyte cell vs Lung|bronchial smoo..,43.31234404719643,0.004190363344841111,0.18149445887451904,True,False
Lung|club cell vs Lung|intermediate m..,43.25703224737283,0.006564905312376354,0.2839783207984131,True,False
Live|macrophage vs Live|fibroblast,43.16553050314474,0.006628005804091208,0.2861013867115194,True,False
"Sple|cd4-positive, .. vs Sple|naive b cell",43.13173404676536,0.004176665257938755,0.18014681510777902,True,False
Live|livEC vs Lung|capillary EC,43.1263350112532,0.004497778683745335,0.19397271032167474,False,False
Lung|lung ciliated .. vs Lung|type i pneumoc..,43.106546928504905,0.007642618166631969,0.3294468786565651,True,False
Live|fibroblast vs Lung|non-classical ..,43.102727912736874,0.006290948550963937,0.27115704370522486,False,False
Lung|club cell vs Lung|capillary EC,43.091987005409486,0.006514572843502507,0.28072588831800355,True,False
Bone|granulocyte vs Sple|macrophage,43.07050728530568,0.004977150178525475,0.21436838302424194,False,False
Live|intrahepatic c.. vs Lung|capillary EC,43.03123287284798,0.008947457330492046,0.38502012000827396,False,False
Bone|monocyte vs Lung|lung microvasc..,43.00547992483396,0.006255513714304483,0.26902136946004496,False,False
"Bone|cd8-positive, .. vs Bone|naive b cell",42.91971986772699,0.005177958474661545,0.22223652721919646,True,False
Lung|type ii pneumo.. vs Lung|type i pneumoc..,42.91653723986946,0.005825300982655742,0.2500017465555933,True,False
Lung|EC of artery vs Lung|vascular assoc..,42.86151322246848,0.007143854239968434,0.30619640296579453,True,False
Live|t cell vs Lung|capillary EC,42.846134000915434,0.009181867374871248,0.3934075199223671,False,False
Lung|classical mono.. vs Lung|lung microvasc..,42.69879371479292,0.006554258826933732,0.27985894560460406,True,False
Lung|classical mono.. vs Lung|vein EC,42.693457229779696,0.006234680718978396,0.2661800746170363,True,False
Live|t cell vs Lung|lung microvasc..,42.610833529457324,0.008679058629282067,0.3698219224447382,False,False
Live|livEC vs Lung|club cell,42.59365391810977,0.006636753987233346,0.28268360247185226,False,False
Live|intrahepatic c.. vs Lung|pericyte cell,42.52123565565841,0.008718279689451568,0.3707120251871105,False,False
"Sple|naive b cell vs Lung|cd4-positive, ..",42.42891186704875,0.003966855313487392,0.1683093544852906,False,False
Kidn|b cell vs Sple|type i nk t cell,42.41283680943074,0.004217214305728902,0.17886402213927668,False,False
Live|EC vs Lung|club cell,42.337375310642024,0.007341388873316041,0.3108151360309526,False,False
Live|livEC vs Lung|pericyte cell,42.3214227577805,0.006487000325761949,0.2745390832164313,False,False
Sple|nk cell vs Lung|pericyte cell,42.181946015614244,0.007519899085194442,0.31720397725453886,False,False
Lung|vein EC vs Lung|dendritic cell,42.13865510119062,0.007221819255420112,0.30431775080728535,True,False
"Sple|cd8-positive, .. vs Sple|nk cell",42.04568724325055,0.0016968097576023386,0.0713435323794437,True,False
Lung|classical mono.. vs Lung|club cell,42.004549323204905,0.0067392549731870015,0.28307936792288735,True,False
Live|livEC vs Live|EC,41.98143527118183,0.00629465125978668,0.2642584944173977,True,False
Lung|basal cell vs Lung|pericyte cell,41.92253920728844,0.004971243296491162,0.20840714200612054,True,False
"Sple|cd8-positive, .. vs Sple|cd4-positive, ..",41.82316812432236,0.0009883431078681964,0.041335639964886844,True,False
Lung|type ii pneumo.. vs Lung|basal cell,41.78898364020904,0.0033492517955679623,0.13996182849193034,True,False
"Bone|cd4-positive, .. vs Sple|naive b cell",41.75971895482887,0.004510892494843617,0.18837360282011628,False,False
Live|intrahepatic c.. vs Lung|club cell,41.75331511290221,0.007203475579477947,0.30076898577803857,False,False
Live|t cell vs Bone|granulocyte,41.71954163691755,0.00787935719173554,0.3287231704327566,False,False
Hear|smooth muscle .. vs Lung|type i pneumoc..,41.70173557343038,0.007871655676061006,0.32826170352818845,False,False
Sple|macrophage vs Lung|capillary EC,41.66774151670202,0.00793792580130415,0.3307554404675011,False,False
Bone|monocyte vs Lung|club cell,41.663482247348945,0.00673400095329835,0.2805619291713767,False,False
Live|EC vs Lung|EC of artery,41.625121425029185,0.0076410895134466465,0.31806127881673385,False,False
Live|intrahepatic c.. vs Lung|type ii pneumo..,41.55110423249413,0.008653541931005513,0.3595642227554686,False,False
Hear|cardiac EC vs Lung|alveolar fibro..,41.49772602651176,0.006599940062052327,0.27388250448644647,False,False
Live|macrophage vs Hear|cardiac EC,41.45952483529831,0.007580365722311956,0.3142783609248366,False,False
Sple|macrophage vs Lung|pericyte cell,41.34408510852882,0.00797934775086202,0.3298988325221874,False,False
Sple|EC vs Lung|capillary EC,41.31476998454502,0.007272712415073912,0.3004704405925236,False,False
"Kidn|b cell vs Kidn|cd8-positive, ..",41.27616402121208,0.0034688238692015343,0.14317974298585806,True,False
Live|EC vs Lung|respiratory go..,41.26669314093694,0.0068956434349052645,0.2845604016375519,False,False
Kidn|kidney epi vs Hear|cardio,41.24746724121193,0.008166185980027534,0.33683448869682986,False,False
