series,rep,omega,k_f,k_n,k_total,cosine,eta
N2_swap50_s6042,18,227.9661715668083,0.4331083724387924,0.0018998800105386015,0.025834082418435392,0.04838936704445418,
N2_swap50_s6042,19,171.5819723036734,0.42354235564938625,0.002468454872985037,0.025198072153768774,0.0498826683503546,
N2_swap50_s6042,20,175.99596863792664,0.4253794032434554,0.0024169837896604375,0.02521214261715128,0.048296456405719,
N2_swap50_s6042,21,165.05652014182746,0.41603227747545585,0.00252054433910259,0.025278603257156314,0.049633124549642305,
N2_swap50_s6042,22,175.5534658329843,0.4332254473463863,0.0024677692649972657,0.02550518928836093,0.05106366378504401,
N2_swap50_s6042,23,175.6159632854909,0.4298976469805632,0.0024479417413877016,0.02568284847165566,0.05075747636627326,
N2_swap50_s6042,24,182.12002375391003,0.42107160699447066,0.0023120555242373804,0.02520819975464106,0.04915380456681295,
N2_swap50_s6042,25,165.83755452065364,0.43712682481773557,0.0026358735575981685,0.02652910832463805,0.050492144108796544,
N2_swap50_s6042,26,136.58445216242995,0.374701184171053,0.0027433663073557464,0.026347145554301753,0.049483616959751675,
N2_swap50_s6042,27,158.5443424863431,0.43261936074521357,0.002728696300105941,0.025728278271431104,0.05024785953035915,
N2_swap50_s6042,28,179.21562280666612,0.42547133803838766,0.0023740750464449007,0.02571969409196063,0.05129891073233306,
N2_swap50_s6042,29,161.14814040240788,0.43004538771736056,0.0026686338833540445,0.025588178805703094,0.05047196288273226,
N2_swap100_s6042,0,213.59904096118322,0.5587020141731037,0.0026156578777647,0.04919979490251486,0.09715015693402529,
N2_swap100_s6042,1,192.07701062101552,0.5459834412448967,0.00284252362882807,0.04739654582372298,0.09586382717275366,
N2_swap100_s6042,2,214.84640937639844,0.5425422487017157,0.0025252562994953908,0.04759493701384298,0.09479247341348951,
N2_swap100_s6042,3,231.6908932106936,0.5343318686397036,0.002306227323979438,0.04497978866647229,0.08995201579052081,
N2_swap100_s6042,4,223.50006067021624,0.5355201178577265,0.0023960625167252594,0.04521357654924693,0.09153941220368578,
N2_swap100_s6042,5,211.30824317061627,0.5353415249619939,0.002533462570741947,0.045835633526246214,0.09322506978154455,
N2_swap100_s6042,6,226.24246575533934,0.5397356530969235,0.002385651390842772,0.04578192898246661,0.09372321866086986,
N2_swap100_s6042,7,229.1163116813228,0.5301525704864164,0.002313901470375466,0.04529133183157316,0.09061328779690803,
N2_swap100_s6042,8,264.1151538757804,0.5336110085871567,0.0020203725562756864,0.044873022372793094,0.08953424114435693,
N2_swap100_s6042,9,208.58120891129153,0.5416507566793072,0.002596833911868199,0.04625572909617097,0.09216113297495143,
N2_swap100_s6042,10,218.87373096083775,0.5399350872105297,0.0024668793502091776,0.04647775581354918,0.09317224181607642,
N2_swap100_s6042,11,227.35388063710346,0.548457329948495,0.0024123508620639243,0.04717385491338884,0.09494376144437111,
N2_swap100_s6042,12,220.84783704437731,0.5359375214680061,0.0024267275090419584,0.045292781912213136,0.09165911203083965,
N2_swap100_s6042,13,213.48002622755928,0.5395215010668304,0.002527269227949817,0.04651336888787249,0.09314651002722685,
N2_swap100_s6042,14,227.62055912599453,0.5480748727048539,0.002407844330096205,0.048129555652242896,0.09682854248418715,
N2_swap100_s6042,15,204.007343991229,0.5441584670476982,0.002667347441526877,0.04697065890614038,0.0950056208664003,
N2_swap100_s6042,16,252.2324489626019,0.533166888157244,0.002113791823177738,0.04487867183641228,0.08975246869139308,
N2_swap100_s6042,17,208.06007155037054,0.5533952327232464,0.002659785842615514,0.0481481377206925,0.09555083841160039,
N2_swap100_s6042,18,176.87278985127762,0.5352848930306585,0.003026383501276536,0.046096660363993514,0.09337452941021329,
N2_swap100_s6042,19,219.2159600202044,0.5326240841015333,0.0024296774926991773,0.04539606636477317,0.09160172824036883,
N2_swap100_s6042,20,220.61883555007458,0.5423364232945732,0.002458250774202266,0.04709889364617189,0.09446962896872246,
N2_swap100_s6042,21,194.7216167360487,0.5396922342086197,0.002771609250452093,0.046399897877444626,0.09336689775365847,
N2_swap100_s6042,22,217.47846651886644,0.5388279401600442,0.0024776151348910695,0.04612432812212696,0.09207308978601503,
N2_swap100_s6042,23,245.93250723154657,0.5319659579922671,0.002163056701940662,0.0443382103318008,0.09033979793330893,
N2_swap100_s6042,24,245.56902175362669,0.5431890506633105,0.002211960803461108,0.04621611719962927,0.09439797254887006,
N2_swap100_s6042,25,230.30885583623265,0.5325081587630244,0.002312147992874745,0.045243553487737585,0.09181114391325851,
N2_swap100_s6042,26,207.31180910712177,0.5485328542479118,0.002645931539599246,0.04739430591129537,0.09480428454959045,
N2_swap100_s6042,27,236.38386297676732,0.5472654755951272,0.002315155817759499,0.04692800035563141,0.09543336633399102,
N2_swap100_s6042,28,219.02192393278912,0.5382684238486617,0.00245760065560304,0.045605638639330565,0.0925148169751947,
N2_swap100_s6042,29,232.73646120215216,0.5501712855071068,0.002363923910612504,0.04763940275820373,0.09332246985855663,
N2_swap25_s7042,0,39.090087728005926,0.11513839797499875,0.002945462767342636,0.005916111841845132,0.024392357986447788,
N2_swap25_s7042,1,43.3237376581187,0.10533166001819833,0.0024312689927495114,0.005593577521867033,0.02181387027658277,
N2_swap25_s7042,2,53.380357978888156,0.12870889010578243,0.0024111657354693385,0.006006119923468596,0.02282867317675752,
N2_swap25_s7042,3,57.5578533520301,0.1276696966367371,0.00221811080854415,0.005526294353048696,0.021997284762834468,
N2_swap25_s7042,4,50.29684451265343,0.1195878513645972,0.002377641232234994,0.0058822579690154635,0.023772865368043905,
N2_swap25_s7042,5,52.06730954648343,0.11192011004880088,0.0021495274294686473,0.0052781483620498795,0.021311574488697138,
N2_swap25_s7042,6,44.565925558814904,0.10945527688003602,0.0024560305997815488,0.005748479732169574,0.021751213685592297,
N2_swap25_s7042,7,69.30585155460535,0.14945473154230096,0.0021564518462708327,0.006633100626136479,0.02336417360363141,
N2_swap25_s7042,8,46.976992502699254,0.12715937083670584,0.002706843585812765,0.005794464390979087,0.023452899021727758,
N2_swap25_s7042,9,60.8814302200222,0.142106279423251,0.0023341481780189224,0.006023997641513026,0.02263624326115332,
N2_swap25_s7042,10,51.52689257593816,0.13311415582044409,0.002583391878799329,0.0066730513741334995,0.023688015852000643,
N2_swap25_s7042,11,55.9786562347403,0.15168860073994642,0.0027097578066871963,0.006516272231504253,0.02429495694056094,
N2_swap25_s7042,12,42.33653565544281,0.11853402792708051,0.0027998046153746097,0.006003441963282863,0.02393989173982547,
N2_swap25_s7042,13,50.10085986635984,0.13432457427142983,0.002681083211540285,0.006571860913086539,0.02404500927050912,
N2_swap25_s7042,14,36.396890435123844,0.09490610592723037,0.0026075333577300266,0.007427157308165205,0.025076579280089217,
N2_swap25_s7042,15,42.136180406256024,0.10215117340025279,0.0024243102344674375,0.0061668223260940985,0.02257279635678544,
N2_swap25_s7042,16,38.75364040900055,0.10467483519046081,0.0027010323181444916,0.0058774413104419,0.023425138420517633,
N2_swap25_s7042,17,45.56866181443746,0.12040420064577827,0.002642258865008644,0.006247064200539554,0.024382072357057916,
N2_swap25_s7042,18,57.060937427256796,0.15334609345435363,0.002687409292037033,0.006762112656591041,0.02413528639226248,
N2_swap25_s7042,19,42.21581708339511,0.11755614515571058,0.0027846469232961817,0.005936226098195183,0.023032127071134223,
N2_swap25_s7042,20,54.31176978406719,0.11098744212981326,0.002043524682975298,0.005362021630157652,0.02038617640163909,
N2_swap25_s7042,21,50.97018516764437,0.14849670306467216,0.0029134032489043647,0.0065115180725182475,0.024842675051788943,
N2_swap25_s7042,22,50.92794900011934,0.11677710511578926,0.0022929866096809753,0.005971321312013059,0.022347598736139007,
N2_swap25_s7042,23,40.56222707319717,0.10138347858808408,0.0024994554269698018,0.00566911571599049,0.02215851873629482,
N2_swap25_s7042,24,41.111750956423144,0.10044156331776932,0.0024431351373049876,0.006728261813427991,0.023411983740896813,
N2_swap25_s7042,25,49.95903488130289,0.11814893455132897,0.002364916272542848,0.005414822979606599,0.022124741338472864,
N2_swap25_s7042,26,50.53684547215316,0.12503279560053368,0.0024740918122685223,0.00583423789387477,0.022885951584396325,
N2_swap25_s7042,27,69.90237443262238,0.1425621434827608,0.00203944636559054,0.0063756472587869865,0.022480435156144174,
N2_swap25_s7042,28,42.23092046213866,0.12188408171419929,0.00288613367599866,0.0062133913434606405,0.023598378117588914,
N2_swap25_s7042,29,48.12254675143894,0.12874380184751552,0.002675332261870905,0.006204478071093434,0.023741392189263855,
N2_swap50_s7042,0,88.00252912350007,0.2081186131490907,0.0023649162725428424,0.009305576010340946,0.03545919280419707,
N2_swap50_s7042,1,85.65322046742739,0.21191393145289272,0.0024740918122685223,0.009800443106319709,0.03681459866205017,
N2_swap50_s7042,2,111.45112745758378,0.22729859683433717,0.002039446365590539,0.010262886656757522,0.03608739141237971,
N2_swap50_s7042,3,72.51616808190055,0.20929135475555233,0.00288613367599866,0.010077003853702214,0.036886579237753736,
N2_swap50_s7042,4,80.81057941718258,0.21619515021526858,0.002675332261870894,0.010194729261437795,0.037344373440030276,
N2_swap50_s7042,5,73.00271467952743,0.1992053956184544,0.002728739561164822,0.009977105640520038,0.03716975779996279,
N2_swap50_s7042,6,76.6797910420865,0.1989695255357865,0.0025948104817680056,0.009685217304300948,0.03560603341641977,
N2_swap50_s7042,7,92.87543411852695,0.23178510056332888,0.002495655635563721,0.010598230830049892,0.038317713794328134,
N2_swap50_s7042,8,67.21819371452335,0.20283260249854465,0.0030175253348814707,0.009759023704094073,0.03688370525939766,
N2_swap50_s7042,9,62.68145856784924,0.20914132319372553,0.0033365739721474656,0.009926953486237126,0.03756047328995338,
N2_swap50_s7042,10,85.8139129573418,0.20462745535378074,0.002384548708966357,0.009222924978524923,0.034562235184361634,
N2_swap50_s7042,11,70.4976849344137,0.1991386369785887,0.002824754276170258,0.009870160868621768,0.03657660395337026,
N2_swap50_s7042,12,86.27215808105716,0.2218710641800814,0.0025717574373371075,0.010100623015661774,0.03675508863204768,
N2_swap50_s7042,13,90.4116716517212,0.20809045254502911,0.0023015883761846982,0.009363316013339219,0.035258720683381206,
N2_swap50_s7042,14,78.31924023527569,0.20507696043324453,0.0026184748449701637,0.009155182884266864,0.0345883129504404,
N2_swap50_s7042,15,108.54482378088436,0.21827670787505954,0.002010936130088406,0.009834307781818742,0.03547549974416342,
N2_swap50_s7042,16,101.59977553526758,0.21835744717403355,0.0021491922203926202,0.009440738399270671,0.03599981273622321,
N2_swap50_s7042,17,81.65908526304779,0.2104252605742699,0.0025768750641331412,0.009495259427953531,0.03644540233694593,
N2_swap50_s7042,18,89.04247736608615,0.21051498898741977,0.002364208580157937,0.009458834788477238,0.03668525856435345,
N2_swap50_s7042,19,92.2115418111381,0.2097200346197589,0.002274336059246188,0.009547643905697633,0.03567655802781755,
N2_swap50_s7042,20,84.64134910190707,0.21088467422381918,0.0024915088956098375,0.01010742520841961,0.03665542693386614,
N2_swap50_s7042,21,75.74826667189119,0.21660150293589586,0.0028594912128368575,0.011348237254270506,0.04022847567767407,
N2_swap50_s7042,22,99.07266412174607,0.22929190578725264,0.0023143811445858146,0.01021873182733575,0.03778402261621039,
N2_swap50_s7042,23,90.3709241186898,0.21396267416314307,0.002367605247481286,0.009881656779106442,0.0361142075831844,
N2_swap50_s7042,24,87.74011321554696,0.2150023148527605,0.0024504449216354958,0.009736070641936363,0.03673585088972431,
N2_swap50_s7042,25,89.91019790385768,0.22826236654991186,0.002538781716329845,0.010621985067577961,0.038894491968125555,
N2_swap50_s7042,26,87.7328856354477,0.21172236841458464,0.002413261194831144,0.009831628798524995,0.036247954661046355,
N2_swap50_s7042,27,76.63581891727566,0.20115534187701758,0.002624821457106816,0.009697522627687517,0.03595253104050811,
N2_swap50_s7042,28,82.5188426888873,0.2123949387497593,0.002573896237863285,0.009993509821999123,0.03851928525315207,
N2_swap50_s7042,29,91.37986977624135,0.21852112233853996,0.002391348585565124,0.009859170145955625,0.03602063573769154,
N2_swap100_s7042,0,313.9661985465497,0.7942836522409396,0.002529838103330656,0.1334789007262588,0.07906904656234415,
N2_swap100_s7042,1,389.56350382682706,0.7927937852226465,0.0020350822842354036,0.13461927851813088,0.07707668766464959,
N2_swap100_s7042,2,346.22492377627776,0.8009381270949911,0.0023133462442829164,0.13907701092384595,0.07776624269290389,
N2_swap100_s7042,3,366.177820876375,0.7926217924041694,0.0021645816519066724,0.13327677215881018,0.07744013377540426,
N2_swap100_s7042,4,268.22641829500884,0.7919045405968026,0.0029523733927126683,0.13623823970153717,0.08297262783395831,
N2_swap100_s7042,5,388.02246458004157,0.8088552661155588,0.0020845578283488985,0.14531533180444978,0.07842022890593692,
N2_swap100_s7042,6,292.8286753993866,0.7952870322925841,0.002715878256143797,0.1360202138046911,0.07794029363480104,
N2_swap100_s7042,7,303.4439608574521,0.7896362758057124,0.0026022474580624697,0.13272917996510758,0.07978678017374286,
N2_swap100_s7042,8,315.61928266076006,0.7960871878410902,0.0025223021265679633,0.13572079373037163,0.07828611497799354,
N2_swap100_s7042,9,283.5802927572145,0.7963512530347276,0.0028082037905099375,0.1374934680978341,0.08110962428876223,
N2_swap100_s7042,10,317.4657475707618,0.7966626926649361,0.0025094445582270674,0.13603958419073417,0.07854660817392467,
N2_swap100_s7042,11,278.78598102319654,0.7955044168151736,0.002853459180033099,0.13448488423463825,0.08101966944078709,
N2_swap100_s7042,12,391.32696687779276,0.7964327030842608,0.002035210375197522,0.13684418166918927,0.07638828487242111,
N2_swap100_s7042,13,327.7020263377745,0.8013675954046762,0.002445415441461681,0.13986890475502917,0.07954640626457854,
N2_swap100_s7042,14,344.92217199978586,0.7965103453822164,0.0023092465780446,0.13515272422499736,0.07853947842439779,
N2_swap100_s7042,15,352.3355092037239,0.8034254539517589,0.002280285219526966,0.14085527856449787,0.0766892269678846,
N2_swap100_s7042,16,270.9597135084676,0.7972815646436802,0.002942435812026221,0.1364263425461464,0.0799443081060498,
N2_swap100_s7042,17,253.70863458410372,0.7941188873634953,0.0031300428094032688,0.13494249549126025,0.07926718962583257,
N2_swap100_s7042,18,306.8298403711652,0.8002198049352331,0.0026080247083113727,0.1386394038862529,0.08060514501078231,
N2_swap100_s7042,19,379.24861756792313,0.7983801139996706,0.0021051628852850894,0.13709087530128608,0.07617768722092022,
N2_swap100_s7042,20,318.4559796591819,0.7946935774339379,0.0024954581737935497,0.13548871500026788,0.0771756183121165,
N2_swap100_s7042,21,306.7976463418278,0.7987824610984217,0.00260361339346272,0.1367124408216806,0.07840465134313834,
N2_swap100_s7042,22,311.65514071192007,0.7931014213330086,0.002544804553909527,0.13315415672271713,0.07589185198870796,
N2_swap100_s7042,23,296.2393460837195,0.8036636165371718,0.0027128861414312273,0.1413793436901618,0.0787631211182046,
N2_swap100_s7042,24,294.984321434638,0.7924337201819919,0.0026863587743512587,0.13420840664739903,0.08068717776785506,
N2_swap100_s7042,25,288.34089898106623,0.7938902763343119,0.002753304436310446,0.1338253413719191,0.07886572269484304,
N2_swap100_s7042,26,353.15359364221973,0.7935784393751907,0.002247119818860362,0.13543197546571845,0.07761856567713599,
N2_swap100_s7042,27,352.6659982990446,0.7878399251132547,0.0022339548720690747,0.13085289348530704,0.07707127884379428,
N2_swap100_s7042,28,293.4745716296265,0.7970944364759298,0.0027160596301402436,0.13783467372591357,0.07919575185201577,
N2_swap100_s7042,29,313.32191165176675,0.7957983662527058,0.0025398746039095236,0.1357617444533118,0.08013206054512112,
