design,cell_type,n_per_condition,rep,donor,omega,perm_P,detected
C1_donor_paired,CD8 T cells,50,11,1016,9.891566115608102,0.009900990099009901,True
C1_donor_paired,CD8 T cells,50,11,1256,12.393822495250493,0.009900990099009901,True
C1_donor_paired,CD8 T cells,50,12,101,11.582769098996419,0.009900990099009901,True
C1_donor_paired,CD8 T cells,50,12,1015,13.888693923494447,0.009900990099009901,True
C1_donor_paired,CD8 T cells,50,12,1016,10.493871589766753,0.009900990099009901,True
C1_donor_paired,CD8 T cells,50,12,1256,16.465380255800984,0.009900990099009901,True
C1_donor_paired,CD8 T cells,50,13,101,28.82219500335612,0.693069306930693,False
C1_donor_paired,CD8 T cells,50,13,1015,16.961681096922753,0.5148514851485149,False
C1_donor_paired,CD8 T cells,50,13,1016,12.126342898173268,0.009900990099009901,True
C1_donor_paired,CD8 T cells,50,13,1256,13.422657290108525,0.009900990099009901,True
C1_donor_paired,CD8 T cells,50,14,101,27.886110374973132,0.33663366336633666,False
C1_donor_paired,CD8 T cells,50,14,1015,28.205939864832466,0.7920792079207921,False
C1_donor_paired,CD8 T cells,50,14,1016,11.78656081236202,0.009900990099009901,True
C1_donor_paired,CD8 T cells,50,14,1256,13.945387758338597,0.009900990099009901,True
C1_donor_paired,CD8 T cells,50,15,101,28.289145716,0.33663366336633666,False
C1_donor_paired,CD8 T cells,50,15,1015,14.7434508278366,0.009900990099009901,True
C1_donor_paired,CD8 T cells,50,15,1016,10.656153479807536,0.009900990099009901,True
C1_donor_paired,CD8 T cells,50,15,1256,12.174991973444303,0.009900990099009901,True
C1_donor_paired,CD8 T cells,50,16,101,12.43948708028343,0.009900990099009901,True
C1_donor_paired,CD8 T cells,50,16,1015,15.971512838500484,0.009900990099009901,True
C1_donor_paired,CD8 T cells,50,16,1016,12.413851356806521,0.009900990099009901,True
C1_donor_paired,CD8 T cells,50,16,1256,12.796373559946339,0.009900990099009901,True
C1_donor_paired,CD8 T cells,50,17,101,12.671489053932994,0.009900990099009901,True
C1_donor_paired,CD8 T cells,50,17,1015,20.026605055941605,0.9900990099009901,False
C1_donor_paired,CD8 T cells,50,17,1016,11.234090194369573,0.009900990099009901,True
C1_donor_paired,CD8 T cells,50,17,1256,15.501263890865774,0.009900990099009901,True
C1_donor_paired,CD8 T cells,50,18,101,12.30861072213358,0.009900990099009901,True
C1_donor_paired,CD8 T cells,50,18,1015,27.82376129987168,0.48514851485148514,False
C1_donor_paired,CD8 T cells,50,18,1016,11.637627951619766,0.009900990099009901,True
C1_donor_paired,CD8 T cells,50,18,1256,12.939657622570392,0.009900990099009901,True
C1_donor_paired,CD8 T cells,50,19,101,27.58738636079422,0.594059405940594,False
C1_donor_paired,CD8 T cells,50,19,1015,14.77633704143037,0.009900990099009901,True
C1_donor_paired,CD8 T cells,50,19,1016,11.904547299864959,0.009900990099009901,True
C1_donor_paired,CD8 T cells,50,19,1256,13.216573180591908,0.009900990099009901,True
C1_donor_paired,CD8 T cells,100,0,1015,35.73037066955148,0.3465346534653465,False
C1_donor_paired,CD8 T cells,100,0,1016,16.932671098977202,0.009900990099009901,True
C1_donor_paired,CD8 T cells,100,0,1256,19.978700039635104,0.009900990099009901,True
C1_donor_paired,CD8 T cells,100,1,1015,20.96991775611512,0.45544554455445546,False
C1_donor_paired,CD8 T cells,100,1,1016,16.360110698755538,0.009900990099009901,True
C1_donor_paired,CD8 T cells,100,1,1256,19.46129192737788,0.009900990099009901,True
C1_donor_paired,CD8 T cells,100,2,1015,34.650551620576,0.6831683168316832,False
C1_donor_paired,CD8 T cells,100,2,1016,14.428827240487692,0.009900990099009901,True
C1_donor_paired,CD8 T cells,100,2,1256,18.154537304486947,0.009900990099009901,True
C1_donor_paired,CD8 T cells,100,3,1015,21.15478095100796,0.4158415841584158,False
C1_donor_paired,CD8 T cells,100,3,1016,18.689789811806815,0.009900990099009901,True
C1_donor_paired,CD8 T cells,100,3,1256,17.48067100402864,0.009900990099009901,True
C1_donor_paired,CD8 T cells,100,4,1015,39.17330780523699,0.1485148514851485,False
C1_donor_paired,CD8 T cells,100,4,1016,17.186588560516252,0.009900990099009901,True
C1_donor_paired,CD8 T cells,100,4,1256,20.502972189875926,0.009900990099009901,True
C1_donor_paired,CD8 T cells,100,5,1015,25.14360769318834,0.9504950495049505,False
C1_donor_paired,CD8 T cells,100,5,1016,13.553710711801367,0.009900990099009901,True
C1_donor_paired,CD8 T cells,100,5,1256,18.428864535948065,0.009900990099009901,True
C1_donor_paired,CD8 T cells,100,6,1015,26.63080447572737,0.7821782178217822,False
C1_donor_paired,CD8 T cells,100,6,1016,15.04628933397819,0.009900990099009901,True
C1_donor_paired,CD8 T cells,100,6,1256,18.416148910823672,0.009900990099009901,True
C1_donor_paired,CD8 T cells,100,7,1015,30.47278051764732,0.2376237623762376,False
C1_donor_paired,CD8 T cells,100,7,1016,15.579839057783769,0.009900990099009901,True
C1_donor_paired,CD8 T cells,100,7,1256,18.427862801391463,0.009900990099009901,True
C1_donor_paired,CD8 T cells,100,8,1015,29.65682294052134,0.5247524752475248,False
C1_donor_paired,CD8 T cells,100,8,1016,19.578577742203194,0.009900990099009901,True
C1_donor_paired,CD8 T cells,100,8,1256,18.688972620663506,0.009900990099009901,True
C1_donor_paired,CD8 T cells,100,9,1015,29.7853999976445,0.3465346534653465,False
C1_donor_paired,CD8 T cells,100,9,1016,16.02944512387571,0.009900990099009901,True
C1_donor_paired,CD8 T cells,100,9,1256,18.58137371958107,0.009900990099009901,True
C1_donor_paired,CD8 T cells,100,10,1015,28.783631738422066,0.4752475247524752,False
C1_donor_paired,CD8 T cells,100,10,1016,16.160736149347894,0.009900990099009901,True
C1_donor_paired,CD8 T cells,100,10,1256,18.663912068988637,0.009900990099009901,True
C1_donor_paired,CD8 T cells,100,11,1015,23.684422449156237,1.0,False
C1_donor_paired,CD8 T cells,100,11,1016,16.64727645251867,0.009900990099009901,True
C1_donor_paired,CD8 T cells,100,11,1256,18.673134579185007,0.009900990099009901,True
C1_donor_paired,CD8 T cells,100,12,1015,24.694426985953683,0.900990099009901,False
C1_donor_paired,CD8 T cells,100,12,1016,17.47529263999321,0.009900990099009901,True
C1_donor_paired,CD8 T cells,100,12,1256,18.32663904096582,0.009900990099009901,True
C1_donor_paired,CD8 T cells,100,13,1015,27.25408603819127,0.7326732673267327,False
C1_donor_paired,CD8 T cells,100,13,1016,18.867547658775994,0.009900990099009901,True
C1_donor_paired,CD8 T cells,100,13,1256,21.238656362215334,0.009900990099009901,True
C1_donor_paired,CD8 T cells,100,14,1015,23.860477359452684,0.6039603960396039,False
C1_donor_paired,CD8 T cells,100,14,1016,16.16562005503658,0.009900990099009901,True
C1_donor_paired,CD8 T cells,100,14,1256,18.23191588494673,0.009900990099009901,True
C1_donor_paired,CD8 T cells,100,15,1015,19.976298250000863,0.5247524752475248,False
C1_donor_paired,CD8 T cells,100,15,1016,15.983359532609725,0.009900990099009901,True
C1_donor_paired,CD8 T cells,100,15,1256,18.02421017054417,0.009900990099009901,True
C1_donor_paired,CD8 T cells,100,16,1015,20.38200876697057,0.009900990099009901,True
C1_donor_paired,CD8 T cells,100,16,1016,18.3692685565896,0.009900990099009901,True
C1_donor_paired,CD8 T cells,100,16,1256,17.944693829827905,0.009900990099009901,True
C1_donor_paired,CD8 T cells,100,17,1015,20.9150802882941,0.504950495049505,False
C1_donor_paired,CD8 T cells,100,17,1016,15.801056676536344,0.009900990099009901,True
C1_donor_paired,CD8 T cells,100,17,1256,19.08264708882116,0.009900990099009901,True
C1_donor_paired,CD8 T cells,100,18,1015,35.77298280369644,0.3564356435643564,False
C1_donor_paired,CD8 T cells,100,18,1016,16.502345087655698,0.009900990099009901,True
C1_donor_paired,CD8 T cells,100,18,1256,19.677042410727932,0.009900990099009901,True
C1_donor_paired,CD8 T cells,100,19,1015,20.93000804854437,0.5148514851485149,False
C1_donor_paired,CD8 T cells,100,19,1016,16.448827730237067,0.009900990099009901,True
C1_donor_paired,CD8 T cells,100,19,1256,19.48417285805665,0.009900990099009901,True
C2_pooled,CD8 T cells,50,0,pooled,31.092076662812232,0.24752475247524752,False
C2_pooled,CD8 T cells,50,1,pooled,12.529921542122853,0.009900990099009901,True
C2_pooled,CD8 T cells,50,2,pooled,28.460620206690855,0.44554455445544555,False
C2_pooled,CD8 T cells,50,3,pooled,12.05922867932906,0.009900990099009901,True
C2_pooled,CD8 T cells,50,4,pooled,14.21143311759322,0.009900990099009901,True
C2_pooled,CD8 T cells,50,5,pooled,28.868214286988007,0.22772277227722773,False
C2_pooled,CD8 T cells,50,6,pooled,11.609377558691593,0.009900990099009901,True
C2_pooled,CD8 T cells,50,7,pooled,12.659603130178281,0.009900990099009901,True
C2_pooled,CD8 T cells,50,8,pooled,12.448927603310658,0.009900990099009901,True
C2_pooled,CD8 T cells,50,9,pooled,11.74950909473146,0.009900990099009901,True
C2_pooled,CD8 T cells,50,10,pooled,14.83425656951436,0.9306930693069307,False
C2_pooled,CD8 T cells,50,11,pooled,13.594665910327139,0.009900990099009901,True
C2_pooled,CD8 T cells,50,12,pooled,15.386089367648758,0.5346534653465347,False
C2_pooled,CD8 T cells,50,13,pooled,12.972536835183785,0.009900990099009901,True
C2_pooled,CD8 T cells,50,14,pooled,12.241747876387233,0.009900990099009901,True
C2_pooled,CD8 T cells,50,15,pooled,13.213680324080723,0.009900990099009901,True
C2_pooled,CD8 T cells,50,16,pooled,10.704863666773372,0.009900990099009901,True
C2_pooled,CD8 T cells,50,17,pooled,15.197539149990336,0.009900990099009901,True
C2_pooled,CD8 T cells,50,18,pooled,23.42857475334574,0.9405940594059405,False
C2_pooled,CD8 T cells,50,19,pooled,17.238639199907865,0.5643564356435643,False
C2_pooled,CD8 T cells,100,0,pooled,17.11228502603687,0.009900990099009901,True
