cell_type,pseudo_a,pseudo_b,pair_idx,omega,same_origin,p_low,p_high
Microglia,Human A14::B,Human PN::B,793,10.69442632711342,False,0.34565434565434566,0.6553446553446554
Microglia,Human A14::B,Human PTR::A,794,12.079169294419351,False,0.47352647352647353,0.5274725274725275
Microglia,Human A14::B,Human PTR::B,795,11.407833926641732,False,0.4515484515484515,0.5494505494505495
Microglia,Human A14::B,Human Pir::A,796,9.805150187095697,False,0.26073926073926074,0.7402597402597403
Microglia,Human A14::B,Human Pir::B,797,10.24261289979898,False,0.2937062937062937,0.7072927072927073
Microglia,Human A14::B,Human PnAN::A,798,11.457988447931562,False,0.3936063936063936,0.6073926073926074
Microglia,Human A14::B,Human PnAN::B,799,12.946874025470631,False,0.4945054945054945,0.5064935064935064
Microglia,Human A14::B,Human PnEN::A,800,13.250811378711676,False,0.5094905094905094,0.4915084915084915
Microglia,Human A14::B,Human PnEN::B,801,10.120347618440293,False,0.2857142857142857,0.7152847152847153
Microglia,Human A14::B,Human PnRF::A,802,14.219590989689202,False,0.5594405594405595,0.44155844155844154
Microglia,Human A14::B,Human PnRF::B,803,11.654657000368665,False,0.38961038961038963,0.6113886113886113
Microglia,Human A14::B,Human Pro::A,804,10.078518271956039,False,0.3006993006993007,0.7002997002997003
Microglia,Human A14::B,Human Pro::B,805,11.239862457581557,False,0.4035964035964036,0.5974025974025974
Microglia,Human A14::B,Human Pu::A,806,10.09637345263826,False,0.27172827172827174,0.7292707292707292
Microglia,Human A14::B,Human Pu::B,807,9.85609448897185,False,0.25674325674325676,0.7442557442557443
Microglia,Human A14::B,Human Pul::A,808,9.747825958271017,False,0.2707292707292707,0.7302697302697303
Microglia,Human A14::B,Human Pul::B,809,7.920135637656296,False,0.13686313686313686,0.8641358641358642
Microglia,Human A14::B,Human RN::A,810,12.824849699347315,False,0.6423576423576424,0.35864135864135865
Microglia,Human A14::B,Human RN::B,811,13.967520161753438,False,0.7242757242757243,0.27672327672327673
Microglia,Human A14::B,Human S1C::A,812,13.528303124965372,False,0.5504495504495505,0.45054945054945056
Microglia,Human A14::B,Human S1C::B,813,11.393291394765907,False,0.37962037962037964,0.6213786213786214
Microglia,Human A14::B,Human SC::A,814,9.672517049701952,False,0.25674325674325676,0.7442557442557443
Microglia,Human A14::B,Human SC::B,815,11.634758632419931,False,0.46553446553446554,0.5354645354645354
Microglia,Human A14::B,Human SEP::A,816,14.556007313683468,False,0.5644355644355644,0.43656343656343655
Microglia,Human A14::B,Human SEP::B,817,16.330620154983606,False,0.6683316683316683,0.33266733266733267
Microglia,Human A14::B,Human SI::A,818,9.268566455965908,False,0.22677322677322678,0.7742257742257742
Microglia,Human A14::B,Human SI::B,819,9.9573766285839,False,0.2807192807192807,0.7202797202797203
Microglia,Human A14::B,Human SN::A,820,13.516391654120683,False,0.4975024975024975,0.5034965034965035
Microglia,Human A14::B,Human SN::B,821,12.132619062239796,False,0.41858141858141856,0.5824175824175825
Microglia,Human A14::B,Human SN-RN::A,822,9.69800822756644,False,0.22877122877122877,0.7722277722277723
Microglia,Human A14::B,Human SN-RN::B,823,13.79602223397309,False,0.5594405594405595,0.44155844155844154
Microglia,Human A14::B,Human STG::A,824,8.836637568959677,False,0.18181818181818182,0.8191808191808192
Microglia,Human A14::B,Human STG::B,825,8.325067008270269,False,0.15484515484515485,0.8461538461538461
Microglia,Human A14::B,Human STH::A,826,15.113997251564667,False,0.6603396603396603,0.34065934065934067
Microglia,Human A14::B,Human STH::B,827,15.128992792538607,False,0.6723276723276723,0.32867132867132864
Microglia,Human A14::B,Human SpC::A,828,9.745259377088521,False,0.26973026973026976,0.7312687312687313
Microglia,Human A14::B,Human SpC::B,829,10.3072239747159,False,0.36063936063936064,0.6403596403596403
Microglia,Human A14::B,Human Sub::A,830,8.62935251960632,False,0.17582417582417584,0.8251748251748252
Microglia,Human A14::B,Human Sub::B,831,9.200057019020267,False,0.2057942057942058,0.7952047952047953
Microglia,Human A14::B,Human TF::A,832,8.501462432763448,False,0.17382617382617382,0.8271728271728271
Microglia,Human A14::B,Human TF::B,833,9.5929738639852,False,0.23476523476523475,0.7662337662337663
Microglia,Human A14::B,Human TH-TL::A,834,9.463974674285668,False,0.22677322677322678,0.7742257742257742
Microglia,Human A14::B,Human TH-TL::B,835,10.908977621125425,False,0.35264735264735264,0.6483516483516484
Microglia,Human A14::B,Human V1C::A,836,10.776566557306836,False,0.3306693306693307,0.6703296703296703
Microglia,Human A14::B,Human V1C::B,837,10.505993813528058,False,0.32367632367632365,0.6773226773226774
Microglia,Human A14::B,Human V2::A,838,11.147610958931885,False,0.36163836163836166,0.6393606393606394
Microglia,Human A14::B,Human V2::B,839,10.347523317887818,False,0.34665334665334663,0.6543456543456544
Microglia,Human A14::B,Human VA::A,840,9.18627016649546,False,0.34565434565434566,0.6553446553446554
Microglia,Human A14::B,Human VA::B,841,8.569156883343846,False,0.26073926073926074,0.7402597402597403
Microglia,Human A14::B,Human VLN::A,842,9.501651657867106,False,0.24475524475524477,0.7562437562437563
Microglia,Human A14::B,Human VLN::B,843,9.723079205740499,False,0.23976023976023977,0.7612387612387612
Microglia,Human A14::B,Human VPL::A,844,12.780456671567698,False,0.6363636363636364,0.3646353646353646
Microglia,Human A14::B,Human VPL::B,845,12.21924978641088,False,0.5994005994005994,0.4015984015984016
Microglia,Human A19::A,Human A19::B,846,8.787406615248525,True,0.03996003996003996,0.961038961038961
Microglia,Human A19::A,Human A1C::A,847,9.657269902428132,False,0.04995004995004995,0.951048951048951
Microglia,Human A19::A,Human A1C::B,848,11.077900761926982,False,0.1108891108891109,0.8901098901098901
Microglia,Human A19::A,Human A23::A,849,11.419265309292589,False,0.11188811188811189,0.8891108891108891
