cell_type,pseudo_a,pseudo_b,pair_idx,omega,same_origin,p_low,p_high
Oligodendrocyte precursor,Human BL::A,Human SN::A,7540,34.39555316877066,False,0.6473526473526473,0.35364635364635366
Oligodendrocyte precursor,Human BL::A,Human SN::B,7541,33.187750030241425,False,0.6003996003996004,0.4005994005994006
Oligodendrocyte precursor,Human BL::A,Human SN-RN::A,7542,33.10166663998406,False,0.6223776223776224,0.3786213786213786
Oligodendrocyte precursor,Human BL::A,Human SN-RN::B,7543,36.14501964843194,False,0.7342657342657343,0.26673326673326675
Oligodendrocyte precursor,Human BL::A,Human STG::A,7544,23.708476208015192,False,0.3706293706293706,0.6303696303696303
Oligodendrocyte precursor,Human BL::A,Human STG::B,7545,24.31778592158932,False,0.3546453546453546,0.6463536463536463
Oligodendrocyte precursor,Human BL::A,Human STH::A,7546,32.295014952212114,False,0.6943056943056943,0.3066933066933067
Oligodendrocyte precursor,Human BL::A,Human STH::B,7547,31.25998455837747,False,0.6853146853146853,0.3156843156843157
Oligodendrocyte precursor,Human BL::A,Human SpC::A,7548,30.296121485142386,False,0.6413586413586414,0.3596403596403596
Oligodendrocyte precursor,Human BL::A,Human SpC::B,7549,40.370717057945704,False,0.8231768231768232,0.17782217782217782
Oligodendrocyte precursor,Human BL::A,Human Sub::A,7550,18.000377438637052,False,0.15784215784215785,0.8431568431568431
Oligodendrocyte precursor,Human BL::A,Human Sub::B,7551,19.215059530549958,False,0.2047952047952048,0.7962037962037962
Oligodendrocyte precursor,Human BL::A,Human TF::A,7552,12.128302741216665,False,0.03196803196803197,0.9690309690309691
Oligodendrocyte precursor,Human BL::A,Human TF::B,7553,14.553870807466819,False,0.06993006993006994,0.9310689310689311
Oligodendrocyte precursor,Human BL::A,Human TH-TL::A,7554,28.719254544369484,False,0.4925074925074925,0.5084915084915085
Oligodendrocyte precursor,Human BL::A,Human TH-TL::B,7555,18.05209839402329,False,0.1938061938061938,0.8071928071928072
Oligodendrocyte precursor,Human BL::A,Human V1C::A,7556,17.933425229905783,False,0.1848151848151848,0.8161838161838162
Oligodendrocyte precursor,Human BL::A,Human V1C::B,7557,23.792095030828712,False,0.3836163836163836,0.6173826173826173
Oligodendrocyte precursor,Human BL::A,Human V2::A,7558,18.85114055016213,False,0.19880119880119881,0.8021978021978022
Oligodendrocyte precursor,Human BL::A,Human V2::B,7559,19.97801156149478,False,0.25374625374625376,0.7472527472527473
Oligodendrocyte precursor,Human BL::A,Human VA::A,7560,25.506779240434508,False,0.6603396603396603,0.34065934065934067
Oligodendrocyte precursor,Human BL::A,Human VA::B,7561,22.87565122586897,False,0.5654345654345654,0.4355644355644356
Oligodendrocyte precursor,Human BL::A,Human VLN::A,7562,26.714469801838163,False,0.41858141858141856,0.5824175824175825
Oligodendrocyte precursor,Human BL::A,Human VLN::B,7563,31.12413679947761,False,0.5734265734265734,0.4275724275724276
Oligodendrocyte precursor,Human BL::A,Human VPL::A,7564,21.759414719243782,False,0.5584415584415584,0.44255744255744256
Oligodendrocyte precursor,Human BL::A,Human VPL::B,7565,21.66233234008459,False,0.5264735264735265,0.4745254745254745
